Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
Alabama Pregnancy Test Center - Vestavia,1480 McGuire Road,Birmingham,Alabama (AL),35216,(205) 979-0302,https://alabamapregnancytestcenter.com/,"https://www.google.com/maps/place/Alabama+Pregnancy+Test+Center/@33.4159939,-86.8052663,15z/data=!4m5!3m4!1s0x0:0xb959f524c0cb5f19!8m2!3d33.4159939!4d-86.8052663",https://www.facebook.com/AlabamaPregnancyTestCenter,
Sav-A-Life Family Resource Center,1311 McMillan Ave,Brewton,Alabama (AL),36426,(251) 368-4949,,"https://www.google.com/maps/place/Sav-A-Life+Family+Resource+Center/@31.1267587,-87.0764732,17z/data=!3m1!4b1!4m5!3m4!1s0x889045e513bddd89:0xd1412bcdf7ac1750!8m2!3d31.1267587!4d-87.0742845",https://www.facebook.com/pages/Sav-A-Life-Family-Resource-Center/550122808475906,
Care Net Pregnancy Resource Center of Chilton County,5 Village Square,Clanton,Alabama (AL),35045,(205) 755-6767,https://carenetchilton.org/,"https://www.google.com/maps/place/Care+Net+Pregnancy+Resource+Center/@32.852513,-86.6370567,17z/data=!3m1!4b1!4m5!3m4!1s0x888ec63082b9e0eb:0xbb391aca4de3498c!8m2!3d32.852513!4d-86.634868",https://www.facebook.com/Care-Net-Chilton-879200105530937/,https://www.yelp.com/biz/care-net-pregnancy-resource-center-of-chilton-county-clanton
"Ann's New Life Center for Women, Inc.","3440 Martin Street South, Suite 1",Cropwell,Alabama (AL),35054,(205) 338-4508,www.annsnewlifecenter.com,"https://www.google.com/maps/place/Ann's+New+Life+Pregnancy+Medical+Center/@33.5394111,-86.2842431,15z/data=!4m5!3m4!1s0x0:0x931069d942c4da09!8m2!3d33.5394111!4d-86.2842431",https://www.facebook.com/AnnsNewLifeCenter/,
Sav-A-Life Pregnancy Center,"801 Bradley St, SW",Decatur,Alabama (AL),35601,(256) 355-3828,www.decaturpregnancy.com,"https://www.google.com/maps/place/Save+A+Life+Pregnancy+Center/@34.5708863,-86.9978734,15z/data=!4m5!3m4!1s0x0:0xe60263522d2a29eb!8m2!3d34.5708863!4d-86.9978734",https://www.facebook.com/SavALifePregnancyCenter.DecaturAL/?ref=bookmarks,
The Lighthouse Women's Center,1457 Cardinal St,Demopolis,Alabama (AL),36732,(334) 289-2273,https://lighthousewomenscenter.com/,"https://www.google.com/maps/place/Sav+A+Life+Pregnancy+Center/@32.4993221,-87.8459844,17z/data=!3m1!4b1!4m5!3m4!1s0x8885981265fe2e2f:0x5fdb7989821796a2!8m2!3d32.4993176!4d-87.8437957",https://www.facebook.com/westalsavalife/,
Wiregrass Hope Pregnancy Center,171 Westgate Parkway,Dothan,Alabama (AL),36303,(334) 793-0002,https://wiregrasshope.com/,"https://www.google.com/maps/place/Wiregrass+Hope+Pregnancy+Center/@31.2301928,-85.4349678,15z/data=!4m5!3m4!1s0x0:0xf4f06b07747d13fc!8m2!3d31.2301928!4d-85.4349678",https://www.facebook.com/WiregrassHopePregnancyCenter/,
"Always Hope Pregnancy Center, Inc.",106 Iroquois Rd,Enterprise,Alabama (AL),36330,(334) 475-3597,,"https://www.google.com/maps/search/Always+Hope+Pregnancy+Center,+Inc.+106+Iroquois+Rd+Enterprise+AL/@31.3301608,-85.8223027,17z/data=!3m1!4b1",https://www.facebook.com/Always-Hope-Pregnancy-Center-Inc-187286624632358/,
Wiregrass Emergency Pregnancy Service,"557 Glover Ave., Suite 6",Enterprise,Alabama (AL),36330,(334) 417-0270,,"https://www.google.com/maps/place/Wiregrass+Emergency+Pregnancy/@31.3211727,-85.8414933,15z/data=!4m5!3m4!1s0x0:0xab28c73df1c57be!8m2!3d31.3211727!4d-85.8414933",https://www.facebook.com/WEPS4LIFE/,
The Pregnancy Resource Center,604 S Eufaula Ave,Eufaula,Alabama (AL),36027,(334) 687-0715,https://www.prceufaula.com/,"https://www.google.com/maps/place/Barbour+County+Crisis+Prgnncy/@31.8858987,-85.1455449,15z/data=!4m2!3m1!1s0x0:0xfa54c53d5f1f25d0?sa=X&ved=2ahUKEwjr3NDV18nvAhVm1lkKHbDRAiAQ_BIwCnoECBQQBQ",https://www.facebook.com/PRCEufaula/?rf=126621550727147,
Hope's Choice of Alabama,314 1st Ave NE,Fayette,Alabama (AL),35555,(205) 932-5380,http://www.hopeschoiceofalabama.org/,,https://www.facebook.com/Hopes-Choice-158213150955321/,
Shoals Women's Clinic,2201 Cloyd Blvd,Florence,Alabama (AL),35630,(256) 740-0640,https://www.shoalswomensclinic.com/,"https://www.google.com/maps/place/shoals+women's+clinic/@34.8365273,-87.6459113,15z/data=!4m5!3m4!1s0x0:0xdaba63d7d80942fa!8m2!3d34.8365273!4d-87.6459113",https://mobile.facebook.com/shoalssavalife/?_ft_=top_level_post_id.1436663136423727%3Atl_objid.1436663136423727%3Apage_id.110930582330329%3Athid.110930582330329,https://www.yelp.com/biz/shoals-womens-clinic-florence
Women's Care Center,107 4th St SW,Fort Payne,Alabama (AL),35967,(256) 845-0838,https://caredekalb.org/,"https://www.google.com/maps/place/Women's+Care+Center/@34.4391294,-85.7253366,15z/data=!4m5!3m4!1s0x0:0x6781cba85028633b!8m2!3d34.4391294!4d-85.7253366",https://www.facebook.com/Womens-Care-CenterSav-A-Life-of-DeKalb-Co-Inc-104316526963/,
Alabama Pregnancy Test Center - Fultondale,1209 Decatur Hwy.,Fultondale,Alabama (AL),35068,(205) 808-9001,https://alabamapregnancytestcenter.com/,"https://www.google.com/maps/place/Alabama+Pregnancy+Test+Center/@33.6052324,-86.797101,15z/data=!4m5!3m4!1s0x0:0x927529ba7404a651!8m2!3d33.6052324!4d-86.797101",https://www.facebook.com/AlabamaPregnancyTestCenter,
Women's Care Medical Center,3757 Gulf Shores Pkwy.,Gulf Shores,Alabama (AL),36542,(251) 256-0889,www.womenscaremedicalcenter.org,"https://www.google.com/maps/place/Women's+Care+Medical+Center/@30.2992669,-87.6835756,15z/data=!4m5!3m4!1s0x0:0xc1f8d96ed77e9219!8m2!3d30.2992669!4d-87.6835756",https://www.facebook.com/WomensCareMedicalCenter/?rf=111810702216962,
Real Life Crisis Pregnancy Center,1939 Patterson St.,Guntersville,Alabama (AL),35976,(256) 486-2090,http://www.reallifecpc.org/,"https://www.google.com/maps/place/Real+Life+Crisis+Pregnancy+Center/@34.3164602,-86.4996822,17z/data=!3m1!4b1!4m5!3m4!1s0x8889e5d7a5eed1b1:0xf733d14c6bbc86dd!8m2!3d34.3164602!4d-86.4974935",https://www.facebook.com/RealLifeCrisisPregnancyCenter/,
First Source for Women,203 Commercial St NE,Hanceville,Alabama (AL),35077,(256) 352-5683,www.firstsourceforwomen.org,https://www.google.com/maps?q=First+Source+for+Women+203+Commercial+St+NE+Hanceville+AL&rlz=1C5CHFA_enUS768US768&um=1&ie=UTF-8&sa=X&ved=0ahUKEwispNzHkZXcAhXIVN8KHSZKBtcQ_AUICigB,https://www.facebook.com/firstsourcecullman/,https://www.yelp.com/biz/first-source-for-women-hanceville
Pregnancy Resource Center,2719 19th St N,Hueytown,Alabama (AL),35023,(205) 491-2626,http://www.prchueytown.com/,"https://www.google.com/maps/place/Pregnancy+Resource+Center/@33.4229112,-86.985149,15z/data=!4m5!3m4!1s0x0:0x9d3209c94600281f!8m2!3d33.4229112!4d-86.985149",https://www.facebook.com/PRCHueytownBessemer/,
Huntsville Pregnancy Resource Center,220 Rands Ave,Huntsville,Alabama (AL),35801,(256) 533-3526,www.huntsvilleprc.org,"https://www.google.com/maps/place/Pregnancy+Test+Center/@34.7222329,-86.5795256,17z/data=!4m8!1m2!2m1!1sHuntsville+Pregnancy+Resource+Center%09220+Rands+Ave%09Huntsville%09AL!3m4!1s0x88621354573e3b0f:0x556c41e7f5bc0470!8m2!3d34.7222338!4d-86.5773319",https://www.facebook.com/huntsvilleprc/,https://www.yelp.com/biz/the-pregnancy-test-center-huntsville
Alpha Women's Resource Center,6479 Hwy 43 N,Jackson,Alabama (AL),36545,(251) 246-7750,http://pregnancytesthelp.com/,"https://www.google.com/search?client=firefox-b-1-d&q=Alpha%20Women%27s%20Resource%20Center%20jackson%20al&tbs=lf:1,lf_ui:2&tbm=lcl&rflfq=1&num=10&rldimm=2566279709995296472&lqi=CihBbHBoYSBXb21lbidzIFJlc291cmNlIENlbnRlciBqYWNrc29uIGFsSIf_wrnQq4CACFpdCh1hbHBoYSB3b21lbidzIHJlc291cmNlIGNlbnRlchAAEAEQAhADGAAYARgCGAMYBBgFIihhbHBoYSB3b21lbidzIHJlc291cmNlIGNlbnRlciBqYWNrc29uIGFskgEWcmVsaWdpb3VzX29yZ2FuaXphdGlvbqoBJRABKiEiHWFscGhhIHdvbWVuJ3MgcmVzb3VyY2UgY2VudGVyKAA&ved=2ahUKEwjL8qng4MvvAhUAF1kFHZaOCwsQvS4wAHoECAsQMw&rlst=f#rlfi=hd:;si:2566279709995296472,l,CihBbHBoYSBXb21lbidzIFJlc291cmNlIENlbnRlciBqYWNrc29uIGFsSIf_wrnQq4CACFpdCh1hbHBoYSB3b21lbidzIHJlc291cmNlIGNlbnRlchAAEAEQAhADGAAYARgCGAMYBBgFIihhbHBoYSB3b21lbidzIHJlc291cmNlIGNlbnRlciBqYWNrc29uIGFskgEWcmVsaWdpb3VzX29yZ2FuaXphdGlvbqoBJRABKiEiHWFscGhhIHdvbWVuJ3MgcmVzb3VyY2UgY2VudGVyKAA;mv:[[31.579849300000003,-87.8824212],[31.502309699999998,-87.8958475]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3,lf:1,lf_ui:2",https://www.facebook.com/AlphaWomensResourceCenter/,
HOPE Women's Services,301 Henry Rd SW,Jacksonville,Alabama (AL),36207,(256) 237-9999,https://hopewomensservices.com/,"https://www.google.com/maps/place/HOPE+Women's+Services/@33.786605,-85.7669881,15z/data=!4m2!3m1!1s0x0:0x23b498e5d32ea5f2?sa=X&ved=2ahUKEwi8o-jU28nvAhUI1lkKHSGnCi0Q_BIwC3oECB0QBQ",https://www.facebook.com/hopewomensservices/,
Pregnancy Test & Resource Center of Jasper,1707 2nd Ave,Jasper,Alabama (AL),35501,(205) 221-5860,www.ptrcjasper.org,"https://www.google.com/maps/place/Pregnancy+Test+%26+Resource+Center/@33.8339634,-87.2788174,17z/data=!3m1!4b1!4m5!3m4!1s0x8887d652984d54c1:0xe2f505919b29544f!8m2!3d33.8339634!4d-87.2766287",https://www.facebook.com/pg/pregnancytestandresourcecenter/about/,
"Sav-A-Life of Lanett Valley, Inc.",711 North 4th Ave,Lanett,Alabama (AL),36863,(334) 642-8832,www.lanettpregnancy.org,"https://www.google.com/maps/place/Sav-A-Life/@32.8737253,-85.188638,15z/data=!4m5!3m4!1s0x0:0xf7694f06d71003a9!8m2!3d32.8737253!4d-85.188638",https://www.facebook.com/Savalifelanett,
Ann's New Life Center - Leeds,7404 Roosevelt Dr.,Leeds,Alabama (AL),35094,(205) 702-6500,www.annsnewlifecenter.com,"https://www.google.com/maps/place/Ann's+New+Life+Center/@33.5422494,-86.5637954,15z/data=!4m5!3m4!1s0x0:0x2c453a09d0d28837!8m2!3d33.5422494!4d-86.5637954",https://www.facebook.com/annsnewlifeleeds/,
2B Choices for Women,100 S University Blvd.,Mobile,Alabama (AL),36606,(251) 343-4636,http://www.2bchoicesforwomen.com/,"https://www.google.com/maps/place/2B+Choices+for+Women/@30.681173,-88.1041367,17z/data=!3m1!4b1!4m5!3m4!1s0x889bb2ae220762cf:0x66c7e059a603cfd2!8m2!3d30.681173!4d-88.101948",https://www.facebook.com/2BChoices/,https://www.yelp.com/biz/2-b-choices-for-women-mobile
Women's Resource Center,718 Downtowner Loop West,Mobile,Alabama (AL),36609,(251) 344-4357,https://wrcmobile.org/,"https://www.google.com/maps/place/Women's+Resource+Center/@30.6743638,-88.1448646,15z/data=!4m2!3m1!1s0x0:0xd4ee3f0c97b7ea3?sa=X&ved=2ahUKEwjl79f-2cvvAhVUMlkFHWp3ATAQ_BIwFHoECCMQBQ",https://www.facebook.com/ResourceMed/,
"To Be Options for Pregnant Women in Robertsdale, AL",188 S. Florida St,Mobile,Alabama (AL),36606,(251) 434-1550,https://catholicsocialservices.org/to-be-options-for-women,,,
First Choice Women's Medical Center,380 Mendel Pkwy E,Montgomery,Alabama (AL),36117,(334) 260-8010,https://firstchoicemontgomery.com/,"https://www.google.com/maps/place/First+Choice+Women's+Medical+Center/@32.3780577,-86.2024206,15z/data=!4m2!3m1!1s0x0:0x28467c7493c4577?sa=X&ved=2ahUKEwic2MuE2snvAhUlhOAKHZidDFwQ_BIwFXoECCYQBQ",https://www.facebook.com/FirstChoiceWMC/,
COPE Pregnancy Center,2158 Madison Ave,Montgomery,Alabama (AL),36107,(334) 264-9143,https://www.pregnancymontgomery.org/,https://www.google.com/maps?rlz=1C5CHFA_enUS768US768&q=COPE+Pregnancy+Center%092158+Madison+Ave%09Montgomery%09AL&um=1&ie=UTF-8&sa=X&ved=0ahUKEwiM6rTBl5XcAhUqTd8KHUFXBlEQ_AUICigB,https://www.facebook.com/pregnancymontgomery/,
Blount County Sav-A-Life,"1000 Lincoln Avenue, Suite 11 ",Oneonta,Alabama (AL),35121,(205) 625-5416,http://www.bcsavalife.com/services.html,"https://www.google.com/maps/place/Blount+County+Sav-A-Life+Inc/@33.9457144,-86.4744392,15z/data=!4m5!3m4!1s0x0:0x62d7f9a07db90cf1!8m2!3d33.9457144!4d-86.4744392",https://www.facebook.com/Blount-County-Sav-A-Life-102494459804263/,
Dale County Pregnancy Center,1889 Andrews Ave,Ozark,Alabama (AL),36360,(334) 774-4419,https://www.dalecountypregnancycenter.com/,https://www.google.com/maps?rlz=1C5CHFA_enUS768US768&q=Dale+County+Pregnancy+Center%091889+Andrews+Ave%09Ozark%09AL&um=1&ie=UTF-8&sa=X&ved=0ahUKEwjwxbL_j5XcAhWiiOAKHWlKBTkQ_AUICigB,https://www.facebook.com/SaveaLifeOzark,https://www.yelp.com/biz/dale-county-pregnancy-center-ozark
Pregnancy Resource Center ,"3156 Pelham Parkway, Ste 1",Pelham,Alabama (AL),35124,(205) 664-1668,https://pregnancycenterpelham.org/,"https://www.google.com/maps/place/Pregnancy+Resource+Center/@33.288173,-86.811278,15z/data=!4m5!3m4!1s0x0:0x9c98d61b059c534f!8m2!3d33.288173!4d-86.811278",https://www.facebook.com/sals.pregnancyresourcecenter/,
River Region Pregnancy Center,101 E 4th St,Prattville,Alabama (AL),36067,(334) 365-8226,https://www.rrpregnancycenter.org/,"https://www.google.com/maps/place/River+Region+Pregnancy+Center/@32.4630763,-86.4721976,15z/data=!4m5!3m4!1s0x0:0xbaa78f9cb4542183!8m2!3d32.4630763!4d-86.4721976",https://www.facebook.com/AmIPregnantRRPC,
Mary's Haven Pregnancy & Family Resource Center,511 N Memorial Dr,Prattville,Alabama (AL),36067,(334) 365-6262,https://www.stjosephprattville.org/mary-s-haven,"https://www.google.com/maps/place/Mary's+Haven+Pregnancy+and+Family+Resource+Center/@32.4734242,-86.4526816,15z/data=!4m5!3m4!1s0x0:0x705a727a0cc49546!8m2!3d32.4734242!4d-86.4526816",https://www.facebook.com/MarysHaven/,
Etowah Pregnancy Testing Center,119 Church St,Rainbow City,Alabama (AL),35906,(256) 442-6101,http://lovethemboth.org/,"https://www.google.com/maps/place/Etowah+Pregnancy+Testing+Center/@33.9545106,-86.041635,17z/data=!3m1!4b1!4m5!3m4!1s0x888a3a4ce8e32faf:0x1ec86974798155cd!8m2!3d33.9545106!4d-86.0394463",https://www.facebook.com/Etowah-Pregnancy-Testing-Center-126840310716848/,https://www.yelp.com/biz/etowah-pregnancy-testing-center-rainbow-city
Women's Care Medical Center,18555 Carolina St,Robertsdale,Alabama (AL),36537,(251) 256-0889,www.womenscaremedicalcenter.org,"https://www.google.com/maps/place/Women's+Care+Medical+Center/@30.5495035,-87.7094673,17z/data=!3m1!4b1!4m5!3m4!1s0x889a6d797361ffef:0xd9db4eed6fc9d3a4!8m2!3d30.5495035!4d-87.7072786",https://www.facebook.com/WomensCareMedicalCenter/?rf=111810702216962,https://www.yelp.com/biz/womens-care-medical-center-robertsdale
Turning Point Pregnancy Care Center,510 Harley Street,Scottsboro,Alabama (AL),35768,(256) 259-8772,https://www.turningpointpregnancycenter.com/,"https://www.google.com/maps/place/Turning+Point+Pregnancy+Center/@34.6636461,-86.0467663,15z/data=!4m5!3m4!1s0x0:0xe8a55fb8495801b!8m2!3d34.6636461!4d-86.0467663",https://www.facebook.com/TurningPointPC,
Safe Harbor Women's Medical Clinic,408 Dallas Ave,Selma,Alabama (AL),36701,(334) 875-8900,www.safeharborwmc.org,"https://www.google.com/maps/place/Safe+Harbor+Women's+Medical+Clinic/@32.4069,-87.0283,15z/data=!4m5!3m4!1s0x0:0xc8fc0bbb3a752078!8m2!3d32.4069!4d-87.0283",https://www.facebook.com/safeharborwmc/,
Resource Medical Semmes- Women's Resource Center,4276 McCrary Road,Semmes,Alabama (AL),36575,(251) 344-4357,https://wrcmobile.org/,"https://www.google.com/maps/place/Resource+Medical+Semmes-+Women's+Resource+Center/@30.7803257,-88.2585518,15z/data=!4m5!3m4!1s0x0:0x99128889cff4f57a!8m2!3d30.7803257!4d-88.2585518",https://www.facebook.com/ResourceMed/,
Women's Health Center,30505 Spanish Lane,Spanish Fort,Alabama (AL),36527,(251) 929-9640,https://www.baldwincountywomenshealthcenter.com/,"https://www.google.com/maps/place/Women's+Health+Center/@30.6696475,-87.8916765,15z/data=!4m5!3m4!1s0x0:0x1a5a88b91b92a13b!8m2!3d30.6696475!4d-87.8916765",https://www.facebook.com/WomensHopeMedicalClinic/,
Pregnancy Care Center (AKA St. Clair Sav-A-Life),5389 US Hwy 11,Springville,Alabama (AL),35146,(205) 467-7322,https://yourpregnancyhelp.com/,"https://www.google.com/maps/place/St+Clair+Sav-A-Life/@33.763582,-86.4831491,15z/data=!4m5!3m4!1s0x0:0x5e9560828da99312!8m2!3d33.763582!4d-86.4831491",https://www.facebook.com/PregnancyCareCenterSpringville,
Coosa Valley Resources for Women,201 W Fort Williams St,Sylacauga,Alabama (AL),35150,(256) 208-8888,https://www.resources4women.com/,"https://www.google.com/maps/place/Sylacauga+Resources+for+Women/@33.1844111,-86.2488484,17z/data=!3m1!4b1!4m5!3m4!1s0x888bfd439a233e39:0xb60c6f5ae47ee679!8m2!3d33.1844111!4d-86.2466597",https://www.facebook.com/Resources4WomenSylacauga/,
Lifechoice Crisis Pregnancy,403 James St,Tallassee,Alabama (AL),36078,(334) 252-0894,https://lifechoicepregnancy.com/,"https://www.google.com/maps/place/Lifechoice+Crisis+Pregnancy/@32.5350847,-85.8955243,15z/data=!4m5!3m4!1s0x0:0xd1f15f39d69e220f!8m2!3d32.5350847!4d-85.8955243",https://www.facebook.com/BabiesForJesus/,
Sav-A-Life of Troy,523 S. Three Notch Street,Troy,Alabama (AL),36081,(334) 556-2880,https://www.savalifetroy.org/pregnancy-help.html,"https://www.google.com/maps/place/Sav-A-Life/@31.7998697,-85.9745138,15z/data=!4m5!3m4!1s0x0:0xb7b153da43e9db4!8m2!3d31.7998697!4d-85.9745138",https://www.facebook.com/SavALifeTroy,
Choices Pregnancy Clinic,"535 Jack Warner Pkwy, Suite G1",Tuscaloosa,Alabama (AL),35404,(205) 759-5433,https://choicespregnancyclinic.org/,"https://www.google.com/maps/place/Choices+Pregnancy+Clinic/@33.2186433,-87.5290525,15z/data=!4m5!3m4!1s0x0:0x29b9bab4cf2edc67!8m2!3d33.2186517!4d-87.529103",http://www.facebook.com/TuscaloosaSavALife/,
Elmore County Pregnancy Center,104 Company St,Wetumpka,Alabama (AL),36092,(334) 567-1955,http://www.hopewetumpka.org/,https://www.google.com/maps?q=Elmore+County+Pregnancy+Center+104+Company+St+Wetumpka+AL&um=1&ie=UTF-8&sa=X&ved=0ahUKEwjEjLHex_nbAhWUyIMKHQV-DREQ_AUICigB,https://www.facebook.com/elmorecountypregnancycenter/,https://www.yelp.com/biz/elmore-county-pregnancy-center-wetumpka
