Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
Choices Pregnancy Centers — Mesa,1818 E Southern Avenue Ste 13A,Mesa,Arizona (AZ),85204,(480) 733-2740,http://choicesaz.com,"https://www.google.com/maps/place/Choices+Pregnancy+Center/@33.394073,-111.7941307,17z/data=!3m1!4b1!4m5!3m4!1s0x872ba893fa873161:0xd39df6375782574b!8m2!3d33.394073!4d-111.791942",http://www.facebook.com/choicesaz/,https://www.yelp.com/biz/choices-pregnancy-center-mesa
New Life Pregnancy Center - Mesa,819 S MacDonald (Casa de Amor),Mesa,Arizona (AZ),85204,(602) 726-2307,https://newlifepregnancy.com/locations/new-life-pregnancy-center-mesa/,"https://www.google.com/maps/place/New+Life+Pregnancy+Center/@33.4000653,-111.8359847,17z/data=!3m1!4b1!4m5!3m4!1s0x872ba80b26186b73:0x469a897a9ed7c787!8m2!3d33.4000608!4d-111.833796",https://www.facebook.com/nlpcAZ/,
Family First Pregnancy Care Center,1575 W American Ave,Oracle,Arizona (AZ),85623,(520) 896-9545,http://www.familyfirstpcc.org/,"https://www.google.com/maps/place/Pregnancy+Care+Center/@32.6180934,-110.7927575,17z/data=!3m1!4b1!4m5!3m4!1s0x86d6196942e9734f:0x13556fac5ae192de!8m2!3d32.6180934!4d-110.7905688",https://www.facebook.com/FamilyFirstAZ/,
New Beginnings Pregnancy & Parenting Center,111 E. Frontier Street,Payson,Arizona (AZ),85541,(928) 474-7466,https://newbeginningspayson.org/,"https://www.google.com/search?client=firefox-b-1-d&tbs=lf:1,lf_ui:2&tbm=lcl&q=new+beginnings+payson+az&rflfq=1&num=10&ved=2ahUKEwjXzqilyIPwAhUuGFkFHa2cAJQQtgN6BAgMEAc#rlfi=hd:;si:4395127614108014832,l,ChhuZXcgYmVnaW5uaW5ncyBwYXlzb24gYXpIpq360-WAgIAIWjYKDm5ldyBiZWdpbm5pbmdzEAAQARgAGAEYAhgDIhhuZXcgYmVnaW5uaW5ncyBwYXlzb24gYXqSARdub25fcHJvZml0X29yZ2FuaXphdGlvbqoBFhABKhIiDm5ldyBiZWdpbm5pbmdzKAA;mv:[[34.231702299999995,-111.3224015],[34.2313508,-111.332673]]",https://www.facebook.com/pages/New-Beginnings-Center/136483809733569,https://www.yelp.com/biz/new-beginnings-crisis-pregnancy-and-counseling-ctr-payson
1st Way Pregnancy Center,3501 N 16th Street,Phoenix,Arizona (AZ),85016,(602) 261-7522,http://www.1stway.net/index.php,"https://www.google.com/maps/place/First+Way+Pregnancy+Center/@33.4897104,-112.0474148,15z/data=!4m2!3m1!1s0x0:0x60f29a77a922ea0f?sa=X&ved=2ahUKEwiyzdSNpIPwAhXcKFkFHVm-C1AQ_BIwEnoECCcQBQ",https://www.facebook.com/1stWayCenter/,http://www.yelp.com/biz/1st-way-phoenix
New Life Pregnancy Center - Phoenix South,1431 E Southern Ave (Rio Vista Center),Phoenix,Arizona (AZ),85040,(602) 243-1614,https://newlifepregnancy.com/locations/new-life-pregnancy-center-phoenix-south/,"https://www.google.com/maps/place/Rio+Vista+Center/@33.391987,-112.050309,15z/data=!4m5!3m4!1s0x0:0x7702a97700b76b01!8m2!3d33.391987!4d-112.050309",https://www.facebook.com/ABCSministries,
Pregnancy Resource Clinic of Arizona,21050 N Tatum Blvd Suite 200,Phoenix,Arizona (AZ),85050,(480) 694-2508,https://www.prcaz.org/,"https://www.google.com/maps/place/Pregnancy+Resource+Clinic+Of+Arizona/@33.6780495,-111.9779723,15z/data=!4m2!3m1!1s0x0:0x4fc6c93cff692911?sa=X&ved=2ahUKEwizoLyU6IrwAhWLTN8KHT4ID3kQ_BIwEnoECCQQBQ",http://www.facebook.com/Pregnancy-Resource-Clinic-of-Arizona-337188983052964/,
Alpha Pregnancy Counseling Ctr ,3040 N. 7th Avenue,Phoenix,Arizona (AZ),85013,(602) 285-0050,http://alphaaz.org,"https://www.google.com/maps/place/Alpha+Pregnancy+Resource+Center/@33.4835987,-112.0835231,15z/data=!4m5!3m4!1s0x0:0x21152e6ede1e9cbc!8m2!3d33.4835796!4d-112.0835231",https://www.facebook.com/alphacenteraz,https://www.yelp.com/biz/alpha-pregnancy-counseling-center-phoenix
Phoenix Womens Clinics (Life Choices) - McDowell ,3516 W McDowell Rd,Phoenix,Arizona (AZ),85009,(623) 500-6200,https://lcwcaz.org/,"https://www.google.com/maps/place/Life+Choices+Women's+Clinic/@33.4661744,-112.137517,17z/data=!3m1!4b1!4m5!3m4!1s0x872b1385b9be3305:0x4279235a17ac1c39!8m2!3d33.4661699!4d-112.1353283",,
With Child Center,2625 E. Greenway Pkwy. Suite 104,Phoenix,Arizona (AZ),85032,(602) 788-5434,https://www.withchildcenter.org/,"https://www.google.com/maps/place/With+Child+Center/@33.6269953,-112.0249212,15z/data=!4m5!3m4!1s0x0:0xa94024a67949ba5f!8m2!3d33.6269953!4d-112.0249212",,https://www.yelp.com/biz/with-child-center-phoenix
New Life Pregnancy Center - Phoenix Metro,2632 W Augusta Ave (AZ Baptist Children & Family Services),Phoenix,Arizona (AZ),85051,(602) 346-2348,https://newlifepregnancy.com/locations/new-life-pregnancy-center-phoenix-metro/,"https://www.google.com/maps/place/Arizona+Baptist+Children's+Services+%26+Family+Ministries/@33.5514362,-112.118081,17z/data=!4m13!1m7!3m6!1s0x872b6ceda6b8826d:0x8bb1c05430c747a5!2s2632+W+Augusta+Ave,+Phoenix,+AZ+85051!3b1!8m2!3d33.5514317!4d-112.1158923!3m4!1s0x872b6ce232581151:0xef1f77953a1b3d31!8m2!3d33.551437!4d-112.1159043",https://www.facebook.com/nlpcAZ/,
Phoenix Womens Clinics (Life Choices) - 7th Street Clinic,8326 N. 7th Street  ,Phoenix,Arizona (AZ),85020,(602) 305-5100,https://lcwcaz.org/,"https://www.google.com/maps/place/Life+Choices+Women's+Clinic/@33.5594651,-112.0656491,15z/data=!4m5!3m4!1s0x0:0x7f31627aee17171e!8m2!3d33.5594651!4d-112.0656491",,
Hope Women's Centers - Phoenix,1640 E. McDowell Road,Phoenix,Arizona (AZ),85006,(602) 715-0999,https://hopewomenscenter.org/phoenix-center/,"https://www.google.com/maps/place/Hope+Women's+Center/@33.4659516,-112.0480488,17z/data=!3m1!4b1!4m5!3m4!1s0x872b127824caa97f:0x4dff0b4c3a987c66!8m2!3d33.4659471!4d-112.0458601",https://www.facebook.com/hopewomenscenterphoenix/,
Choices Pregnancy Center - Phoenix,1907 W Camelback Rd,Phoenix,Arizona (AZ),85015,(602) 368-4922,http://choicesaz.com,"https://www.google.com/maps/place/Choices+Pregnancy+Center+-+Phoenix/@33.5090882,-112.1006841,15z/data=!4m5!3m4!1s0x0:0xe780098a57ad161c!8m2!3d33.5091438!4d-112.1006836",,
Community Pregnancy Center,1124 E Gurley St,Prescott,Arizona (AZ),86301,,https://options-az.com/ and http://cpcprescott.org/,https://www.google.com/maps?q=Community+Pregnancy+Center+1124+E+Gurley+St+Prescott+AZ&um=1&ie=UTF-8&sa=X&ved=0ahUKEwj8z_em7pfcAhXOmuAKHaAYA7UQ_AUICigB,https://www.facebook.com/cpcprescott/,https://www.yelp.com/biz/community-pregnancy-center-prescott
Birthline,808 W Hillside Ave,Prescott,Arizona (AZ),86301,,,"https://www.google.com/maps/place/Birthline/@34.5536135,-112.480374,15z/data=!4m5!3m4!1s0x0:0x911c4f3ba6a5a8e2!8m2!3d34.5536135!4d-112.480374",,
Life Connections Pregnancy Resource & Referral,7875 E Florentine Rd.,Prescott Valley,Arizona (AZ),86314,,https://www.lifeconnectionsrr.com/,"https://www.google.com/maps/place/Life+Connections+Pregnancy+Resource+%26+Referral+-+Free+Pregnancy+Tests/@34.5876366,-112.328049,15z/data=!4m5!3m4!1s0x0:0x572abebee5db55f0!8m2!3d34.5876366!4d-112.328049",,
Living Hope Centers - Show Low,"5300 S Sutter Dr, Suite 12",Show Low,Arizona (AZ),85901,,http://livinghopecenters.org,"https://www.google.com/maps/place/Living+Hope+Centers/@34.2006015,-110.0219358,15z/data=!4m5!3m4!1s0x0:0x14dd4a142b35ec3b!8m2!3d34.2006015!4d-110.0219358",https://www.facebook.com/LivingHopeCenters/,
New Life Pregnancy Center - Show Low,700 N. Central Ave (First Baptist Church),Show Low,Arizona (AZ),85901,,https://newlifepregnancy.com/locations/new-life-pregnancy-center-snowflake/,"https://www.google.com/maps/place/First+Baptist+Church/@34.2560466,-110.0432475,15z/data=!4m5!3m4!1s0x0:0xa674f9c542a8c54a!8m2!3d34.2560466!4d-110.0432475",https://www.facebook.com/nlpcAZ/,
Care Net Pregnancy Center of Cochise County,1197 E Fry Blvd,Sierra Vista,Arizona (AZ),85635,,http://www.carenetpregnancy-sv.com/,"https://www.google.com/maps/place/Carenet+Pregnancy+Center+Of+Cochise+County/@31.5551029,-110.2884449,17z/data=!3m1!4b1!4m5!3m4!1s0x86d7284d16c5c83b:0x88a0d5f585adda7f!8m2!3d31.5551029!4d-110.2862562",https://www.facebook.com/CareNetCochiseCounty/,https://www.yelp.com/biz/carenet-pregnancy-center-of-cochise-county-sierra-vista-2
Living Hope Centers - Springerville,109 N C ST,Springerville,Arizona (AZ),85938,,https://livinghopecenters.org/,"https://www.google.com/maps/place/Living+Hope+Centers/@34.1341729,-109.2640773,17z/data=!3m1!4b1!4m5!3m4!1s0x872613c707d9c211:0x7b7e78804ca21f4d!8m2!3d34.1341685!4d-109.2618886",,
New Life Pregnancy Center - Tempe,1001 E Southern Ave,Tempe,Arizona (AZ),85282,(480) 838-9071,https://newlifepregnancy.com/locations/new-life-pregnancy-center-tempe/,"https://www.google.com/maps/place/New+Life+Pregnancy+Center/@33.3926173,-111.9261052,17z/data=!3m1!4b1!4m5!3m4!1s0x872b0899409c4191:0x90a6049cc595eb38!8m2!3d33.3926173!4d-111.9239165",https://www.facebook.com/nlpcAZ/,
Aid to Women Center,1328 E. Apache Blvd,Tempe,Arizona (AZ),85281,(480) 966-1902,http://aidtowomencenter.org/,"https://www.google.com/maps/place/Aid+To+Women+Center/@33.415407,-111.916145,15z/data=!4m5!3m4!1s0x0:0x8f1e8e27d0131154!8m2!3d33.415407!4d-111.916145",https://www.facebook.com/aidtowomencenter/?ref=br_rs,https://www.yelp.com/biz/aid-to-women-center-tempe
Aid to Women Center,1849 E. Baseline Rd.,Tempe,Arizona (AZ),85283,(480) 636-7800,http://www.aidtowomencenter.org,,http://www.facebook.com/pg/aidtowomencenter,
Choices Pregnancy Center,605 E Broadway Rd,Tempe,Arizona (AZ),85282,(480) 306-4612,http://www.choicesaz.com,,http://www.facebook.com/choicesaz/,
Hands of Hope Tucson, 5240 E Knight Dr #122,Tucson,Arizona (AZ),85712,, http://handsofhopetucson.com,"https://www.google.com/maps/place/Hands+of+Hope+Tucson/@32.2488548,-110.8801204,15z/data=!4m2!3m1!1s0x0:0x1d831e80b2ef517b?sa=X&ved=2ahUKEwjN5du2wIPwAhWHGVkFHUjuBkAQ_BIwEnoECCEQBQ",https://www.facebook.com/HandsofHopeClinic,
Reachout Women's Center,2648 N Campbell Ave,Tucson,Arizona (AZ),85719,(520) 321-4300,https://reachoutwomenscenter.com/,"https://www.google.com/maps/place/Reachout+Women's+Center/@32.255072,-110.943601,15z/data=!4m5!3m4!1s0x0:0x9e6a0944d1d1bf2e!8m2!3d32.255072!4d-110.943601",http://www.facebook.com/ReachoutWomensCenter/,http://www.yelp.com/biz/reachout-womens-center-tucson
New Life Pregnancy Center - Tucson,1779 N. Alvernon Way (AZ Baptist Children & Family Services),Tucson,Arizona (AZ),85282,,https://newlifepregnancy.com/locations/new-life-pregnancy-center-tucson/,"https://www.google.com/maps/place/Arizona+Baptist+Children+%26+Family+Services/@32.2445935,-110.9121975,17z/data=!4m13!1m7!3m6!1s0x86d671da097a6373:0xe796551fc33c2da7!2s1779+N+Alvernon+Way,+Tucson,+AZ+85712!3b1!8m2!3d32.2445935!4d-110.9100088!3m4!1s0x86d671da0bdfdbe9:0xaec0db4d03b0c81!8m2!3d32.2445851!4d-110.9099469",https://www.facebook.com/nlpcAZ/,
Fatima Women's Center Tucson,200 S Stratford Dr,Tucson,Arizona (AZ),85716,,http://fatimawomencenter.com,,,
Living Hope Centers - Whiteriver,1107 S Maverick Ave,Whiteriver,Arizona (AZ),85941,,http://livinghopecenters.org,"https://www.google.com/maps/place/Living+Hope+Women's+Center/@33.7939547,-110.0743378,17z/data=!4m12!1m6!3m5!1s0x8728eb47a8c46c2f:0x48d613c2d7c96d95!2sLiving+Hope+Women's+Center!8m2!3d33.794054!4d-110.0743928!3m4!1s0x8728eb47a8c46c2f:0x48d613c2d7c96d95!8m2!3d33.794054!4d-110.0743928",https://www.facebook.com/LivingHopeCenters/,
New Life Pregnancy Center - Wickenburg,73 S Tegner St,Wickenburg,Arizona (AZ),85390,,https://newlifepregnancy.com/locations/new-life-pregnancy-center-wickenburg/,"https://www.google.com/maps/place/New+Life+Pregnancy+Center/@33.9684363,-112.7291599,15z/data=!4m5!3m4!1s0x0:0xa9e31c5231a90dcf!8m2!3d33.9684363!4d-112.7291599",https://www.facebook.com/nlpcAZ/,
New Life Pregnancy Center - Yuma,2363 Kennedy Ln (AZ Baptist Children & Family Services),Yuma,Arizona (AZ),85365,,https://newlifepregnancy.com/locations/new-life-pregnancy-center-yuma/,"https://www.google.com/maps/place/Arizona+Baptist+Children's+Services/@32.6845996,-114.611581,17z/data=!4m13!1m7!3m6!1s0x80d65f5716c47195:0x521454ecfbdb1284!2s2363+S+Kennedy+Ln,+Yuma,+AZ+85365!3b1!8m2!3d32.6845951!4d-114.6093923!3m4!1s0x80d65f57050b68c3:0x2423e1d9a91a6263!8m2!3d32.6850204!4d-114.6085357",https://www.facebook.com/nlpcAZ/,
