Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
Choices Pregnancy Care Center,434 Green St Place,Gainesville,Georgia (GA),30501,,"www.choicespregnancypartners.org, www.choicespregnancy.org",,,
First Call Pregnancy Center,1531 W Broad St,Greensboro,Georgia (GA),30642,,www.pregnancygreensboro.org,,,https://www.yelp.com/biz/first-call-pregnancy-center-greensboro-2?fsid=OhQhhYIGlh0M01n1n5GF1w
Caring House Pregnancy Center,127 N. 13th St.,Griffin,Georgia (GA),30223,,https://www.facebook.com/Caring-House-Inc-163360860394543/,"https://www.google.com/maps/place/Caring+House+Pregnancy+Center/@33.2498289,-84.2737241,15z/data=!4m5!3m4!1s0x0:0x2881dc73215418e3!8m2!3d33.2498289!4d-84.2737241",https://www.facebook.com/Caring-House-Inc-163360860394543/?rf=112126468851203,https://www.yelp.com/biz/the-caring-house-griffin
Pregnancy Aid Clinic,531 Forest Pkwy #100,Forest Park,Georgia (GA),30297,,www.pregnancyaidclinic.org,,,
Hart Life,317 W Franklin St,Hartwell,Georgia (GA),30643,,http://www.hartlife.net/,,https://www.facebook.com/pages/Hart-Life/160327530657401,https://www.yelp.com/biz/hart-life-hartwell
Paulding Pregnancy Services,"1899 Lake Rd, Ste 120",Hiram,Georgia (GA),30141,,www.pauldingpregnancy.org,,,
Butts County Crisis Pregnancy Center,153 Dempsey Ave,Jackson,Georgia (GA),30233,,www.lifechoicesprc.net,,,
Life Choices,307 East Third Street,Jackson,Georgia (GA),30233,,,,,
Life Choices Pregnancy Resource Center (3077),176 Indian Springs St,Jackson,Georgia (GA),30233,,,"https://www.google.com/maps/place/Life+Forward,+Pregnancy+Care+of+Cincinnati/@39.126363,-84.50873,15z/data=!4m2!3m1!1s0x0:0x89f0270780419c91?sa=X&ved=0ahUKEwiD5c_QmIHcAhXqqFkKHaXtC8oQ_BIIlAEwCg",,https://www.yelp.com/biz/life-choices-pregnancy-resource-center-jackson-2?fsid=OhQhhYIGlh0M01n1n5GF1w
North Georgia Pregnancy Center,7 Caring Way ,Jasper,Georgia (GA),30143,,"www.ngapregnancy.com, www.babyontheway.org",,,
Hope Resource Center,745 Lee Street,Jefferson,Georgia (GA),30529,,,,,
Care Net PC of Coastal GA,212 S 1st Street Ste 6,Jesup,Georgia (GA),31545,,www.helloskylark.com,,,
Women's Clinic of Atlanta,"2750 Old Alabama Rd, Suite 100",Johns Creek,Georgia (GA),30022,,,,,
Crisis Pregnancy Center of Jonesboro,158 S Main St,Jonesboro,Georgia (GA),30236,,,,,
Cobb Pregnancy Resource Center,3550 Cherokee St,Kennesaw,Georgia (GA),30101,,http://www.cobbpregnancyresourcecenter.org/,,,
First Choice Women's Center,300 Harwell Ave,LaGrange,Georgia (GA),30240,,www.lagrangepregnancy.com,,,
Obria Medical Clinics,565 Old Norcross Rd. Suite 200,Lawrenceville,Georgia (GA),30046,(770) 338-1680,http://obria.org,,https://www.facebook.com/ObriaMedicalClinics/,https://www.yelp.com/biz/obria-medical-clinics-lawrenceville
Pregnancy Resource Center of Gwinnett,337 W Pike St,Lawrenceville,Georgia (GA),30046,,www.prcg.org,,,
Pregnancy Resource Center of Lee County,111 Starksville Ave North,Leesburg,Georgia (GA),31763,,,,,
Pregnancy Resource Center of Walton,3060 Hwy 81 South,Loganville,Georgia (GA),30052,,"www.prcwalton.com, www.waltonpregnancy.com",,,
Caring Solutions Pregnancy Center,112 Pierce Ave,Macon,Georgia (GA),31204,,https://cl-sh.org/project/sav-a-life-ministries/,,https://www.facebook.com/CLSHofCentralGA/,
Caring Soultions of Central Georgia,1044 Washington Avenue,Macon,Georgia (GA),31201,,www.friendsofcaringsolutions.com,https://www.google.com/maps?q=Caring+Solutions+of+Central+Georgia+1044+Washington+Avenue+Macon+GA&um=1&ie=UTF-8&sa=X&ved=0ahUKEwiN1cmo0PnbAhXsw1kKHVSeDMIQ_AUICigB,https://www.facebook.com/caringsolutionspc/,https://www.yelp.com/biz/caring-solutions-macon
Covenant Care Services,3950 Ridge Ave,Macon,Georgia (GA),31210,,,,,
Sav-A-Life Care Center (479),112 Pierce Avenue,Macon,Georgia (GA),31204,,,,,https://www.yelp.com/biz/sav-a-life-care-center-macon?fsid=OhQhhYIGlh0M01n1n5GF1w
The Kolbe Center for Life,833 Walnut St,Macon,Georgia (GA),31201,,http://www.kolbecentermacon.org/,"https://www.google.com/maps/place/The+Saint+Maximilian+Kolbe+Center+for+Life+(The+Kolbe+Center)/@32.836232,-83.639187,15z/data=!4m5!3m4!1s0x0:0x693cb98057dc0da1!8m2!3d32.836232!4d-83.639187",https://www.facebook.com/KolbeCenterMacon/,
First Care Women’s Clinic,615 Roswell St NE,Marietta,Georgia (GA),30060,(770) 590-9361,https://firstcarewomensclinic.com/,,https://m.facebook.com/pages/category/Pregnancy-Care-Center/First-Care-Womens-Clinic-164219654152363/,https://m.yelp.com/biz/first-care-womens-clinic-marietta
Preg. Resource Ctr. of Henry Co. (481),3834 Jodeco Rd,McDonough,Georgia (GA),30253,,,,,https://www.yelp.com/biz/preg-resource-ctr-of-henry-co-mcdonough?fsid=OhQhhYIGlh0M01n1n5GF1w
The Bridge Wellness South,100 Eagles Walk ,Stockbridge,Georgia (GA),30281,,www.prcg.org,,,
Pregnancy Resource Center,700-B Breedlove Drive,Monroe,Georgia (GA),30655,,,,,
Women's Health and Wellness Clinic of Walton,226 Alcovy St,Monroe,Georgia (GA),30655,,www.prcwalton.com,,,
Hope House Pregnancy Care Center,716 5th Ave SE,Moultrie,Georgia (GA),31768,,https://hopehousecares.org/,,,
Coweta Pregnancy Services,29 Brown St,Newnan,Georgia (GA),30263,(770) 251-7158,https://coweta-ps.org/,,,
Pregnancy Care Center of Richmond Hill,83 Bass Dr Suite D,Richmond Hill,Georgia (GA),31324,,,,,
Pregnancy Care Center of Rincon,"594 S Columbia Ave, Ste 500",Rincon,Georgia (GA),31326,,www.rinconpregnancycarecenter.com,,,
Women's Enrichment Center,102 Remco Shops Lane,Ringgold,Georgia (GA),30736,,https://www.wecnorthga.org/,,https://www.facebook.com/WECNorthGA/,
Life Choices Pregnancy Resource Ctr,527 Jones Ave,Rockmart,Georgia (GA),30153,,,,,
Haven Health Clinic for Women,311 Redmond Rd,Rome,Georgia (GA),30165,,"www.cceminc.com, www.havenclinic.org",,https://www.facebook.com/havenhealthclinic/,
Pregnancy Aid Clinic - South,281 S. Atlanta St,Roswell,Georgia (GA),30075,,www.pregnancyaidclinic.org,,https://www.facebook.com/pacpropage/,
ABC Women’s Clinic ,310 East Church St.,Sandersville,Georgia (GA),31082,,https://abcwomensclinic.com/,,,https://www.yelp.com/biz/abc-womens-clinic-dublin-3?fsid=OhQhhYIGlh0M01n1n5GF1w
Coastal Pregnancy Center,4606-B Skidaway Rd,Savannah,Georgia (GA),31404,,,,,
Savannah Care Center,105 E 34th St,Savannah,Georgia (GA),31401,,https://savannahcarecenter.org/,,https://www.facebook.com/SavannahCare/,https://www.yelp.com/biz/savannah-care-center-savannah
United for Life to His Glory,5302 Frederick Street,Savannah,Georgia (GA),31405,,,,,
Choices of the Heart,425 E. Grady St.,Statesboro,Georgia (GA),30458,,www.choicesoftheheart.org,,https://www.facebook.com/Choices-of-the-Heart-134810413228328/,
Pregnancy Resource Center,142 Economy St,Summerville,Georgia (GA),30747,,,,,
ABC Women’s Clinic ,"120 Jackson St., Suite B",Swainsboro,Georgia (GA),30401,,https://abcwomensclinic.com/,,,
Alpha Pregnancy Center,408 N. Livingston St.,Sylvester,Georgia (GA),31707,,www.alphapregnancycenter.net,,https://www.facebook.com/AlbanyAPC/,
Heritage CPC (486),104 1/2 Green St,Thomaston,Georgia (GA),30286,,,,,https://www.yelp.com/biz/heritage-cpc-thomaston?fsid=OhQhhYIGlh0M01n1n5GF1w
Heritage Pregnancy Center,501 W. Gordon Street,Thomaston,Georgia (GA),30286,,,,,
First Option Care of SW Georgia,320 N Crawford St,Thomasville,Georgia (GA),31792,,www.1stoption.care,,,
Women's First Choice Medical,209 E 4th St,Tifton,Georgia (GA),31794,,http://www.firstchoicetift.com/AboutUs.aspx,"https://www.google.com/maps/place/Women's+First+Choice+Medical+Center/@31.4596936,-83.5111889,17z/data=!3m1!4b1!4m5!3m4!1s0x88ee01ff1872bf23:0x6388ade05eaf023e!8m2!3d31.4596936!4d-83.5090002",https://www.facebook.com/firstchoicetift/,https://www.yelp.com/biz/womens-first-choice-medical-center-tifton-2
"Atlanta Pregnancy Resource Centers, Inc.","3983 LaVista Rd, Ste 108",Tucker,Georgia (GA),30084,,"www.atlantapregnancy.org, http://curawomenscareclinic.com/",,,
Birthright,1205 Baytree Rd. #4,Valdosta,Georgia (GA),31602,,,"https://www.google.com/maps/place/Birth+Right/@30.8464,-83.3055,15z/data=!4m5!3m4!1s0x0:0xfce57f6d2d14602a!8m2!3d30.8464!4d-83.3055",https://www.facebook.com/pages/category/Social-Service/Birthright-of-Valdosta-852024218273846/,
Options Now,214 W Park Ave,Valdosta,Georgia (GA),31602,(229) 506-5017,www.optionsnow.org,,https://www.facebook.com/OptionsNowValdosta/,http://www.yelp.com/biz/options-now-valdosta
Rachel's House/First Choice Georgia Pregnancy Clinic,1804 Seminole Dr,Vidalia,Georgia (GA),30474,,"www.firstchoicepregnancyclinic.com, www.rachelshouseprc.org",,,
Caring Solutions Pregnancy Center,"109 Osigian Blvd, Ste 400",Warner Robins,Georgia (GA),31088,,www.caringsolutionspregnancycenter.com,,,
Crisis Pregnancy Center,202 North Ave,Warner Robins,Georgia (GA),31093,,,,,
Pregnancy Resource Center (2726),"306 N. Davis Dr, Ste B",Warner Robins,Georgia (GA),31093,,,,,https://www.yelp.com/biz/pregnancy-resource-center-warner-robins?fsid=OhQhhYIGlh0M01n1n5GF1w
"The HOPE Center, Inc.",295 Molly Lane Suite 120,Woodstock,Georgia (GA),30189,,www.hopectr.com,,,
PAC - Personalized Care in Women's Health,531 Forest Parkway ,Forest Park,Georgia (GA),30297,(404) 763-4357,https://pac-woman.com/,"https://www.google.com/search?q=abortion+clinic+atlanta+ga&rlz=1C5CHFA_enUS928US928&biw=1440&bih=622&tbm=lcl&ei=qjrUYqvoJIPm5NoP9dWs6Ac&oq=abortion+clinic+atlanda&gs_l=psy-ab.1.0.0i13k1l2j0i30i22k1j0i30i15i22k1j0i30i13i5k1l3j0i30i8i13k1l3.8395.9995.0.11346.7.7.0.0.0.0.83.483.7.7.0....0...1c.1.64.psy-ab..0.7.479...0i512k1j0i512i457k1.0.eF9zGYizWEI#rlfi=hd:;si:7799831118744138116,l,ChphYm9ydGlvbiBjbGluaWMgYXRsYW50YSBnYUiXlc2RsbeAgAhaJhAAEAEYARgCGAMiGmFib3J0aW9uIGNsaW5pYyBhdGxhbnRhIGdhkgEVcHJlZ25hbmN5X2NhcmVfY2VudGVyqgEXEAEqEyIPYWJvcnRpb24gY2xpbmljKAA;mv:[[33.8945544,-84.24892179999999],[33.568184699999996,-84.48101559999999]]",,
