Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
Birthright of Columbia,1316 Richland St,Columbia,South Carolina (SC),29201,,​ ​http://birthright.org/columbiasc,,,​ ​https://www.yelp.com/biz/birthright-of-columbia-columbia
Daybreak Pregnancy Center,1601 St. Julian Place,Columbia,South Carolina (SC),29204,,​ ​http://www.daybreakpregnancy.com/,,https://www.facebook.com/daybreakcola,​ ​https://www.yelp.com/biz/daybreak-crisis-pregnancy-center-columbia
"Daybreak, Inc/ Daybreak Ministries (38)",2009 C Hampton St,Columbia,South Carolina (SC),29204,,​ ​http://www.daybreakpregnancy.com/,,,
Coastal Women's Center,1607 9th Avenue,Conway,South Carolina (SC),29526,(843) 488-9971,,,,
Coastline Women's Center,1607 Ninth Ave,Conway,South Carolina (SC),29526,,www.coastlinewomenscenter.org,,,
Hope Women's Center,879 Gentry Memorial Hwy,Easley,South Carolina (SC),29641,,​ ​http://yourservant.com/hope/index.htm,,,​ ​https://www.yelp.com/biz/hope-womens-center-easley
A Place For Zoe,108 Dawson St,Eutawville,South Carolina (SC),29048,,,"https://www.google.com/maps/place/A+Place+For+Zoe/@33.3941536,-80.3469627,15z/data=!4m2!3m1!1s0x0:0x52bd26a4652ee3d3?sa=X&ved=2ahUKEwjmlpn045LkAhXtQd8KHU0KBAgQ_BIwE3oECA0QCA",,https://www.yelp.com/biz/a-place-for-zoe-eutawville
A Choice 2 M8K Crisis Pregnancy Care Ctr,516 S. Coit Street,Florence,South Carolina (SC),29502,,https://www.achoicetomake.org/,"https://www.google.com/maps/place/A+Choice+to+Make+Pregnancy+Resource+Center/@34.1890228,-79.7695354,15z/data=!4m2!3m1!1s0x0:0xc405b1fb0f7b403d?sa=X&ved=2ahUKEwjGsaLqw4_kAhXQ1lkKHZLMBlEQ_BIwCnoECA8QCA",,
Palmetto Women's Center of Fort Mill,575 Springcrest Drive Suite B,Fort Mill,South Carolina (SC),29730,, ​http://www.palmettopregnancycenter.com/,,,
Cherokee Pregnancy Center,1719 Old Georgia Hwy,Gaffney,South Carolina (SC),29341,,​ ​www.optionsmedical.org,,https://www.facebook.com/Options-Medical-Cherokee-Pregnancy-Center-99656357450/,"​ ​https://www.yelp.com/biz/cherokee-pregnancy-center-gaffney , https://www.yelp.com/biz/options-medical-clinic-gaffney"
Birthright of Georgetown,1905 Front St.,Georgetown,South Carolina (SC),29440,,​http://birthright.org/georgetown,,,Yelp:​ ​https://www.yelp.com/biz/birthright-of-georgetown-georgetown
Bethany Christian Services,"114 Williams St, Suite A",Greenville,South Carolina (SC),29601,,https://impregnant.org/ /// https://bethany.org/locations/us/south-carolina/greenville,"https://www.google.com/maps/place/Bethany+Christian+Services/@34.8510922,-82.3899126,15z/data=!4m5!3m4!1s0x0:0xafd849a958bbe81e!8m2!3d34.8510922!4d-82.3899126",https://www.facebook.com/bethanyfans,
Piedmont Women's Center,710 Laurens Road,Greenville,South Carolina (SC),29607,,www.piedmontwomenscenter.org,,,
Piedmont Women's Center,1143 Grove Road,Greenville,South Carolina (SC),29605,(864) 233-3823,http://www.piedmontwomenscenter.org,,https://www.facebook.com/piedmontwomenscenter,https://www.yelp.com/biz/piedmont-womens-center-greenville
Piedmont women’s center medical clinic,1143 grove rd,Greenville,South Carolina (SC),29601,(864) 233-3823,https://piedmontwomenscenter.org/,,,
Cross Roads Pregnancy Center,428 Grace St,Greenwood,South Carolina (SC),29649,,​ ​www.cpcsc.org,,,
Piedmont Women's Center,100 Collins Dr,Greer,South Carolina (SC),29605,(864) 848-1407,www.piedmontwomenscenter.org,"https://www.google.com/maps/place/Piedmont+Women's+Center/@34.9464637,-82.2163135,17z/data=!3m1!4b1!4m5!3m4!1s0x8857800a64ba30a7:0x694d4d94b1a751a1!8m2!3d34.9464593!4d-82.2141248",https://www.facebook.com/piedmontwomenscenter,
The Pregnancy Center of Dillon County,2162 S Fifth St,Hartsville,South Carolina (SC),29536,,,,,
Pregnancy Center and Clinic,1 Cardinal Rd Stes 1 & 2,Hilton Head,South Carolina (SC),29926,,www.pregnancycenterhhi.org,"https://www.google.com/maps/place/Pregnancy+Center+%26+Clinic/@32.222118,-80.706593,17z/data=!4m7!3m6!1s0x88fc70c167dcc5c7:0x1e107b078a01e2cc!8m2!3d32.2221135!4d-80.7044043!9m1!1b1",https://www.facebook.com/pregnancycenterhhi/,https://www.yelp.com/biz/pregnancy-center-and-clinic-of-the-low-country-hilton-head-island
Women’s Enrichment Center,720 S. Main Street,Lancaster,South Carolina (SC),29720,(803) 286-5900,​ ​http://www.womensenrichmentcenter.com/,,https://www.facebook.com/weclancastersc/,
Birthright of Greenville,"110 E Butler Rd, Ste F",Mauldin,South Carolina (SC),29662,,​ ​http://birthright.org/greenville,,,​ ​https://www.yelp.com/biz/birthright-of-greenville-mauldin
Coastline Women's Center - Myrtle Beach,3926 Wesley St #303,Myrtle Beach,South Carolina (SC),29579,(843) 877-5653,http://coastlinewomenscenter.org,,,
LIFEBRIDGE,1510 Main St,Newberry,South Carolina (SC),29108,,,,,
Lowcountry Crisis Pregnancy Center,"7481 N. Side Drive, Suites B & C",North Charleston,South Carolina (SC),29420,,Website:​ ​www.lowcountrypregnancycenter.com,,,Yelp:​ ​https://www.yelp.com/biz/lowcountry-pregnancy-center-north-charleston-2
DAZZ Medical Services,923 Chestnut St.,Orangeburg,South Carolina (SC),29115,,www.dazzorangeburg.org,,,
Palmetto Pregnancy Center @ Rock Hill (1205),828 Lucas Street,Rock Hill,South Carolina (SC),29730,,Website: ​http://www.palmettopregnancycenter.com/,,,Yelp: ​https://www.yelp.com/biz/crisis-pregnancy-center-rock-hill
Foothills Pregnancy Care Center,207 Main Street,Seneca,South Carolina (SC),29678,,"wwww.foothillscarecenter.org, http://www.h3ops.org",,https://www.facebook.com/pages/Foothills-Pregnancy-Care-Center/167615713249599,"https://www.yelp.com/biz/foothills-pregnancy-care-center-seneca , https://www.yelp.com/biz/foothills-pregnancy-care-center-seneca-2"
Carolina Pregnancy Center,103 Metro Drive,Spartanburg,South Carolina (SC),29304,,Website:​ ​www.carolinapregnancy.org,,,"Yelp:​ ​https://www.yelp.com/biz/carolina-pregnancy-center-spartanburg , https://www.yelp.com/biz/carolina-pregnancy-center-spartanburg-2"
"Alpha Outreach Ministries, Inc.",345 Farmington Rd,Summerville,South Carolina (SC),29483,,,,,
Sumter Pregnancy Center,21 Barnette Dr. Ste. A,Sumter,South Carolina (SC),29150,,www.sumterpregnanycenter.com,,," ​https://www.yelp.com/biz/sumter-pregnancy-center-sumter , Old ​https://www.yelp.com/biz/light-of-hope-crisis-pregnancy-center-sumter"
Bethany Christian Services,1500 Highway 17 Bus N Ste 210,Surfside Beach,South Carolina (SC),29588,, ​https://www.bethany.org/myrtle-beach,"https://www.google.com/maps/place/Bethany+Christian+Services/@33.6236241,-78.970829,15z/data=!4m2!3m1!1s0x0:0x1a7683aae361955a?sa=X&ved=2ahUKEwjLmYHEt4_tAhVBSN8KHch8BhEQ_BIwCnoECBMQAw",https://www.facebook.com/bethanyfans, ​https://www.yelp.com/biz/bethany-christian-services-myrtle-beach-2
Piedmont Women's Center ,1389 Brushy Creek Road,Taylors,South Carolina (SC),29687,,www.piedmontwomenscenter.org,,https://www.facebook.com/piedmontwomenscenter,
Union County Pregnancy Center (3026),115 East Main St.,Union,South Carolina (SC),29379,,,,https://www.facebook.com/pages/Union-County-Pregnancy-Center/169132413102098, ​https://www.yelp.com/biz/union-county-pregnancy-center-union
Foothills Care Center,107 Wall Street ,Clemson,South Carolina (SC),29631,(864) 654-6200,foothillscarecenter.org,,,
Palmetto Women’s Center,828 Lucas St,Rock Hill,South Carolina (SC),29730,(803) 746-4946,https://www.palmettowomenscenter.com/,Palmetto Women's Center (803) 746-4946 https://goo.gl/maps/MHT5R1ZJjA7htsKM8,https://www.facebook.com/palmettowomenscenter/, ​https://www.yelp.com/biz/crisis-pregnancy-center-rock-hill
Hope for Life,106 Longtown Road,Lugoff,South Carolina (SC),29078,(803) 900-5647,https://www.hopeforlifepregnancycenter.com/,,,
