Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
iChoose Pregnancy Support Services,540 NC-42,Clayton,North Carolina (NC),27520,,http://www.ichoose.me/,,,
His Blessings Pregnancy Support Services,414 Northeast Blvd,Clinton,North Carolina (NC),28328,,,,,
Hands of Hope for Life,206 E Mills Street,Columbus,North Carolina (NC),28722,,,,,
Carrabus Women’s Center,"163 Winecoff Avenue, NW",Concord,North Carolina (NC),28025,,www.cabarruswomenscenter.com,,,
GATE Pregnancy Resource Center,280 Concord Pkwy S Suite 110-C,Concord,North Carolina (NC),28025,,,,,
Crisis Pregnancy North,717 Gastonia Technology Parkway,Dallas,North Carolina (NC),28034,,http://cpcgaston.com/,,,
"Pregnancy Care Center, Inc.",302 S Main St,Drexel,North Carolina (NC),28619,,http://www.pregnancycarecenterofburke.org/index.html,,,
Gateway women's care,"4113 Capitol Street, Suite B",Durham,North Carolina (NC),27704,(919) 251-9444,https://gatewaywomens.care,,,
Pregnancy Support Services,14 Consultant Place,Durham,North Carolina (NC),27707,,http://pregnancysupportservices.org/,,,
Pregnancy Support Services,"3700 Lyckin Parkway, Suite D",Durham,North Carolina (NC),27707,,http://www.trianglepregnancysupport.com,,,​https://www.yelp.com/biz/pregnancy-support-services-durham
Rockingham Pregnancy Care Center,424 W Kings Hwy,Eden,North Carolina (NC),27288,,https://rpccares.com/,,,
Albemarle Pregnancy Resource Center,316 S Broad St,Edenton,North Carolina (NC),27932,(252) 482-2185,,,,
Albemarle Pregnancy Resource Center,905 Halstead Blvd Suite 20,Elizabeth City,North Carolina (NC),27909,,www.albemarleprc.org,,,
Bladen Pregnancy Support Services,509 S Cypress St,Elizabethtown,North Carolina (NC),28337,,,,,
LifeLine Pregnancy Help Center,525 Samaritans Ridge Ct,Elkin,North Carolina (NC),28621,,www.caring-helps.org,,,https://www.yelp.com/biz/lifeline-pregnancy-help-center-elkin?osq=lifeline+helps
AAA Crisis Pregnancy (Operation Blessings),1337 Ramsey St,Fayetteville,North Carolina (NC),28301,,http://operationblessingfayetteville.org/,,,
Agape Pregnancy Support Services,710 E. Russell Street,Fayetteville,North Carolina (NC),28301,,http://www.holinessmissionstoamerica.net/agape-pregnancy-.html,,,
"Hands of Hope for Life, Inc.",129 N Powell St,Forest City,North Carolina (NC),28043,,www.hh4life.org,,,
North Carolina Pregnancy Support Services (Smoky Mountain Pregnancy Care),226 E Palmer St,Franklin,North Carolina (NC),28734,,http://smpcc.org/,,https://www.facebook.com/smpccclinic,https://www.yelp.com/biz/smoky-mountain-pregnancy-care-center-franklin
Your Choice Pregnancy Clinic,607 North Ennis Street,Fuquay-Varina,North Carolina (NC),27526,,https://yourchoicepregnancyclinic.com/,,,
Crisis Pregnancy Center of Gaston,700 Robinson Road,Gastonia,North Carolina (NC),28056,,​http://www.cpcgaston.net,,,​https://www.yelp.com/biz/crisis-pregnancy-gastonia
Crisis Pregnancy West,2782 Fairview Dr,Gastonia,North Carolina (NC),28052,,http://cpcgaston.com/,,,
New Life Pregnancy Services,408 E 8th Ave,Gastonia,North Carolina (NC),28054,,,,,
Wayne Pregnancy Care Center,3501 EAST ASH ST. ,Goldsboro,North Carolina (NC),27534,,http://www.waynepregnancycarecenter.com/,,,
A Heart's Cry,306 S Main St,Graham,North Carolina (NC),27253,,https://www.aheartscrync.org/,"https://www.google.com/maps/place/Hearts+Cry/@36.0646526,-79.4004295,15z/data=!4m5!3m4!1s0x0:0x28b129978ae88a12!8m2!3d36.0646526!4d-79.4004295",,
Greensboro Pregnancy Care Center,2401 Randleman Road,Greensboro,North Carolina (NC),27406,,https://gsocarecenter.org/,,,
Greensboro Pregnancy Care Center,2432 W Gate City Blvd,Greensboro,North Carolina (NC),27403,,https://gsocarecenter.org/,,,
Greensboro Pregnancy Care Center,917 N Elm Street,Greensboro,North Carolina (NC),27401,,https://gsocarecenter.org/,,,
Greensboro Pregnancy Care Center,625 Fulton St.,Greensboro,North Carolina (NC),27401,,www.gsocarecenter.org,,,
Greensboro Pregnancy Care Center,3505 Lawndale Dr,Greensboro,North Carolina (NC),27408,,https://gsocarecenter.org/,,,
Carolina Pregnancy Center,1012 Charles Blvd,Greenville,North Carolina (NC),27858,,www.carolinapregnancycenter.org,,,​https://www.yelp.com/biz/carolina-pregnancy-center-greenville
Reach Out Crisis Pregnancy Center,1565 Gulf Rd,Gulf,North Carolina (NC),27526,, ​http://www.reachoutcpc.com/,,, ​https://www.yelp.com/biz/reach-out-crisis-pregnancy-center-gulf
GATE Pregnancy Resource Center,3824 Hwy 49 South,Harrisburg,North Carolina (NC),28075,,http://gateprc.org/,,,
Havelock Pregnancy Resource Center,"925 East Main Street, Suite 18",Havelock,North Carolina (NC),28532,,http://havelockprc.org,,,https://www.yelp.com/biz/coastal-pregnancy-care-center-havelock
Birthing Babies Basics,1945 Brucewood Road,Haw River,North Carolina (NC),27258,,,,,
Open Arms Pregnancy Center,329 N Washington St,Hendersonville,North Carolina (NC),28739,,https://www.openarms329.com/,,,
Pregnancy Care Center of Catawba Valley,421 Main Ave SW,Hickory,North Carolina (NC),28602,,http://www.pcchickory.com/,,,
New Life Family Outreach,416 Gatewood Avenue,High Point,North Carolina (NC),27262,,www.newlifehighpoint.org,,,
Pregnancy Care Center (New Life Family Outreach),212 N Lindsay Street,High Point,North Carolina (NC),27262,,http://www.newlifehighpoint.org/,,,https://www.yelp.com/biz/new-life-family-outreach-high-point
Onslow Pregnancy Resource Center,3280 Henderson Drive,Jacksonville,North Carolina (NC),28546,,https://onslowpregnancyresources.com/,"https://www.google.com/maps/place/Onslow+Pregnancy+Resource+Center/@34.7910313,-77.4176933,15z/data=!4m2!3m1!1s0x0:0x8b76b521faf87c93?sa=X&ved=2ahUKEwiK4J_zx7rkAhWNylkKHRF3D-4Q_BIwDXoECAkQCA",https://www.facebook.com/onslowpregnancyresourcecenter1/?fref=ts,
Ashe Pregnancy Care Center,111 N Main St,Jefferson,North Carolina (NC),28640,,https://sites.google.com/site/ashepregnancycarecenter/,,https://www.facebook.com/AshePregnancyCareCenter/,https://www.yelp.com/biz/ashe-pregnancy-care-center-jefferson
New Hope Women's Ministry,801 West C Street,Kannapolis,North Carolina (NC),28081,,,,,
Abundant Life Christian Center,430 W Mountain St,Kernersville,North Carolina (NC),27284,,,,,
Hope Pregnancy Care Center,117 Charles Rd,King,North Carolina (NC),27021,,https://hopepcc.org/,,,
EPIC Center,304 N Queen St,Kinston,North Carolina (NC),28501,,https://www.easternpregnancy.net/,,,
The EPIC Center,2906 N Herritage St,Kinston,North Carolina (NC),28501,,https://www.easternpregnancy.net/,,,
iChoose Pregnancy Support Services,4019 Village Park Drive,Knightdale,North Carolina (NC),27545,,http://www.ichoose.me/,,,
Caldwell Pregnancy Care Center,210 Ridge Street,Lenoir,North Carolina (NC),28645,,http://www.caldwellpregnancycare.org/,,,
"Alpha Pregnancy Support, Inc.",23 W 3rd St,Lexington,North Carolina (NC),27292,,http://www.alphapregnancysupport.com/,,,
Meadowview Pregnancy Care Center,1 Grace Way Drive,Lexington,North Carolina (NC),27295,,http://www.meadowviewpca.org/,"https://www.google.com/maps/place/Meadowview+Pregnancy+Care+Center/@35.8166367,-80.2904308,17z/data=!3m1!4b1!4m5!3m4!1s0x885397700c77639f:0x1f7753edcfe8a1a9!8m2!3d35.8166324!4d-80.2882421",https://www.facebook.com/meadowviewpca,https://www.yelp.com/biz/meadowview-reformed-presbyterian-church-pca-lexington?osq=meadowview+church
CPC of Lincoln County,112 Doctors Park,Lincolnton,North Carolina (NC),28092,,http://www.cpclincolnco.com/,,,
His Little Ones Pregnancy Support Services,500 Peterson Drive,Lumberton,North Carolina (NC),28358,,,,,
McDowell Pregnancy Care Center,2170 Rutherford Rd,Marion,North Carolina (NC),28752,,http://www.mpccnc.org/,,,
​Mountain Area Pregnancy Services (Marion Ultrasound Clinic),40 S. Main Street,Marion,North Carolina (NC),28752,,http://www.preginfo.org/,,,
Mountain Area Pregnancy Services,105 Chestnut Street,Mars Hill,North Carolina (NC),28754,,"www.preginfo.org, www.myapss.org",,,
Davie Pregnancy Care Center,491 Madison Rd,Mocksville,North Carolina (NC),27028,,http://www.daviepregnancycare.org/,,,
H.E.L.P Crisis Pregnancy Center in Monroe,1700 Secrest Short cut Road,Monroe,North Carolina (NC),28110,,,,,https://www.yelp.com/biz/help-crisis-pregnancy-center-monroe
​Coastal Pregnancy Care Center,5447 Hwy 70 W,Morehead City,North Carolina (NC),28557,,www.cpccenter.org,,,www.yelp.com/biz/coastal-pregnancy-care-center-morehead-city
​Pregnancy Care Center,302 N. Main Street,Morganton,North Carolina (NC),28619,,https://www.pccob.com/,,,​https://www.yelp.com/biz/pregnancy-care-center-morganton
Pregnancy Care Center,501 East Union St,Morganton,North Carolina (NC),28655,,,,,
The Legacy Center of Mt Airy,"707 West Pine St., Ste 900",Mt Airy,North Carolina (NC),27030,(336) 783-0011,http://www.legacymtairy.org/,,,
Crisis Pregnancy Center (East Gaston),399 Belmont Mt Holly Rd,Belmont,North Carolina (NC),28012,,http://www.cpcgaston.net,,,​https://www.yelp.com/biz/crisis-pregnancy-of-east-gaston-belmont
Murphy Pregnancy and Parenting Center,128 Tennessee St,Murphy,North Carolina (NC),28906,,http://www.pregnancyandparentingcenter.org/Default.aspx,,,
Women's Enrichement Center,281 Valley River Ave,Murphy,North Carolina (NC),28906,,,,,
Creative Choices Pregnancy Resource Center,4711 South Croatan Hwy,Nags Head,North Carolina (NC),27959,,www.creativechoicesprc.com,,,
EPIC Center,1505 S Glenburnie Rd,New Bern,North Carolina (NC),28562,,https://www.easternpregnancy.net/,,,
The EPIC Center- New Bern,2602 Neuse Blvd,New Bern,North Carolina (NC),28562,,,,,
HOPE Pregnancy Resource Center,19 S Williams St,Polkton,North Carolina (NC),28135,,http://hprc-anson.org/,,,
Bethany Christian Services,"1110 Navaho Drive, Suite 109",Raleigh,North Carolina (NC),27609,,https://bethany.org/locations/us/north-carolina/raleigh,"https://www.google.com/maps/place/Bethany+Christian+Services/@35.827277,-78.621512,15z/data=!4m5!3m4!1s0x0:0x2f9dc25d51213f5a!8m2!3d35.827277!4d-78.621512",https://www.facebook.com/bethanyfans,https://www.yelp.com/biz/bethany-christian-services-raleigh?osq=bethany+christian+services
Birthchoice,2304 Wesvill Ct Suite 340,Raleigh,North Carolina (NC),27607,,www.birthchoiceawake.org,,, ​https://www.yelp.com/biz/birthchoice-raleigh-2
Cura Women’s Care Clinic (Raleigh),"4237 Louisburg Rd, Ste. 105",Raleigh,North Carolina (NC),27604,(919) 554-8093,http://curawomenscareclinic.com/raleigh/,,,
Gateway Pregnancy Center,554 E Hargett Street,Raleigh,North Carolina (NC),27601,,http://www.supportgateway.org/,,,
Gateway Pregnancy Center,1306 Hillsborough St,Raleigh,North Carolina (NC),27605,,http://gatewaycampus.org/,,,
LifeCare - Idlewood Village,3300 Idlewood Village Drive,Raleigh,North Carolina (NC),27610,,http://www.supportgateway.org/,,,
Your Choice Pregnancy Clinic,1701 Jones Franklin Road,Raleigh,North Carolina (NC),27606,, ​http://yourchoicepregnancyclinic.com/,,https://www.facebook.com/pages/Your-Choice-Pregnancy-Clinic/408752599245466,
Pregnancy Support Center,1070 E 10th St,Roanoke Rapids,North Carolina (NC),27870,,http://www.mypregnancyoptions.org/,,,
Pregnancy Support Center of Roanoke Rapids,1021 Roanoke Ave,Roanoke Rapids,North Carolina (NC),27870,(252) 519-4357,,,,
Your Choice Resource Center,400 Sunset Ave,Rocky Mount,North Carolina (NC),27804,,http://yourchoicenc.org/,,,
Pregnancy Support Center,750 Martin Street,Roxboro,North Carolina (NC),27573,,,,https://www.facebook.com/pages/Pregnancy-Support-Center/142581109121245,https://www.yelp.com/biz/person-county-pregnancy-support-center-roxboro?osq=pregnancy+support
Pregnancy Support Center,847 S Main St,Salisbury,North Carolina (NC),28144,,http://www.pregnancysupport.com/,,,​https://www.yelp.com/biz/pregnancy-support-center-salisbury?osq=pregnancy+support
"Abundant Exchange Services, Inc.",3007 Poplar Springs Church Rd,Sanford,North Carolina (NC),27330,,,,,
​Reach Out Crisis Pregnancy Center (Sanford location),507 N. Steele Street,Sanford,North Carolina (NC),27330,,http://www.reachoutcpc.com/,,https://www.facebook.com/Reach-Out-Crisis-Pregnancy-Center-126005491591/,
​Pregnancy Resource Center of Cleveland,1304 S. Post Road,Shelby,North Carolina (NC),28152,,www.prccc.org/,,,https://www.yelp.com/biz/pregnancy-resource-center-of-cleveland-county-shelby
"Pregnancy Resource Center of Cleveland County, Inc.",232 S. Lafayette Street,Shelby,North Carolina (NC),28150,,,,,
Birth Choice of Chatham,210 Harold Hart Rd,Siler City,North Carolina (NC),27344,,,,,
In His Hands Pregnancy Support Center,13 E Dail St,Smithfield,North Carolina (NC),27577,,http://inhishandspsc.cfsites.org/index.php,,,
Alleghany Pregnancy Care Center,226 S. Main Street,Sparta,North Carolina (NC),28675,,https://www.alleghanypregnancycarecenter.org/,,https://www.facebook.com/AlleghanyPregnancyCareCenter,
Pregnancy Resoource Center of Statesville,"1710 Davie Avenue, Suite B",Statesville,North Carolina (NC),28677,, ​http://prcstatesville.org/,,, ​https://www.yelp.com/biz/pregnancy-resource-center-statesville-3
Caring Hearts Pregnancy Center,210 W Main Ave,Taylorsville,North Carolina (NC),28681,,www.caringheartspc.com/,,,
Pregnancy Resource Center of Stanly County,1020 Albemarle rd,Troy,North Carolina (NC),27371,,www.prcstanly.com/events/,,,
​First Choice Pregnancy Solutions/Pregnancy Support Services,853 Durham Road,Wake Forest,North Carolina (NC),27587,,,,​https://www.facebook.com/firstchoicenc/,
Coastal Pregnancy Center,1312 John Small Ave,Washington,North Carolina (NC),27889,,www.coastalpregnancycenter.org,,,
Living Hope Pregnancy Support Services,116 Premiere Plaza,Whiteville,North Carolina (NC),28472,,www.livinghopepregnancyservices.com/,,,
Wilkes Pregnancy Care Center,1224 School Street,Wilkesboro,North Carolina (NC),28697,,www.wilkespcc.com/,,​https://www.facebook.com/Wilkespcc/,https://www.yelp.com/biz/wilkes-crisis-pregnancy-center-wilkesboro
Martin Pregnancy Center,1248 Tyner Rd,Williamston,North Carolina (NC),27892,,,,,
​Life Line Pregnancy Center in Wilmington,4522 Foundation Drive,Wilmington,North Carolina (NC),28403,,www.lifelinewilmington.org,,,
​Wilson Pregnancy Center,702 West Broad Street,Wilson,North Carolina (NC),27893,(252) 237-6833, ​http://www.wilsonpregnancycenter.com,, ​https://www.facebook.com/Wilson-Pregnancy-Center-155451504491704/, ​https://www.yelp.com/biz/wilson-pregnancy-center-wilson
Birthright,1330 Ashley Square,Winston Salem,North Carolina (NC),27103,,www.birthright.org/winstonsalem,,,​https://www.yelp.com/biz/birthright-winston-salem?osq=birthright
Carolina Pregnancy Care Fellowship,5320 Old Plantation Circle,Winston Salem,North Carolina (NC),27104,,www.cpcflink.org,,,
Maplewood Women's Center,3000 Maplewood Ave Ste 102,Winston Salem,North Carolina (NC),27103,,,https://sites.google.com/site/maplewoodwomenscenterws/home,,
Among Women,307 Mill St,Winston-Salem,North Carolina (NC),27103,,,,,
Salem Pregnancy Care Center,1342 Westgate Center Dr,Winston-Salem,North Carolina (NC),27103,,www.salempregnancy.org,,,https://www.yelp.com/biz/salem-pregnancy-care-center-winston-salem
Compassion Care Center,321 W Main St,Yadkinville,North Carolina (NC),27055,,www.newhopepregnancy.com,,,
PRC of Charlotte ,1505 E 4th st,Charlotte ,North Carolina (NC),28204,(704) 980-0226,prccharlotte.com,,,
uCity Women’s Center,8220 University Executive Park Dr Suite 115,Charlotte ,North Carolina (NC),28262,,https://ucitywomenscenter.com/,uCity Women's Center (704) 870-7467 https://goo.gl/maps/SLf4eWdG7FBBe43R8,https://www.facebook.com/UCityWomensCenter/,
Love Life,3236 Latrobe Dr,Charlotte,North Carolina (NC),28211,(805) 217-5072,lovelife.org,Love Life (980) 332-5880 https://goo.gl/maps/34dtYygDhJHHbuJq8,https://www.facebook.com/lovelifeusa/,
Stanton Health,3707 Latrobe Dr,Charlotte,North Carolina (NC),28211,,,Stanton Healthcare/Charlotte Center for Women (704) 401-9320 https://goo.gl/maps/cgnSmz6WEZVJyMBJ7,,
Heartbeats Women’s Clinic,5968 S NC Business Hwy,Maiden,North Carolina (NC),28650,,https://heartbeatspcc.org/,Heartbeats Women's Center (704) 489-0708 https://goo.gl/maps/hFocMU7oKLenT7BAA,https://www.facebook.com/heartbeatspcc/,
HOPE Pregnancy Resource Center,101 Moore's Lake Rd,Wadesboro,North Carolina (NC),28170,,http://hprc-anson.org/,HOPE Pregnancy Resource Center (704) 690-6689 https://goo.gl/maps/yrHBbcPr2JQaUTYT9,https://www.facebook.com/hope.prc,
PD Pregnancy Resource Center,202 S Lawrence St,Rockingham,North Carolina (NC),28379,,http://pregnantwhatnow.org/index.html,Pee Dee Pregnancy Resource Center (910) 997-3040 https://goo.gl/maps/NvDzxaMz7BSTBZpL8,https://www.facebook.com/PDPregCtr/, ​https://www.yelp.com/biz/pee-dee-crisis-pregnancy-center-rockingham
Pregnancy Support Services at Revolve church,2031 W Club Blvd,Durham ,North Carolina (NC),27705,(919) 490-0203,,,,
Queen City Pregnancy Resource Center,1508 E 4th Street,Charlotte,North Carolina (NC),28204,(980) 999-5191,https://myqcprc.com/,Queen City Pregnancy Resource Center (980) 999-5191 https://goo.gl/maps/o6nuTjikdoDSTnr77,https://www.facebook.com/queencityprc/?ref=page_internal,
Community Pregnancy Center of Lake Norman,212 Caldwell Ave.,Moorseville,North Carolina (NC),28115,704-664-HOPE (4673),https://lakenormancpc.org/,,https://www.facebook.com/communitypregnancycenter/,https://www.yelp.com/biz/community-pregnancy-center-of-lake-norman-mooresville
Community Pregnancy Center of Lake Norman,201 North Old Statesville Rd.,Huntersville,North Carolina (NC),28078,(704) 727-0535,https://lakenormancpc.org/,,https://www.facebook.com/communitypregnancycenter/,
The Hope Center,208 Howard Street,Boone,North Carolina (NC),28607,(828) 265-4357,https://ncdiaperbank.org/,https://goo.gl/maps/Bp6w9ommzag9Sjvq9,https://www.facebook.com/choosehope.org,
Mountain Area Pregnancy Services,1710 Old Haywood Rd,Asheville,North Carolina (NC),28806,(828) 678-6803,https://mtnpregnancy.com/,,https://www.facebook.com/MountainAreaPregnancyServices/,https://www.yelp.com/biz/mountain-area-pregnancy-services-asheville
Abiding Hope,105 Chestnut St,Mars Hill,North Carolina (NC),28754,(828) 680-1230,https://abidinghopeinc.org/,,https://www.facebook.com/AbidingHopeInc/,https://www.yelp.com/biz/abiding-hope-mars-hill-2
