Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
​Turning Point of Las Cruces,"3201 S. Main Street, Suite C",Las Cruces,New Mexico (NM),88005,,https://www.pregnancylascruces.com/,"https://www.google.com/maps/place/Turning+Point+of+Las+Cruces/@32.27667,-106.766962,13z/data=!4m13!1m7!3m6!1s0x86de17b47a762b1b:0x1b698f169a86c4d8!2s3201+S+Main+St+Suite+C,+Las+Cruces,+NM+88005!3b1!8m2!3d32.2766703!4d-106.7669619!3m4!1s0x86de17e316f68b57:0x50326f865a5e365f!8m2!3d32.2766981!4d-106.7669631?hl=en",,
Hope Pregnancy Center,1183 Diamond Drive Ste. E,Los Alamos,New Mexico (NM),87544,, ​http://www.hpcla.org/,"https://www.google.com/maps/place/Hope+Pregnancy+Center/@35.88622,-106.318449,15z/data=!4m5!3m4!1s0x0:0x7a7b9c940b48aa65!8m2!3d35.88622!4d-106.318449",https://www.facebook.com/hpcla/, ​https://www.yelp.com/biz/hope-pregnancy-center-los-alamos
Care Net Pregnancy Center of Valencia County,"601 Main SE, Ste 26",Los Lunas,New Mexico (NM),87031,, ​http://www.carenetabq.org/,"https://www.google.com/maps/place/Care+Net+Pregnancy+Center+of+Valencia+County/@34.8055035,-106.7278607,15z/data=!4m5!3m4!1s0x0:0x41ebdb8d937480e5!8m2!3d34.8055035!4d-106.7278607",https://www.facebook.com/carenetabq?sk=wall,
Care Net Pregnancy Center - East Mountain,"809 1st Street, Suite A",Moriarty,New Mexico (NM),87035,,http://www.carenetabq.org/,"https://www.google.com/maps/place/Care+Net+Pregnancy+Center+East+Mountain/@34.9963025,-106.0480673,17z/data=!4m13!1m7!3m6!1s0x8718cf43fd909877:0x804bcf5cbef1b6db!2s809+1+St,+Moriarty,+NM+87035!3b1!8m2!3d34.9963025!4d-106.0458786!3m4!1s0x8718cf40d9939c15:0x494e7eb106a00108!8m2!3d34.9963025!4d-106.0458786",,
Pregnancy Resource Center - Portales,"1412 S Ave O, Suite A",Portales,New Mexico (NM),88130,(575) 226-8378,https://www.pregnancyresourcecenterenm.com/,"https://www.google.com/maps/place/Pregnancy+Resource+Center/@34.175727,-103.352567,16z/data=!4m13!1m7!3m6!1s0x8702c62c86c9850b:0x5c3c4a49256ad7ee!2s1412+S+Ave+O,+Portales,+NM+88130!3b1!8m2!3d34.1757271!4d-103.3525673!3m4!1s0x8702c62c7222ac51:0xeb9e99dd12f0fbb1!8m2!3d34.1757271!4d-103.3525673?hl=en-US",https://www.facebook.com/PRCPortales,
Care Net Pregnancy Center of Rio Rancho,2451 Monterrey Rd NE,Rio Rancho,New Mexico (NM),87144,, ​http://www.carenetabq.org/,"https://www.google.com/maps/place/Care+Net+Pregnancy+Center+of+Rio+Rancho/@35.299055,-106.596054,15z/data=!4m5!3m4!1s0x0:0x76aa0344136d4929!8m2!3d35.299055!4d-106.596054",https://www.facebook.com/carenetabq?sk=wall, ​https://www.yelp.com/biz/care-net-rio-rancho
Origins Pregnancy Care Center,"2704 Southern Blvd., Suite 7",Rio Rancho,New Mexico (NM),87124,,https://originscenter.org/,"https://www.google.com/maps/place/Origins+Pregnancy+Care+Center/@35.2407563,-106.6818526,15z/data=!4m5!3m4!1s0x0:0x17b1e2e8892310b5!8m2!3d35.2407563!4d-106.6818526",https://www.facebook.com/originscenter/,
​Chaves County Pregnancy Center,2003 S. Main Street,Roswell,New Mexico (NM),88203,,,"https://www.google.com/maps/place/Chaves+County+Pregnancy+Center/@33.3664659,-104.5225249,15z/data=!4m5!3m4!1s0x0:0x90c61174ef1db2bf!8m2!3d33.3664659!4d-104.5225249",https://www.facebook.com/Chaves-County-Pregnancy-Resource-Center-329040917150314,Yelp: ​https://www.yelp.com/biz/chaves-county-pregnancy-resource-center-roswell
Life-Way of Lincoln County,270A Country Club Dr.,Ruidoso,New Mexico (NM),88345,,https://ruidosopregnancy.com/,"https://www.google.com/maps/place/Life-Way+of+Lincoln+County/@33.3390515,-105.6673107,17z/data=!3m1!4b1!4m12!1m6!3m5!1s0x0:0x1ad4fe54ae1b33f2!2sLincoln+County+Pregnancy+Center!8m2!3d33.3684876!4d-105.6665368!3m4!1s0x86e1d1e7e0ca07ad:0xa170fe68e837d60!8m2!3d33.339047!4d-105.665122",https://www.facebook.com/ruidosopregnancy, ​https://www.yelp.com/biz/lincoln-county-pregnancy-center-ruidoso
Care Net Pregnancy Resource Center of Santa Fe / Espanola,1500 Fifth Street Suite 9,Santa Fe,New Mexico (NM),87505,, ​http://www.santafepregnancy.com/ and https://www.carenetfriend.com/,"https://www.google.com/maps/place/Care+Net+Pregnancy+Center+of+Santa+Fe/@35.6638212,-105.9720043,15z/data=!4m5!3m4!1s0x0:0xd1793dd975a9b87d!8m2!3d35.6638212!4d-105.9720043",, ​https://www.yelp.com/biz/care-net-pregnancy-center-of-santa-fe-santa-fe
New Life Pregnancy Center,"210 Bendix Road, Unit 4",Taos,New Mexico (NM),87571,, ​http://www.pregnancytaos.com/,"https://www.google.com/maps/place/New+Life+Pregnancy+Center/@36.3837701,-105.5996828,15z/data=!4m2!3m1!1s0x0:0x8e8e8a62f2fb7472?sa=X&ved=2ahUKEwjAh_WCmIPwAhWEmuAKHbnkBBoQ_BIwCnoECBwQBQ",,
Open Arms Pregnancy Center,518 North Date St.,Truth or Consequences,New Mexico (NM),87901,,https://www.openarmspcnm.com/,"https://www.google.com/maps/place/Open+Arms+Pregnancy+Center/@33.1359409,-107.2508372,15z/data=!4m5!3m4!1s0x0:0x1488926b4e389f46!8m2!3d33.1359409!4d-107.2508372",,
Pregnancy Resource Center,621 N Main St,Clovis,New Mexico (NM),88101,(575) 935-5433,https://www.pregnancyresourcecenterenm.com/,https://www.pregnancyresourcecenterenm.com/,https://www.facebook.com/pregnancyresourcecenterclovis/,
