Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
Pregnancy Care Center of Grants Pass,714 SE 8th St,Grants Pass,Oregon (OR),97526,, ​http://www.gppregnancy.com/,,https://www.facebook.com/GrantsPassPregnancy/photos/p.1506756726092637/1506756726092637/?type=1&theater,https://www.yelp.com/biz/pregnancy-care-center-of-grants-pass-grants-pass?osq=pregnancy+care
Pregnancy Resource Center,104 NW 11th Ave,Gresham,Oregon (OR),97030,,https://prcofportland.com/gresham-center,"https://www.google.com/maps/place/Pregnancy+Resource+Center/@45.5047576,-122.4347769,17z/data=!3m1!4b1!4m5!3m4!1s0x5495988a372e6b87:0x4eea8c53f02658b2!8m2!3d45.5047576!4d-122.4325882",, ​https://www.yelp.com/biz/pregnancy-resource-centers-gresham
​Pregnancy Care Services in Hermiston,105 SW 2nd Street,Hermiston,Oregon (OR),97838,,Website: ​http://www.pregnancycareservices.com,,,
​Birthright,"232 NE Lincoln Street, Suite F",Hillsboro,Oregon (OR),97124,,​http://birthright.org/hillsboroor,https://birthright.org/hillsboroor/,https://www.facebook.com/BirthrightHillsboroOregon/,https://www.yelp.com/biz/birthright-hillsboro
Hope Medical Clinic,"1936 12th Street, #100",Hood River,Oregon (OR),97031,,https://www.hopemedicalclinic.org/,,,
StandUpGirl.com,4335 River Rd N,Keizer,Oregon (OR),97303,,,,,
Pregnancy Hope Center,2421 Washburn Way Ste A,Klamath Falls,Oregon (OR),97603,, ​http://pregnancyhopecenter.com/,,https://www.facebook.com/PregnancyHopeCenterKlamathFalls/,
Next Step Pregnancy Information Center,902 D Ave,La Grande,Oregon (OR),97850,, ​http://nextsteppic.org/,, ​https://www.facebook.com/NextStepPIC/, ​https://www.yelp.com/biz/next-step-pregnancy-information-center-la-grande
"PRC of Central Oregon, La Pine (2707)",51600 Huntington Rd,La Pine,Oregon (OR),97754,,,,,
​Pregnancy Counseling and Information Center (PCIC),1218 3rd Street,Lafayette,Oregon (OR),97128,, ​http://www.pregnancyhelp.info/index.html,"https://www.google.com/maps/place/Pregnancy+Counseling+and+Information+Center/@45.2426338,-123.1049143,15z/data=!4m2!3m1!1s0x0:0xfa52333b3fa78c22?sa=X&ved=2ahUKEwifhMDOwI_tAhWynuAKHdjqDgEQ_BIwCnoECBcQBQ",,
Obria Medical Clinic (formerly Pregnancy Alternatives Center),136 W Vine St.,Lebanon,Oregon (OR),97355,,https://www.optionsprc.org/,"https://www.google.com/maps/place/Obria+Medical+Clinics+Lebanon/@44.5407467,-122.9090159,15z/data=!4m2!3m1!1s0x0:0xda289fb5e8817f51?sa=X&ved=2ahUKEwir_IqdwY_tAhWoT98KHbPSDG8Q_BIwCnoECBIQBQ",, ​https://www.yelp.com/biz/pregnancy-alternatives-center-lebanon
PRC of Central OR - Madras,"116 SE D Street, Suite D",Madras,Oregon (OR),97741,, ​https://www.prcco.org/,,,
​Pregnancy Counseling and Information Center,"117 NE 5th Street, Suite A",McMinnville,Oregon (OR),97128,, ​http://www.pregnancyhelp.info/index.html,"https://www.google.com/maps/place/Pregnancy+Counseling+and+Information+Center/@45.211827,-123.198742,15z/data=!4m2!3m1!1s0x0:0x407625d5e1b4393f?sa=X&ved=2ahUKEwix7ouvwI_tAhXpF1kFHcznAmkQ_BIwDHoECBwQBQ",,https://www.yelp.com/biz/pregnancy-counseling-and-info-newberg?osq=Pregnancy+Counseling
The Pregnancy Center,2019 Aero Way Ste. 103,Medford,Oregon (OR),97504,,,,,
Molalla Pregnancy Care Center,120 Engle Avenue,Molalla,Oregon (OR),97038,, ​http://www.pccnwv.org/,,, ​https://www.yelp.com/biz/pregnancy-care-center-molalla?osq=pregnancy+care
Pregnancy Counseling & Information Center,1548 E First St.,Newberg,Oregon (OR),97128,, ​http://www.pregnancyhelp.info/index.html,"https://www.google.com/maps/place/Pregnancy+Counseling+%26+Info/@45.300116,-122.9618786,15z/data=!4m2!3m1!1s0x0:0xeee7f1887830f775?sa=X&ved=2ahUKEwixuOuZwI_tAhWIEVkFHc-gAhwQ_BIwCnoECBQQBQ",,https://www.yelp.com/biz/pregnancy-counseling-and-info-newberg?osq=Pregnancy+Counseling
Birthright,145 NW 10th St,Newport,Oregon (OR),97365,,​http://birthright.org/newport,,,​https://www.yelp.com/biz/birthright-newport?osq=birthright
​Hope Pregnancy Center,17 SW 6th Street,Ontario,Oregon (OR),97914,,Website: ​http://www.mightbepregnant.com,,,
Hope 360 Pregnancy Clinic,110 Warner Milne Rd,Oregon City,Oregon (OR),97045,,,,,
​Pregnancy Care Services in Pendleton,311 SE Dorion Avenue,Pendleton,Oregon (OR),97801,,Website: ​http://www.pregnancycareservices.com,,,https://www.yelp.com/biz/pendleton-pregnancy-care-services-pendleton?osq=pregnancy+care
First Image,"7931 NE Halsey Street, Ste. 100",Portland,Oregon (OR),97218,,,,,
PRC of Central OR - Prineville,399 NW Deer St,Prineville,Oregon (OR),97754,, ​https://www.prcco.org/,,, ​https://www.yelp.com/biz/pregnancy-resource-center-of-central-oregon-prineville
​Columbia Pregnancy Center - Rainier,"305 W. 3rd Street, Suite C",Rainier,Oregon (OR),97048,, ​http://www.columbiapregnancycenter.com,,,
"PRC of Central Oregon, Redmond/ Insight Care (1110)","950 SW Veteran’s Way, Suite 103",Redmond,Oregon (OR),97756,,Website: ​https://www.prcco.org/,,,Yelp: ​https://www.yelp.com/biz/pregnancy-resource-centers-of-central-oregon-redmond
Hope Clinic for Women,1425 W Harvard,Roseburg,Oregon (OR),97471,,http://hopeclinicroseburg.com,,,
Columbia Pregnancy Center,970 Columbia Blvd,Saint Helens,Oregon (OR),97051,, ​http://www.columbiapregnancycenter.com,,https://www.facebook.com/ColumbiaPregnancyCenter, ​https://www.yelp.com/biz/columbia-pregnancy-center-st-helens
Birthright,1880 Lancaster Dr NE - Ste 124,Salem,Oregon (OR),97305,,http://birthrightofsalem.org/,"https://www.google.com/maps/place/Birthright/@44.951996,-122.983473,15z/data=!4m2!3m1!1s0x0:0xdffbac65f615d9bf?sa=X&ved=2ahUKEwiK8O6-kZLkAhUCvVkKHRVhBjoQ_BIwCnoECAoQCA",,
Hope Pregnancy Clinic,2630 Market St NE,Salem,Oregon (OR),97301,, ​http://possiblypregnant.org/center/Hope-Pregnancy-Clinic,"https://www.google.com/maps/place/Hope+Pregnancy+Clinic/@44.94936,-123.00258,15z/data=!4m5!3m4!1s0x0:0x480cb57b1dff1a8b!8m2!3d44.94936!4d-123.00258",https://www.facebook.com/pg/HopePregnancyClinic/posts/, ​https://www.yelp.com/biz/salem-pregnancy-center-salem-2
Care Net PRC of Sandy,17270 SE Bluff Rd,Sandy,Oregon (OR),97055,, ​http://www.prcofsandy.org,,https://www.facebook.com/groups/558656794239852/about/, ​https://www.yelp.com/biz/pregnancy-resource-center-sandy
​1st Way - Pregnancy Resource Center,"1162 B Street, #213",Springfield,Oregon (OR),97477,,https://www.1st-way.org/,"https://www.google.com/maps/place/1st+Way+Pregnancy+Resource+Center+P.O.Box+1704+Springfield,+OR+97477/@44.048167,-123.009578,15z/data=!4m2!3m1!1s0x0:0xab137cbac7911878?sa=X&ved=2ahUKEwii9N3F_9rjAhXmtlkKHZsgDzQQ_BIwE3oECA4QCA",https://www.facebook.com/1stWayPregnancyResourceCenter/,
Obria (formerly Sweet Home Pregnancy Care Center),1344 Main St,Sweet Home,Oregon (OR),97386,, ​http://possiblypregnant.org/center/Sweet-Home-Pregnancy-Care-Center,"https://www.google.com/maps/place/Sweet+Home+Pregnancy+Care+Center/@44.398356,-122.727982,15z/data=!4m13!1m7!3m6!1s0x54c0885291a03245:0xc3b97ba09b518457!2s1344+Main+St,+Sweet+Home,+OR+97386!3b1!8m2!3d44.3983564!4d-122.7279824!3m4!1s0x54c0885292e6ffc7:0x293c91a1750f280d!8m2!3d44.3982007!4d-122.7279754?hl=en-US",,https://www.yelp.com/biz/sweet-home-pregnancy-care-center-sweet-home?osq=pregnancy+care
Hope Medical Clinic,1210 Dry Hollow Road,The Dalles,Oregon (OR),97031,,https://www.hopemedicalclinic.org/,,,
Hope Medical Clinic,3206 West 6th St Ste. 300,The Dalles,Oregon (OR),97058,,https://www.hopemedicalclinic.org/,,https://www.facebook.com/columbiagorgepregnancyresourcecenters/,
Woodburn PCC,270 Montgomery St ,Woodburn,Oregon (OR),97071,,,,,
Options Pregnancy Resource Center,1800 16th Avenue SE,Albany,Oregon (OR),97322,,https://www.optionsprc.org/,,https://www.facebook.com/thepregcenter/,
Options Pregnancy Center (mobile clinic),1820 Main St,Philomath,Oregon (OR),97370,(541) 231-0912,https://www.optionsprc.org/,,,
Options Pregnancy Center (mobile clinic),2650 NW Highland Dr,Corvallis,Oregon (OR),97330,(541) 231-0912,https://www.optionsprc.org/,,,
Obria Medical Clinics,333 Warner Milne Rd,Oregon City,Oregon (OR),97045,,https://obria.org/oregon/clinic/oregon-city-or/,https://g.co/kgs/yzhbPQ,,
Pregnancy Resource Center,5117 SE Powell Blvd,Portland,Oregon (OR),97206,(503) 777-7097,https://prcofportland.com/,"https://www.google.com/search?q=pregnancy%20clinics%20near%20me&rlz=1C1GCEB_enUS993US993&oq=pregnancy+clinics+near+me&aqs=chrome..69i57j0i22i30l9.2866j0j9&sourceid=chrome&ie=UTF-8&tbs=lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:2&tbm=lcl&sxsrf=ALiCzsaRn5EmHvR2E8gyy5Yr1hBP1ly5sA:1660000583308&rflfq=1&num=10&rldimm=16188333228433635153&lqi=ChlwcmVnbmFuY3kgY2xpbmljcyBuZWFyIG1lIgOQAQFIjOzW8OWAgIAIWi8QABABGAAYARgCGAMiGXByZWduYW5jeSBjbGluaWNzIG5lYXIgbWUqBggDEAAQAZIBFXByZWduYW5jeV9jYXJlX2NlbnRlcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSWmJFczJVbFpuRUFFqgEZEAEqFSIRcHJlZ25hbmN5IGNsaW5pY3MoAA&ved=2ahUKEwjg5-CIsLj5AhVVJX0KHaxXAqgQvS56BAgKEAE&sa=X&rlst=f#rlfi=hd:;si:16188333228433635153,a;mv:[[45.6577969,-122.5753039],[45.4887209,-122.7038292]]",,https://www.yelp.com/biz/pregnancy-resource-centers-portland
Mother + Child Education Center,1515 NE 41st St,Portland,Oregon (OR),97232,(503) 249-5801,https://momchildpdx.org/,https://www.google.com/search?q=mom+and+child+pdx&rlz=1C1GCEB_enUS993US993&oq=mom+and+child+pdx&aqs=chrome..69i57j46i175i199i512j0i390l4.5270j0j9&sourceid=chrome&ie=UTF-8,https://www.facebook.com/momchildpdx/,https://www.yelp.com/biz/mother-and-child-education-center-portland-2
