Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
Lakes Life Care Center (Elevate Life affiliate),"840 W Broadway Ave, Ste 100",Forest Lake,Minnesota (MN),55025,,www.lakeslifecarecenter.org,"https://www.google.com/maps/place/Lakes+Life+Care+Center/@45.278904,-92.994744,16z/data=!4m5!3m4!1s0x0:0xf8cae650ce01dde9!8m2!3d45.2789041!4d-92.9947443?hl=en",,
New Beginnings Pregnancy Care Center,605 NW 4th St,Grand Rapids,Minnesota (MN),55744,,www.newbeginningspregnancy.com,"https://www.google.com/maps/place/New+Beginnings+Pregnancy+Care+Center/@47.23613,-93.538061,15z/data=!4m13!1m7!3m6!1s0x52b09007a54b5075:0x5717bb516e1578bc!2s605+NW+4th+St,+Grand+Rapids,+MN+55744!3b1!8m2!3d47.2361299!4d-93.5380608!3m4!1s0x52b0900017ead1f3:0x1b768ab0830ca434!8m2!3d47.2360982!4d-93.5380774?hl=en-US",,
TLC of Hastings (Elevate Life affiliate),"1125 South Frontage Rd, Suite 2",Hastings,Minnesota (MN),55033,,www.tlchastings.com,"https://www.google.com/maps/place/TLC+of+Hastings%7CPregnancy+Resource+Center/@44.7378119,-92.8721227,15z/data=!4m5!3m4!1s0x0:0x40f185321d436c11!8m2!3d44.7378119!4d-92.8721227",,
Options for Women/Iron Range (Elevate Life affiliate),"802 E Howard St, Ste. 4",Hibbing,Minnesota (MN),55746,,http://optionsmn.org/location/hibbing-options-for-women-iron-range/,"https://www.google.com/maps/place/Pregnancy+LifeCare+Center/@47.4272771,-92.9321094,15z/data=!4m5!3m4!1s0x0:0x52e132bf702cff58!8m2!3d47.4272771!4d-92.9321094",,
Southwest Options for Women,1615 Main Street,Hopkins,Minnesota (MN),55343,,,,,
Birthright Hutchinson,218 Main St South - Ste 132,Hutchinson,Minnesota (MN),55350,,http://birthrighthutchinson.com/,"https://www.google.com/maps/place/Birthright+of+Hutchinson/@44.889752,-94.3696415,15z/data=!4m2!3m1!1s0x0:0x7e1ee01c199312cf?sa=X&ved=2ahUKEwiAsaGz4o_kAhVLw1kKHVkXCJUQ_BIwCnoECA8QCA",https://www.facebook.com/birthrighthutchinson/,
Northern Options for Women,1216 6th Ave,International Falls,Minnesota (MN),56649,(218) 285-7673,http://northernoptionsforwomen.optionsmn.org/,,https://www.facebook.com/northernoptions.org/?__tn__=kC-R&eid=ARBn7b2IHvshXHfcVeDLAWLhL-ByePeso48IpBWRopRN-oBkI474HAKstJsNp5D3fc2z3D_vRP7SKgUJ&hc_ref=ARSIlKHAdjpsxJSG4TCTOq1irIWR0IqIYRQnDV1BMxUZVK4LTkGityQhxJoyq0dxWTw&__xts__[0]=68.ARDyNmMMFXVpU3Q2s_UCgBGwI0EU_wgHl_rRHgzisdQCZK4tkRVTNIyljfLZ0CGG7edch0ZjrTwkfcIxEcPgu0uBm2lwA1C6kQmegPCrqMlWB5xePCRWc0IAHWuq9dhf3gS8_89ZiwxjMp1VREEaj3TXN0OaEMLlE2bb3NDLJ8zKU8DGIr3spa5Sm9EeCbmWVhKcXc5Znvqg3iNxI_2Kb86N-yX6upGJKekgYrWF2ZsjC19uvTpkoAtrXa_7Js7-8V405SToxkQi7TdTvNkgbXwjJdPOjYTHOTVXeGS02AuCxPHtcA,
Northern Options For Women (Elevate Life affiliate),923 5th Street,International Falls,Minnesota (MN),56649,,https://northernoptions.org/,"https://www.google.com/maps/place/Northern+Options+for+Women/@48.6002666,-93.4141896,15z/data=!4m5!3m4!1s0x0:0x4180b882b1de9226!8m2!3d48.6002666!4d-93.4141896",,
New Day Pregnancy Center,2756 Lake Shore Ave,Little Canada,Minnesota (MN),55117,,https://www.newdaycenter.org/,"https://www.google.com/maps/place/New+Day+Pregnancy+Care+Center/@45.02353,-93.093629,15z/data=!4m5!3m4!1s0x0:0xe9d245da7534c170!8m2!3d45.02353!4d-93.093629",,
Pregnancy and Life Resource Center - Medical Clinic,22 2nd Street N,Long Prarie,Minnesota (MN),56347,,https://preg-resources.com/index.html,"https://www.google.com/maps/place/Pregnancy+and+Life+Resource+Center+-+Medical+Clinic/@45.9748509,-94.8618081,15z/data=!4m5!3m4!1s0x0:0xd5e1f9fac7cd203e!8m2!3d45.9748509!4d-94.8618081",,
Birthright Mankato,"330 Stadium Rd, Suite 201",Mankato,Minnesota (MN),56001,,http://birthrightmankato.org/,"https://www.google.com/maps/place/Birthright+of+Mankato/@44.1454916,-93.9873434,15z/data=!4m2!3m1!1s0x0:0x1fc91fa3ccb13cb1?sa=X&ved=2ahUKEwiA2uWBxpHkAhUux1kKHezbCIAQ_BIwDXoECAkQCA",https://www.facebook.com/Birthright-of-Mankato-139406979440644/,
Options for Women / Mankato (Elevate Life affiliate),"11 Civic Center Plaza, Suite 011",Mankato,Minnesota (MN),56001,,http://optionsmankato.org/,"https://www.google.com/maps/place/Options+for+Women+%7C+Mankato/@44.164512,-94.0046739,15z/data=!4m5!3m4!1s0x0:0x42ced29abc9e3eb5!8m2!3d44.164512!4d-94.0046739",,
Birthright Marshall,348 W. Main St.,Marshall,Minnesota (MN),56258,(507) 532-3660,https://birthright.org/marshall,"https://www.google.com/maps/place/Birthright+of+Marshall/@44.4485668,-95.7904101,15z/data=!4m2!3m1!1s0x0:0xe1426418061ae029?sa=X&ved=2ahUKEwiHh-7_x5HkAhVkp1kKHQCqBVwQ_BIwCnoECA0QCA",,
Options for Women - Menomonie (Elevate Life affiliate),544 Broadway St. S. Suite 404,Menomonie,Minnesota (MN),56378,,https://www.optionsmenomonie.com/,"https://www.google.com/maps/place/Options+for+Women+Menomonie/@44.8776273,-91.9293917,15z/data=!4m5!3m4!1s0x0:0xfd64ad47068fa69d!8m2!3d44.8776273!4d-91.9293917",,
Rum River Life Choices Center,121 2nd Ave SW,Milaca,Minnesota (MN),55371,,https://rumriverlifechoices.org/milaca/,"https://www.google.com/maps/place/Rum+River+Life+Choices/@45.754668,-93.652749,13z/data=!4m5!3m4!1s0x0:0xb1931cda70d2c43d!8m2!3d45.754668!4d-93.6527495?hl=en-US",,
Abria Pregnancy Resource - Northside Clinic (Elevate Life affiliate),2232 West Broadway Avenue,Minneapolis,Minnesota (MN),55411,,https://abria.org/,"https://www.google.com/maps/place/Abria+Pregnancy+Resources+-+Northside+Clinic/@44.9609979,-93.2527942,12z/data=!4m8!1m2!2m1!1sAbria+Pregnancy+Resources+minneapolis!3m4!1s0x52b3317a1106aef3:0xef5ead0027703972!8m2!3d45.0044519!4d-93.3090356",,
Birthright Minneapolis,"825 Nicollet Mall, Ste 702",Minneapolis,Minnesota (MN),55402,,https://birthright.org/minneapolis,"https://www.google.com/maps/place/Birthright+of+Minneapolis/@44.9749718,-93.2734551,15z/data=!4m2!3m1!1s0x0:0x1a0995a2a0f1f6e3?sa=X&ved=2ahUKEwj285j5xpHkAhWEzVkKHQd9BgUQ_BIwCnoECAoQCA",,
Birthright of Minneapolis,825 Nicollet Mall # 702,Minneapolis,Minnesota (MN),55402,(612) 338-2353,http://birthright.org/minneapolis/,,https://www.facebook.com/pages/Birthright-of-Minneapolis/553765711438329,
First Care Pregnancy Center (New Life Family Services),"University Campus, 2900 University Ave. SE",Minneapolis,Minnesota (MN),55414,,https://firstcarepregnancycenter.org/ and www.nlfs.org,"https://www.google.com/maps/place/First+Care+Pregnancy+Center/@44.970681,-93.215218,16z/data=!4m13!1m7!3m6!1s0x52b32cde839f028d:0x29bb58642d5e8ff2!2s2900+University+Ave+SE,+Minneapolis,+MN+55414!3b1!8m2!3d44.9706814!4d-93.2152179!3m4!1s0x52b32d22782116db:0x28d30adaae9792b5!8m2!3d44.9706814!4d-93.2152179?hl=en",https://www.facebook.com/FirstCarePregnancyCenter/,
Robbinsdale Women's Center,3826 W Broadway Ave,Minneapolis,Minnesota (MN),55422,,https://mychoicetwincities.com/,"https://www.google.com/maps/place/Robbinsdale+Women's+Center/@45.0251282,-93.3316612,15z/data=!4m5!3m4!1s0x0:0xb0dd7d01cfaf52d4!8m2!3d45.0251282!4d-93.3316612",http://Facebook.com/Robbinsdale-Womens-center-142330542455678,
Tandem (formerly Tapestry Pregnancy & Family Resource Center),4105 Chicago Ave South,Minneapolis,Minnesota (MN),55407,,www.wearetandem.org,"https://www.google.com/search?client=firefox-b-1-d&q=tapestry%20minneapolis&tbs=lf:1,lf_ui:2&tbm=lcl&rflfq=1&num=10&rldimm=15170470154068310847&lqi=ChR0YXBlc3RyeSBtaW5uZWFwb2xpc0jpivjC0auAgAhaJgoIdGFwZXN0cnkQABgAGAEiFHRhcGVzdHJ5IG1pbm5lYXBvbGlzkgEVcHJlZ25hbmN5X2NhcmVfY2VudGVyqgEQEAEqDCIIdGFwZXN0cnkoAA&ved=2ahUKEwi9vpr5wM7vAhVBM1kFHfNuAYYQvS4wAHoECAUQNA&rlst=f#rlfi=hd:;si:15170470154068310847,l,ChR0YXBlc3RyeSBtaW5uZWFwb2xpc0jpivjC0auAgAhaJgoIdGFwZXN0cnkQABgAGAEiFHRhcGVzdHJ5IG1pbm5lYXBvbGlzkgEVcHJlZ25hbmN5X2NhcmVfY2VudGVyqgEQEAEqDCIIdGFwZXN0cnkoAA;mv:[[44.978885899999995,-93.0655912],[44.8440636,-93.3204758]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:2",https://www.facebook.com/Tapestry-Pregnancy-Family-Resource-Center-106505526102101/,
Birthright Moorhead,"715 11th Street. N, Suite 103C",Moorhead,Minnesota (MN),56560,,https://birthrightfm.org/,"https://www.google.com/maps/place/Birthright+of+FM/@46.8831831,-96.7639882,15z/data=!4m2!3m1!1s0x0:0x8035c9ccf8349594?sa=X&ved=2ahUKEwid447IyZHkAhVw1lkKHVMMAr8Q_BIwDHoECAgQCA",,
Mora Crisis Pregnancy Center,114 Maple Avenue W,Mora,Minnesota (MN),55051,,https://www.moracpc.org/,"https://www.google.com/maps/place/Mora+Crisis+Pregnancy+Center/@45.8779802,-93.2976647,15z/data=!4m5!3m4!1s0x0:0xf0504ff8038a1a19!8m2!3d45.8779802!4d-93.2976647",,
Options for Women / Morris (Elevate Life affiliate),615 Atlantic Ave,Morris,Minnesota (MN),56267,,https://optionsmorris.com/,"https://www.google.com/maps/place/Options+for+Women+%7C+Morris/@45.587358,-95.915574,15z/data=!4m5!3m4!1s0x0:0x34fc2fb99acbe1be!8m2!3d45.587358!4d-95.915574",,
First Choice Pregnancy Services (Elevate Life affiliate),1223 S Broadway St,New Ulm,Minnesota (MN),56073,,https://consideryouroptions.org/,"https://www.google.com/maps/place/First+Choice+Pregnancy+Services/@44.3001497,-94.4482666,15z/data=!4m5!3m4!1s0x0:0xd585e05597b16f7!8m2!3d44.3001497!4d-94.4482666",,
Options for Women Chisago County (Elevate Life affiliate),6344 Elm St,North Branch,Minnesota (MN),55056,,https://www.pregoptions.org/,"https://www.google.com/maps/place/Options+for+Women%2FChisago+County/@45.5127283,-92.9797618,15z/data=!4m5!3m4!1s0x0:0x214e59a7b48ae61c!8m2!3d45.5127283!4d-92.9797618",,
Northfield Women's Center (Elevate Life affiliate),314 Washington Street,Northfield,Minnesota (MN),55057,,http://www.northfieldwomenscenter.org/,"https://www.google.com/maps/place/Northfield+Women's+Center/@44.4566049,-93.1589265,15z/data=!4m2!3m1!1s0x0:0x5c8334c960089d9a?sa=X&ved=2ahUKEwjT_5uJus7vAhXhYN8KHWk5AykQ_BIwEnoECCMQBQ",http://www.facebook.com/NorthfieldWomensCenter/,
Options for Women St Croix Valley (Elevate Life affiliate),14563 60th St. N,Oak Park Heights,Minnesota (MN),55082,,https://optionsforwomenstcroixvalley.org/,"https://www.google.com/maps/place/Options+for+Women+St.+Croix+Valley/@45.0353168,-92.8111535,15z/data=!4m5!3m4!1s0x0:0xc77b5a4e436da588!8m2!3d45.0353168!4d-92.8111535",,
Pregnancy Resource Center of the Park Rapids Area,200 6th St West,Park Rapids,Minnesota (MN),56470,,https://www.prcparkrapids.org/,"https://www.google.com/maps/place/Pregnancy+Resource+Center+of+the+Park+Rapids+Area/@46.9167565,-95.0596305,15z/data=!4m5!3m4!1s0x0:0x91dda390ee2deb7c!8m2!3d46.9167565!4d-95.0596305",,
Pregnancy Resource Center of Pine City,"315 Main St. S, Ste 20",Pine City,Minnesota (MN),55063,,https://pregornot.org/,"https://www.google.com/maps/place/Pregnancy+Resource+Center+of+Pine+City/@45.8259975,-92.9708671,15z/data=!4m2!3m1!1s0x0:0x345dc56d00c64940?sa=X&ved=2ahUKEwi03bmst87vAhVph-AKHYvcBpQQ_BIwDXoECBYQAw",,
Bethany Christian Services - Plymouth,"3131 Fernbrook Lane N., Suite 204",Plymouth,Minnesota (MN),55447,,https://impregnant.org/ /// https://bethany.org/locations/us/minnesota/plymouth,"https://www.google.com/maps/place/Bethany+Christian+Services/@45.014553,-93.4648818,15z/data=!4m2!3m1!1s0x0:0x1114f491c2c311fe?sa=X&ved=2ahUKEwiq36eQsI_tAhWkT98KHe8YA4gQ_BIwDHoECB4QAw",https://www.facebook.com/bethanyfans,
Rum River Life Choices Center,712 S. Rum River Dr.,Princeton,Minnesota (MN),55371,,https://rumriverlifechoices.org/princeton/,"https://www.google.com/maps/place/Rum+River+Life+Choices/@45.560121,-93.580462,13z/data=!4m5!3m4!1s0x0:0x40bd29466e448a62!8m2!3d45.5601214!4d-93.5804623?hl=en-US",,
First Choice Clinic (Elevate Life affiliate),1614 West Third Street,Red Wing,Minnesota (MN),55066,,www.firstchoiceclinicrw.com,"https://www.google.com/maps/place/First+Choice+Clinic/@44.562311,-92.550422,16z/data=!4m5!3m4!1s0x0:0x370b5590e816f7bc!8m2!3d44.5623109!4d-92.5504222?hl=en",https://www.facebook.com/firstchoiceclinicrw/,
Choices Pregnancy Center, 231 E. 2nd Street,Redwood Falls,Minnesota (MN),56283,,https://www.choicespregnancycenter.com/,"https://www.google.com/maps/place/Choices+Pregnancy+Center/@44.5406935,-95.1171912,15z/data=!4m5!3m4!1s0x0:0x4628a9151850c1f6!8m2!3d44.5406935!4d-95.1171912",,
FirstCare,6517 Nicollet Ave. S,Richfield,Minnesota (MN),55423,(612) 866-7643,http://www.firstcaremn.com,,,http://www.yelp.com/biz/first-care-pregnancy-center-richfield
Robbinsdale Women's Center,3826 West Broadway,Robbinsdale,Minnesota (MN),55422,(763) 531-9554,http://Mychoicetwincities.com,,http://Facebook.com/Robbinsdale-Womens-center-142330542455678,http://Mychoicetwincities.com
Birthright Rochester,830 S Broadway-Soldiers Field Plaza,Rochester,Minnesota (MN),55094,,https://birthright.org/rochester/,"https://www.google.com/maps/place/Birthright+of+Rochester/@44.0139256,-92.4624822,15z/data=!4m5!3m4!1s0x0:0x753aa830722195e0!8m2!3d44.0139256!4d-92.4624822",https://www.facebook.com/pages/Birthright/117754771618674,
First Care Pregnancy Center (New Life Family Services),40 16th St. SE,Rochester,Minnesota (MN),55904,,https://firstcarepregnancycenter.org/ and www.nlfs.org,"https://www.google.com/maps/place/First+Care+Pregnancy+Center/@43.999605,-92.462308,16z/data=!4m14!1m8!3m7!1s0x87f75f565ccf5705:0x50ba7cef39909719!2s40+16th+St+SE,+Rochester,+MN+55904!3b1!8m2!3d43.9996049!4d-92.4623076!10e3!3m4!1s0x87f75f87ed7a26a3:0xaeba505b691c9a15!8m2!3d43.9996049!4d-92.4623076?hl=en",,
North Region PCC,1307 3rd St NE Suite 101,Roseau,Minnesota (MN),56751,,http://www.northregionpcc.com/,"https://www.google.com/maps/place/North+Region+Pregnancy+Care/@48.8479788,-95.7432251,15z/data=!4m2!3m1!1s0x0:0xa05c02bd61f0bea8?sa=X&ved=2ahUKEwjx_4G9uc7vAhXFmuAKHUz8CrcQ_BIwCnoECBkQBQ",,
North region pregnancy center,1307 3rd st ne #101,Rosseau,Minnesota (MN),56751,,http://Www.Northregionpcc.com,,,
Sandstone Options For Women (Elevate Life affiliate),927 State Highway 23 N,Sandstone,Minnesota (MN),55072,,www.sandstoneoptions.org,"https://www.google.com/maps/place/Sandstone+Options+for+Women/@46.134499,-92.867737,15z/data=!4m5!3m4!1s0x0:0x5a29d27615b76932!8m2!3d46.134499!4d-92.867737",,
Options for Women Central MN (Elevate Life affiliate),1225 Timberlane Dr Ste 5,Sauk Centre,Minnesota (MN),56378,,www.optionsforwomen.us,"https://www.google.com/maps/place/Options+for+Women/@45.7224672,-94.9491637,15z/data=!4m5!3m4!1s0x0:0xcd92ef88819953c8!8m2!3d45.7224672!4d-94.9491637",https://www.facebook.com/Options-For-Women-112856368892101/,
Pregnancy Resource Center - Downown St. Cloud,"305 5th Ave S, Suite 170",St Cloud,Minnesota (MN),56301,,www.preghelp.com,"https://www.google.com/maps/place/Pregnancy+Resource+Center/@45.5577142,-94.1555317,15z/data=!4m2!3m1!1s0x0:0xd9063b20882eaedd?sa=X&ved=2ahUKEwi3---jt87vAhUymuAKHbkGBnIQ_BIwDXoECCYQBQ",,
Options For Women/Cornerstone (Elevate Life affiliate),204 Central Ave E,St Michael,Minnesota (MN),55376,,https://www.cornerstoneoptions.com/,"https://www.google.com/maps/place/Options+for+Women+%7C+Cornerstone/@45.2103371,-93.6607806,15z/data=!4m5!3m4!1s0x0:0x8a5d04887c649e1f!8m2!3d45.2103371!4d-93.6607806",,
Birthright St. Paul,299 Snelling Ave N,St Paul,Minnesota (MN),55104,,http://birthright.org/stpaul,"https://www.google.com/maps/place/Birthright+of+St+Paul/@44.9500926,-93.1673412,15z/data=!4m5!3m4!1s0x0:0xd65602f03de276d!8m2!3d44.9500926!4d-93.1673412",http://www.facebook.com/birthrightstpaul/,http://www.yelp.com/biz/pregnancy-services-birthright-saint-paul
Options for Women East,891 White Bear Ave,St Paul,Minnesota (MN),55106,(651) 776-2328,https://optionsforwomeneast.com/,"https://www.google.com/maps/place/Options+for+Women+East/@44.9681085,-93.0255878,15z/data=!4m5!3m4!1s0x0:0xe6abbcb5fe8493f6!8m2!3d44.9681085!4d-93.0255878",,https://www.yelp.com/biz/options-for-women-east-saint-paul
Abria Pregnancy Resources - St. Paul Clinic (Elevate Life affiliate),2200 University Ave. West Suite 160,St. Paul,Minnesota (MN),55114,,https://abria.org/,"https://www.google.com/maps/place/Abria+Pregnancy+Resources+-+St.+Paul+Clinic/@44.960883,-93.1915093,15z/data=!4m2!3m1!1s0x0:0x6381ce9d7d674511?sa=X&ved=2ahUKEwik0p6fp87vAhUnc98KHYDbDEsQ_BIwEnoECCcQBQ",http://www.facebook.com/abriastrong/,
First Care Pregnancy Center (New Life Family Services),"Sun Ray Shopping Center, 2109 Old Hudson Road",St. Paul,Minnesota (MN),55119,,https://firstcarepregnancycenter.org/ and www.nlfs.org,"https://www.google.com/maps/place/First+Care+Pregnancy+Center/@44.95265,-93.011512,16z/data=!3m1!5s0x87f7d61aad27e617:0x3333a570e07553c0!4m13!1m7!3m6!1s0x87f7d605c69bf6e9:0x5ba8225eb5644c4!2s2109+Old+Hudson+Rd,+St+Paul,+MN+55119!3b1!8m2!3d44.9526502!4d-93.011512!3m4!1s0x87f7d605fb7788f9:0x79e20f667d94da5c!8m2!3d44.9526502!4d-93.011512?hl=en",https://www.facebook.com/FirstCarePregnancyCenter/,
Women's LifeCare Center (Elevate Life affiliate),2870 Middle Street,St. Paul,Minnesota (MN),55117,,"www.wlccforlife.org, www.womenslifecarecenter.org","https://www.google.com/maps/place/Women's+Life+Care+Center/@45.0277869,-93.1041089,15z/data=!4m5!3m4!1s0x0:0x51ce7761e18bacc1!8m2!3d45.0277869!4d-93.1041089",,
Lakes Area Pregnancy Support Center - Staples,616 4th Street NE,Staples,Minnesota (MN),56479,,https://www.lakesareapregnancy.org/,"https://www.google.com/maps/place/Lakes+Area+Pregnancy+Support+Center+--+Staples+Branch/@46.3608989,-94.7943684,15z/data=!4m5!3m4!1s0x0:0x436acd32aba63ea3!8m2!3d46.3608989!4d-94.7943684",,
Options for Women St Croix Valley,14564 60th St N,Stillwater,Minnesota (MN),55082,(651) 439-5964,http://optionsforwomenstcroixvalley.org/,,,
