Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
First Choice Center for Women,723 Coulter Dr.,New Albany,Mississippi (MS),38652,(662) 534-7061,http://www.firstchoicecenter.com/index.php,,https://www.facebook.com/FirstChoiceCenter/,
Pregnancy Center of Oxford / Sav-A-Life of Lafayette Co.,295 Co Rd 101,Oxford,Mississippi (MS),38655,(662) 234-4414,"https://pregnancyoxford.com/, www.savalifeoxford.com, www.pregnancyoxford.com, ",,https://www.facebook.com/savalife/ https://www.facebook.com/pages/Helping-Hands-Pregnancy-Parenting-Center/153076201395171,https://www.yelp.com/biz/pregnancy-test-center-oxford-4
Center for Pregnancy Choices Rankin County (820),"3627 Hwy 80 E, Ste D-1",Pearl,Mississippi (MS),39208,,,,,
CPC - Pregnancy and Family Resource Center,913 Valley View Dr,Philadelphia,Mississippi (MS),39350,,www.cpcphillyms.com,,,
"Crisis Pregnancy Center of E Central MS, Inc. (821)",Hwy 21 N.,Philadelphia,Mississippi (MS),39350,,,,,
Pregnancy Support Services,1101 Goodyear Blvd,Picayune,Mississippi (MS),39466,,www.savalifems.org,,,
Birthright of Jackson,855 South Pear St. Suite 203,Ridgeland,Mississippi (MS),39157,,https://birthright.org/jackson,"https://www.google.com/maps/place/Birthright+of+Jackson+Inc/@32.4015625,-90.1243886,15z/data=!4m5!3m4!1s0x0:0x4b80fab60bc14bbd!8m2!3d32.4015625!4d-90.1243886",https://www.facebook.com/birthrightofjackson/,https://www.yelp.com/biz/birthright-of-jackson-flowood
My Choices Pregnancy Help Clinic,109 Bails Road,Ripley,Mississippi (MS),38663,(662) 837-0802,http://www.supportmychoices.org/,,https://www.facebook.com/LaHabraLifeCenter/,
Pregnancy Test Center,105 N Center St,Senatobia,Mississippi (MS),38668,(662) 562-8378,,,https://www.facebook.com/PTCSenatobia/,
Sav-A-Life Pregnancy Center,313 S Ward St,Senatobia,Mississippi (MS),38668,,,,,
Center for Pregnancy Choices of Lawrence County,288 Arms Rd,Silver Creek,Mississippi (MS),39663,,,,,
Care Pregnancy Resource Center,"DeSoto Plaza, 1277 Main St",Southaven,Mississippi (MS),38671,,www.careprc.org,"https://www.google.com/maps/place/Care+Center/@34.9911082,-90.0126607,15z/data=!4m2!3m1!1s0x0:0x70b0c99de73d472a?sa=X&ved=2ahUKEwiN5ZyFho_tAhWrnuAKHS5cB2wQ_BIwDXoECBsQBQ",https://www.facebook.com/CarePRC/,https://www.yelp.com/biz/care-center-southaven
Care Center,1277 Main Steet,Southhaven,Mississippi (MS),38671,(662) 280-1202,http://www.careprc.org/,,https://www.facebook.com/CarePRC/,https://www.yelp.com/biz/care-center-southaven
Crisis Pregnancy Center (2858),102 Old West Point Rd,Starkville,Mississippi (MS),39759,,,,,
Starkville Pregnancy Care Center,301B Academy Rd,Starkville,Mississippi (MS),38759,,www.starkvillepregnancycarecenter.com,,,
Parkgate Pregnancy Clinic,"100 Parkgate Dr Ext # A2H,",Tupelo,Mississippi (MS),38801,(662) 841-1517,http://parkgateclinic.com/Default.aspx,"https://www.google.com/maps/place/Parkgate+Pregnancy+Clinic/@34.2574464,-88.7510507,17z/data=!3m1!4b1!4m5!3m4!1s0x88874c60164c88fb:0x396d20bd4ab90cbe!8m2!3d34.2574464!4d-88.748862",https://www.facebook.com/parkgatepregnancyclinic,https://www.yelp.com/biz/parkgate-pregnancy-clinic-tupelo
Center for Pregnancy Choices,1401 Adams St.,Vicksburg,Mississippi (MS),39180,,https://www.vicksburgpregnancy.com/,"https://www.google.com/maps/place/Center+For+Pregnancy+Choices/@32.3483077,-90.8774092,15z/data=!4m2!3m1!1s0x0:0xec76d81aafef348a?sa=X&ved=2ahUKEwitl43KhI_tAhWqhOAKHTUHBx4Q_BIwCnoECBQQBQ",,
Pregnancy Resource Center,303 Hatten Ave E,Wiggins,Mississippi (MS),39577,,,,,
Cline Center Fondren Clinic,"2800B N State St, Jackson, MS",Jackson,Mississippi (MS),39216,(601) 401-8799, clinecenters.org,,,
