Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
Birthright,"49 East Main Street, Suite 1",Freehold,New Jersey (NJ),07728,,​http://birthright.org/freehold,,,​https://www.yelp.com/biz/birthright-freehold-freehold
​Lighthouse Pregnancy Center of Hackensack,809 Main Street,Hackensack,New Jersey (NJ),07601,,Website: ​http://lighthouseprc.org/,,,Yelp: ​https://www.yelp.com/biz/lighthouse-pregnancy-resource-center-south-hackensack
Care Net Pregnancy Resources,326 Washington Street,Hackettstown,New Jersey (NJ),07840,,(908) 684-3099,,,
Gateway Pregnancy Center,960 Springfield Ave,Irvington,New Jersey (NJ),07111,, ​www.gateway.org,,, ​https://www.yelp.com/biz/gateway-pregnancy-center-irvington
First Choice Women's Resource Ctrs,10 Paterson Street,Jersey City,New Jersey (NJ),07307,(201) 656-6120, ​http://www.1stchoice.org/,"https://www.google.com/maps/place/First+Choice+Women's+Resource+Centers/@40.7133573,-74.5445737,10z/data=!4m8!1m2!2m1!1sFirst+Choice+Women's+Resource+Ctrs!3m4!1s0x89c2576e97c0e037:0xfcad5ddfdf2f287b!8m2!3d40.750615!4d-74.046795",https://www.facebook.com/FirstChoiceWRC/, ​https://www.yelp.com/biz/first-choice-womens-resource-centers-jersey-city
ChoiceOne,1764 Brunswick Ave,Lawrenceville,New Jersey (NJ),08648,, ​http://mychoiceone.info/,,https://www.facebook.com/mychoiceone/,https://www.yelp.com/biz/choiceone-pregnancy-sexual-health-resource-centers-trenton
Birthright,19 W Pleasant Ave,Maywood,New Jersey (NJ),07607,,​http://birthright.org/maywood,,,https://www.yelp.com/biz/abortion-alternatives-birthright-maywood
Life Choices Resource Center (2781),503 Main Street,Metuchen,New Jersey (NJ),08840,,Website: ​http://www.lifechoicesrc.com/,,Facebook: ​https://www.facebook.com/LifeChoicesRC,
First Choice Women's Resource Ctrs,180 Bloomfield Avenue,Montclair,New Jersey (NJ),07042,, ​http://www.1stchoice.org/,,, ​https://www.yelp.com/biz/first-choice-womens-resource-centers-montclair-2
First Choice Women’s Center (Morristown location),82 Speedwell Avenue,Morristown,New Jersey (NJ),07960,,Website: ​http://www.1stchoice.org/,,,Yelp: ​https://www.yelp.com/biz/first-choice-womens-resource-centers-morristown
Action Pregnancy Center,93 Bayard St Suite 2,New Brunswick,New Jersey (NJ),08901,, ​http://www.actionpregnancy.com/,,,https://www.yelp.com/biz/action-pregnancy-center-new-brunswick-2
​First Choice Women’s Center (Newark location),35 Halsey Street,Newark,New Jersey (NJ),07102,,Website: ​http://www.1stchoice.org/,,,Yelp: ​https://www.yelp.com/biz/first-choice-womens-resource-centers-newark
Today's Choice Resource Center,43 Trinity Street,Newton,New Jersey (NJ),07860,,www.todayschoice.org,,, ​https://www.yelp.com/biz/todays-choice-resource-center-newton
Hope Pregnancy Center,321 West Avenue,Ocean City,New Jersey (NJ),08226,,Website: ​http://www.hopepregnancycenternj.org/,,,Yelp: ​https://www.yelp.com/biz/hope-pregnancy-center-ocean-city
L​ighthouse Pregnancy Center of Patterson,75 Ellison Street,Paterson,New Jersey (NJ),07505,,Website: ​http://lighthouseprc.org/,,,
"Good News Crisis Pregnancy Center, Inc.","313 State St, Suite 403",Perth Amboy,New Jersey (NJ),08861,,,,,
Life Choices Women's Health Center,156 S Main Street,Phillipsburg,New Jersey (NJ),08865,,,,,
"​Life Choices, Inc.",411 S. Main Street,Phillipsburg,New Jersey (NJ),08865,,Website: ​http://www.lifechoicesonline.org/,,,
First Choice Women's Resource Center,"211 W Front St., Suite 118,",Plainfield,New Jersey (NJ),07060,, ​http://www.1stchoice.org/,,, ​https://www.yelp.com/biz/first-choice-womens-resource-centers-plainfield
​Gateway Pregnancy Center,701 Park Avenue,Plainfield,New Jersey (NJ),07060,, ​www.gateway.org,, ​https://www.facebook.com/gatewaypregnancycenter/, ​https://www.yelp.com/biz/gateway-pregnancy-center-plainfield
"Pregnancy Aid & Information Ctr, Inc.",59 Thompson St,Raritan,New Jersey (NJ),08869,,,, ​https://www.facebook.com/PACRaritan/, ​https://www.yelp.com/biz/pregnancy-aid-and-information-center-raritan
​Birthright of Red Bank,294 Broad Street,Red Bank,New Jersey (NJ),07701,,​http://birthright.org/redbank,,,​https://www.yelp.com/biz/birthright-red-bank?osq=birthright
Hope Pregnancy Center,1508 Rt. 47,Rio Grande,New Jersey (NJ),08242,,www.hopepregnancycenternj.org,"https://www.google.com/maps/place/Hope+Pregnancy+Center/@39.0124542,-74.8718521,15z/data=!4m2!3m1!1s0x0:0xf9102994df2f3ec7?sa=X&ved=0ahUKEwjd_5S-1IDcAhWIk1kKHeR0DBAQ_BIIgQEwCg",https://www.facebook.com/Hope-Pregnancy-Center-148917751879106/,
Cornerstone Women's Resource Centers,567 Salem Quinton road,Salem,New Jersey (NJ),08079,,www.cornerstonewrc.org,,, ​https://www.yelp.com/biz/cornerstone-womens-resource-centers-salem
Family Matters,59 Newman Springs Rd,Shrewsbury,New Jersey (NJ),07702,,,,,
​Solutions Pregnancy & Health Center,837 Broad Street,Shrewsbury,New Jersey (NJ),07702,,Website: ​http://solutionsphc.com/,,,https://www.yelp.com/search?find_desc=solutions+pregnancy&find_loc=Shrewsbury%2C+NJ&ns=1
Birthright,10 Lafayette Ave,Toms River,New Jersey (NJ),08753,,http://birthright.org/tomsriver,"https://www.google.com/maps/place/Birthright+of+Ocean+County/@39.9589021,-74.1917577,17z/data=!3m1!4b1!4m5!3m4!1s0x89c19de17853824f:0x5102f5a4f910692d!8m2!3d39.958898!4d-74.189569",,https://www.yelp.com/biz/birthright-of-ocean-county-toms-river
The Open Door Pregnancy Center,533 Lakehurst Road,Toms River,New Jersey (NJ),08755,, ​http://theopendoor.com/,, ​https://www.facebook.com/TheOpenDoorPregnancyCenter, ​https://www.yelp.com/biz/open-door-pregnancy-center-toms-river
Choices of the Heart Network,108 Greentree Rd Ste JKLM,Turnersville,New Jersey (NJ),08012,,https://choicesoftheheart.com/,, ​https://www.facebook.com/choicespregcenter/,https://www.yelp.com/biz/choices-of-the-heart-burlington-township
​Lighthouse Pregnancy Center of Wayne,"2025 Hamburg Turnpike, Suite L",Wayne,New Jersey (NJ),07470,,Website: ​http://lighthouseprc.org/,,,Yelp: ​https://www.yelp.com/biz/lighthouse-pregnancy-resource-center-wayne
​New Hope Pregnancy Resource Center,149 Third Avenue,Westwood,New Jersey (NJ),07675,, ​http://newhopeprc.org/,,https://www.facebook.com/redlandsPRC/,
1st Way Pregnancy Service,215 Sunset Rd Suite 304,Willingboro,New Jersey (NJ),08046,(609) 871-1431,,"https://www.google.com/maps/place/1st+Way+Life+Center/@40.0753153,-74.8570796,15z/data=!4m2!3m1!1s0x0:0xe6b910211e531a1b?sa=X&ved=2ahUKEwix4c7uu4_kAhVruVkKHdu3Di0Q_BIwCnoECA4QCA",,
1st Way,686 N Broad St,Woodbury,New Jersey (NJ),08096,,http://www.pregnancycareinwoodburynj.com/,"https://www.google.com/maps/place/1st+Way+Life+Center/@39.846248,-75.146265,15z/data=!4m2!3m1!1s0x0:0xef5cfa4c720e9949?sa=X&ved=2ahUKEwjvu4ffuY_kAhVFnFkKHWfHB8MQ_BIwCnoECA8QCA",,https://www.yelp.com/biz/1st-way-life-center-woodbury-2
First Choice Women's Resource Centers,82 Speedwell Ave,Morristown,New Jersey (NJ),07960,(973) 538-1426,https://1stchoice.org/,,https://m.facebook.com/FirstChoiceWRC/,https://m.yelp.com/biz/first-choice-womens-resource-centers-morristown
Lighthouse Pregnancy Resource Center,75 Ellison St,Paterson,New Jersey (NJ),07505,(862) 257-3820,https://lighthouseprc.org/,,https://www.facebook.com/Lighthouse-Pregnancy-Resource-Center-111086974741698,
Choices of the Heart,133 Ganttown Rd,Turnersville ,New Jersey (NJ),08012,(856) 374-2445,https://choicesoftheheart.com/,,https://www.facebook.com/choicesheart,
Inspire Family Life Center,51 Mt Bethel Rd,Warren,New Jersey (NJ),07059,(732) 595-2392,https://www.inspirefamilylifecenter.com/,,,
