Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
Clarity Pregnancy Services - Columbus,2420 E 7th Street,Columbus,Indiana (IN),47201,,https://claritycares.org/clarity-pregnancy-services-columbus/,"https://www.google.com/maps/place/Clarity+Pregnancy+Services/@39.206439,-85.896265,16z/data=!4m5!3m4!1s0x0:0xf91a64636098d42a!8m2!3d39.2064471!4d-85.8962656?hl=en-US",https://www.facebook.com/ClarityofSouthCentralIndiana/,
Clarity Testing Clinic,"1950 Doctors Park Dr., Suite B",Columbus,Indiana (IN),47203,,https://claritycares.org/,"https://www.google.com/maps?ll=39.231375,-85.903674&z=16&t=m&hl=en-US&gl=US&mapclient=embed&cid=11732886368313330360",https://www.facebook.com/ClarityofSouthCentralIndiana/,
Hope Center,"531 N Central Ave, 2nd Floor",Connersville,Indiana (IN),47331,,http://hopecenterlife.com/appointments/4594866710,"https://www.google.com/maps/place/Hope+Center/@39.6422952,-85.1392562,15z/data=!4m5!3m4!1s0x0:0x2af55b8229127c13!8m2!3d39.6422952!4d-85.1392562",https://www.facebook.com/pages/Hope%20Pregnancy%20Care%20Center/120297138549813/,
Choices Life Resource Center ,2201 Concord Ave,Corydon,Indiana (IN),47112,,https://choiceslrc.org/,"https://www.google.com/maps?ll=38.211887,-86.129836&z=16&t=m&hl=en&gl=US&mapclient=embed&cid=9822677468525950923",https://www.facebook.com/pg/ChoicesLRC/reviews/,https://www.yelp.com/biz/choices-life-resource-center-corydon
Women's Resource Center - Covington,2522 W US-136 ,Covington,Indiana (IN),47932,,https://womensresourcecenterindiana.org/,"https://www.google.com/maps/place/Women's+Resource+Center/@40.1365009,-87.3830304,15z/data=!4m5!3m4!1s0x0:0x564db0d268a50e03!8m2!3d40.1365033!4d-87.3830047",,
Women's Resource Center - Crawfordsville,"407 E Market St, Ste 106",Crawfordsville,Indiana (IN),47932,,https://womensresourcecenterindiana.org/,"https://www.google.com/maps/place/Women's+Resource+Center/@40.042617,-86.8981426,17z/data=!3m1!4b1!4m5!3m4!1s0x881329dd8cd0858b:0x3da119bf1a786b1b!8m2!3d40.0427675!4d-86.8959545",,
The Women's Center of NW Indiana - Crown Point,1845 E. Summit St.,Crown Point,Indiana (IN),46307,,http://www.thewc.org/,"https://www.google.com/maps/place/The+Women's+Center+of+NW+Indiana/@41.426881,-87.338004,17z/data=!3m1!5s0x8811ee343c39fbff:0x8f8fced9206e9577!4m13!1m7!3m6!1s0x8811ee3441f4af81:0xa0ba9a650103350!2s1845+E+Summit+St,+Crown+Point,+IN+46307!3b1!8m2!3d41.4268813!4d-87.3380037!3m4!1s0x881199f3e6302e51:0xd08fe0a4b6a43833!8m2!3d41.4268983!4d-87.338008?hl=en",,
The Hope Clinic,970 South 11th Street,Decatur,Indiana (IN),46733,,https://thehopeclinic.net/,"https://www.google.com/maps/place/The+Hope+Clinic/@40.8195802,-84.9364385,17z/data=!3m1!4b1!4m5!3m4!1s0x883e2070d3d43853:0xcf8c213d8c2ae91b!8m2!3d40.8195747!4d-84.9342454",https://www.facebook.com/hopeclinicbernedecatur,
Birthright of Delphi,411 Rhinehart St,Delphi,Indiana (IN),46923,,https://birthright.org/delphi,"https://www.google.com/maps/place/Birthright+of+Delphi,+Inc./@40.5901253,-86.6626736,15z/data=!4m2!3m1!1s0x0:0x8e5ee50d536a8f0b?sa=X&ved=2ahUKEwj5hJ_H2o_kAhVPuVkKHaB5DDIQ_BIwCnoECA4QCA",,
The Women's Center of NW Indiana - DeMotte,527 N. Halleck St. Suite C,DeMotte,Indiana (IN),46310,,http://www.thewc.org/,"https://www.google.com/maps/place/The+Women's+Center+of+NW+Indiana/@41.207513,-87.19833,17z/data=!4m13!1m7!3m6!1s0x8812204b47784661:0xd86957eafa45e8e0!2s527+N+Halleck+St+Suite+C,+De+Motte,+IN+46310!3b1!8m2!3d41.207513!4d-87.19833!3m4!1s0x88122179b00f12e9:0xc880ae0cc79cd77a!8m2!3d41.2076319!4d-87.1984752?hl=en",,
RETA Pregnancy Clinic & Family Resources,300 West High Street,Elkhart,Indiana (IN),46516,,https://retaforlife.com/,"https://www.google.com/maps/place/RETA+Pregnancy+Clinic+%26+Family+Resources/@41.684579,-85.975592,15z/data=!4m2!3m1!1s0x0:0xfe336c5bcfd42eda?sa=X&ved=2ahUKEwiDjNDxxpzwAhXlsnEKHbHbCGYQ_BIwEnoECEYQBQ",https://www.facebook.com/RETAforLife/,
Women's Care Center - Elkhart,229 W Marion St,Elkhart,Indiana (IN),46516,,https://www.womenscarecenter.org/elkhart-indiana,"https://www.google.com/maps/place/Women%E2%80%99s+Care+Center/@41.6821298,-85.9761608,17z/data=!3m1!4b1!4m5!3m4!1s0x8816c328f79520b9:0xb7bad6b35ab85d58!8m2!3d41.6822365!4d-85.9740304",,
Birthright of Evansville,20 Read St,Evansville,Indiana (IN),47710,,https://birthright.org/evansville/,"https://www.google.com/maps/place/Birthright/@37.978306,-87.568867,15z/data=!4m2!3m1!1s0x0:0xd7610983d2c9fd8c?sa=X&ved=2ahUKEwihmf7S24_kAhWhdt8KHbW1DUEQ_BIwCnoECA4QCA",,
Evansville Christian Health Clinic (formerly ECLC’s Pregnancy Resource Center),265 Bellemeade Avenue,Evansville,Indiana (IN),47713,,https://evansvillehealthclinic.com/pregnancy/,"https://www.google.com/maps/place/Evansville+Christian+Health+Clinic/@37.9681326,-87.5605979,15z/data=!4m2!3m1!1s0x0:0xe5fb299f0c6ba04f?sa=X&ved=2ahUKEwiQo_eQnpzwAhUAFVkFHXMzCV0Q_BIwDHoECDwQBQ",https://restoringpeople.com/wp-content/uploads/2014/04/PRC_Brochure.pdf,
A Hope Center - Hobson Rd,"3630 Hobson Road
",Fort Wayne,Indiana (IN),46815,,https://www.ahopecenter.org/,"https://www.google.com/maps/place/A+Hope+Center+Pregnancy+%26+Relationship+Resources/@41.1103832,-85.0986808,15z/data=!4m5!3m4!1s0x0:0xa280cc2b7fed9dd3!8m2!3d41.1103803!4d-85.0987801",https://www.facebook.com/AHopeCenter/,
A Hope Center - S. Calhoun,3701 S Calhoun St.,Fort Wayne,Indiana (IN),46806,,https://www.ahopecenter.org/,"https://www.google.com/maps/place/A+Hope+Center+at+S.+Calhoun/@41.0513493,-85.1369618,15z/data=!4m2!3m1!1s0x0:0x48a705edfdac0543?sa=X&ved=2ahUKEwj-xrDFjpDwAhUFMVkFHR7sC4oQ_BIwEnoECCMQBQ",,
Women's Care Center,921 W Coliseum Blvd #1A,Fort Wayne,Indiana (IN),46818,(260) 483-8918,http://www.womenscarecenter.org,,,
Women's Care Center - Fort Wayne (Jefferson Blvd),4600 W Jefferson Blvd,Fort Wayne,Indiana (IN),46804,,https://www.womenscarecenter.org/fort-wayne-indiana,"https://www.google.com/maps/place/Women's+Care+Center/@41.067152,-85.2021797,17z/data=!4m7!1m4!3m3!1s0x8815e68f41408e13:0xbf09fed67fdb606f!2s4600+W+Jefferson+Blvd,+Fort+Wayne,+IN+46804!3b1!3m1!1s0x8815e68f63ddbb43:0xc2abdb5a596f5a47",,
Women's Care Center - Fort Wayne (Wayne St),419 E Wayne St,Fort Wayne,Indiana (IN),46802,,http://www.womenscarecenter.org/locations/fort-wayne/,"https://www.google.com/maps/place/Women%E2%80%99s+Care+Center/@41.0794008,-85.1337687,17z/data=!3m1!4b1!4m2!3m1!1s0x8815e493149f6611:0xcdd80084722bfb38",,
Pregnancy Resource Center - Frankfort,1746 E Wabash St.,Frankfort,Indiana (IN),46041,,https://www.pregnancyresourcecenter.org/locations/frankfort/,"https://www.google.com/maps/place/Pregnancy+Resource+Center/@40.279219,-86.492835,15z/data=!4m2!3m1!1s0x0:0xac5d10ca77ed78cb?sa=X&ved=2ahUKEwjDusLFxJzwAhUIKVkFHeBZBHQQ_BIwCnoECDsQBQ",,
The Women's Center of NW Indiana - Gary,137 E. 5th Ave.,Gary,Indiana (IN),46402,,http://www.thewc.org/,"https://www.google.com/maps/place/The+Women's+Center+of+NW+Indiana/@41.601885,-87.33503,17z/data=!4m13!1m7!3m6!1s0x8811c250c28a5b0b:0xe17a0cd4392477f7!2s137+E+5th+Ave,+Gary,+IN+46402!3b1!8m2!3d41.6018849!4d-87.3350304!3m4!1s0x8811c3b59f31e393:0xd5806aaeff072858!8m2!3d41.6019534!4d-87.3347832?hl=en",,
Care Net Pregnancy Center of Putnam County,1224 S Bloomington St,Greencastle,Indiana (IN),46135,,https://optionsandchoices.org/,"https://www.google.com/maps/place/Care+Net+Pregnancy+Center+of+Putman+County/@39.6307196,-86.8515018,15z/data=!4m5!3m4!1s0x0:0x59c7bc38af870212!8m2!3d39.6307342!4d-86.8514458",https://www.facebook.com/Care-Net-Pregnancy-Center-of-Putnam-County-101608146231/,
Life Choices Care Center,1454 N State St.,Greenfield,Indiana (IN),46140,,https://www.lifechoicescarecenter.org/,"https://www.google.com/maps/place/Life+Choices+Care+Center/@39.8025582,-85.7701102,15z/data=!4m5!3m4!1s0x0:0x8a793cc24e934c51!8m2!3d39.8025587!4d-85.7700569",,
Clarity Pregnancy Services of Decatur Cty,"920 Kathy’s Way, Suite G",Greensburg,Indiana (IN),47240,,https://claritycares.org/clarity-pregnancy-services-greensburg/,"https://www.google.com/maps/place/Clarity+Pregnancy+Services/@39.346541,-85.499057,14z/data=!4m5!3m4!1s0x0:0xea6c332eca347b35!8m2!3d39.3464883!4d-85.4991403?hl=en-US",https://www.facebook.com/ClarityofSouthCentralIndiana/,
Women's Care Center - Hammond,6919 Indianapolis Blvd,Hammond,Indiana (IN),46324,,https://www.womenscarecenter.org/hammond-indiana,"https://www.google.com/maps/place/Women%E2%80%99s+Care+Center/@41.5876856,-87.4805743,15z/data=!4m2!3m1!1s0x0:0xf31a6eeeded2f5a1?sa=X&ved=2ahUKEwiF0bm6t5LwAhVpc98KHfTvAQ8Q_BIwEnoECD8QBQ",,
The Women's Center of NW Indiana - Highland / Schererville,2064 45th St.,Highland,Indiana (IN),46322,,http://www.thewc.org/,"https://www.google.com/maps/place/The+Women's+Center+of+NW+Indiana/@41.536909,-87.478667,17z/data=!4m13!1m7!3m6!1s0x8811e0de159c1e2f:0x67b7b03c83467843!2s2064+45th+St,+Highland,+IN+46322!3b1!8m2!3d41.5369092!4d-87.478667!3m4!1s0x8811e1bd5b14a5b7:0xd5a455e2075ba2d9!8m2!3d41.5372999!4d-87.4789625?hl=en",,
1st Choice for Women,5455 W 86th St Suite 121,Indianapolis,Indiana (IN),46268,,https://www.glgabrielproject.org/1stchoice.htm,"https://www.google.com/maps/place/First+Choice+For+Women/@39.9104192,-86.2558011,15z/data=!4m5!3m4!1s0x0:0xb194fb4017bce3ca!8m2!3d39.9104192!4d-86.2558011",,
Pregnancy Choices Indy - Downtown Pregnancy Center,"3266 N Meridian St., Ste 110",Indianapolis,Indiana (IN),46208,,https://pregnancychoicesindy.com and https://lifecenters.com/,"https://www.google.com/maps/place/Pregnancy+Choices+Indy+-+Downtown/@39.8152717,-86.1571437,15z/data=!4m2!3m1!1s0x0:0x9c0948e0cdde2f60?sa=X&ved=2ahUKEwjIsbmQk5DwAhWoT98KHYCqBLQQ_BIwEnoECCcQBQ",,https://www.yelp.com/biz/central-indiana-crisis-pregnancy-center-indianapolis-7
Pregnancy Choices Indy - East Pregnancy Center,1007 N Arlington Ave,Indianapolis,Indiana (IN),46219,,https://pregnancychoicesindy.com and https://lifecenters.com/,"https://www.google.com/search?client=firefox-b-1-d&q=Pregnancy%20Choices%20Indy%20-%20East%20Pregnancy%20Center&tbs=lf:1,lf_ui:2&tbm=lcl&rflfq=1&num=10&rldimm=11470049570298628474&lqi=Ci5QcmVnbmFuY3kgQ2hvaWNlcyBJbmR5IC0gRWFzdCBQcmVnbmFuY3kgQ2VudGVySOWpkrTmgICACFpQChBwcmVnbmFuY3kgY2VudGVyEAQQBRgAGAEYAhgDGAQYBSIscHJlZ25hbmN5IGNob2ljZXMgaW5keSBlYXN0IHByZWduYW5jeSBjZW50ZXKSARVwcmVnbmFuY3lfY2FyZV9jZW50ZXKqARgQASoUIhBwcmVnbmFuY3kgY2VudGVyKAA&ved=2ahUKEwjWkPu6k5DwAhXpmuAKHf0zD1wQvS4wAHoECAkQNA&rlst=f#rlfi=hd:;si:11470049570298628474,l,Ci5QcmVnbmFuY3kgQ2hvaWNlcyBJbmR5IC0gRWFzdCBQcmVnbmFuY3kgQ2VudGVySOWpkrTmgICACFpQChBwcmVnbmFuY3kgY2VudGVyEAQQBRgAGAEYAhgDGAQYBSIscHJlZ25hbmN5IGNob2ljZXMgaW5keSBlYXN0IHByZWduYW5jeSBjZW50ZXKSARVwcmVnbmFuY3lfY2FyZV9jZW50ZXKqARgQASoUIhBwcmVnbmFuY3kgY2VudGVyKAA;mv:[[39.8219,-86.0543381],[39.6981724,-86.2306989]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:2",,https://www.yelp.com/biz/east-pregnancy-center-indianapolis?fsid=xyxDx3Ufc_5zofoZE_EaVA
Pregnancy Choices Indy - South Pregnancy Center,"4200 S. East Street, Suite 43",Indianapolis,Indiana (IN),46227,,https://pregnancychoicesindy.com and https://lifecenters.com/,"https://www.google.com/maps/place/Pregnancy+Choices+Indy+-+South/@39.7048007,-86.1512491,15z/data=!4m5!3m4!1s0x0:0xfc830382111ddf88!8m2!3d39.7047014!4d-86.151248",,
Pregnancy Choices Indy - West Pregnancy Center,"3045 Lafayette Rd, Ste A",Indianapolis,Indiana (IN),46222,,https://pregnancychoicesindy.com and https://lifecenters.com/,"https://www.google.com/maps/place/Pregnancy+Choices+Indy+-+West/@39.810805,-86.221251,15z/data=!4m5!3m4!1s0x0:0xbdcc7689127a55e7!8m2!3d39.810805!4d-86.221251",,
Women's Care Center - Indianapolis,4901 W. 86th Street,Indianapolis,Indiana (IN),46268,,https://www.womenscarecenter.org/indianapolis-indiana,"https://www.google.com/maps/place/Women%E2%80%99s+Care+Center/@39.910855,-86.2417702,15z/data=!4m5!3m4!1s0x0:0x114b9c410fbb17c8!8m2!3d39.910967!4d-86.2417734",,
Life and Family Services,201 S. Park Ave,Kendallville,Indiana (IN),47655,,https://www.lfsfamilies.org/,"https://www.google.com/maps/place/Life+%26+Family+Services/@41.4427456,-85.2551401,19.14z/data=!4m12!1m6!3m5!1s0x0:0x65774a55a7d04dde!2sLife+%26+Family+Services!8m2!3d41.4427407!4d-85.2543711!3m4!1s0x0:0x65774a55a7d04dde!8m2!3d41.4427407!4d-85.2543711",https://www.facebook.com/nocopr,
Bella Vita Pregnancy Resource Center,801 S Heaton St,Knox,Indiana (IN),46534,,https://bellavitaknox.org/,"https://www.google.com/maps/place/Bella+Vita+Pregnancy+Resource/@41.290147,-86.620979,15z/data=!4m5!3m4!1s0x0:0x872816dc93d8ec7e!8m2!3d41.2901844!4d-86.6209792",,
Birthright of Kokomo,3712 Southlea Dr,Kokomo,Indiana (IN),46902,,https://birthright.org/kokomo,"https://www.google.com/maps/place/Birthright+of+Kokomo/@40.4440077,-86.1309455,15z/data=!4m2!3m1!1s0x0:0xadb41dbd42561f8f?sa=X&ved=2ahUKEwjS4Iz75Y_kAhXJuVkKHQlvBnQQ_BIwCnoECA4QCA",https://www.facebook.com/pages/category/Pregnancy-Care-Center/Birthright-of-Kokomo-158562927507496/,https://www.yelp.com/biz/birthright-of-kokomo-kokomo
Pregnancy Resource Center - Kokomo,202 1/2 E Lincoln Rd ,Kokomo,Indiana (IN),46902,,https://www.pregnancyresourcecenter.org/locations/kokomo/,"https://www.google.com/maps/place/Pregnancy+Resource+Center/@40.4555389,-86.1315281,17z/data=!3m1!4b1!4m5!3m4!1s0x8814867f6e11847d:0x569d361d328f2c08!8m2!3d40.455532!4d-86.1294702",,
Compassion Pregnancy Center of NE IN - LaGrange,221 S Detroit St,LaGrange,Indiana (IN),46761,,https://www.cpcni.org/lagrange,"https://www.google.com/maps/place/Compassion+Pregnancy+Centers+of+NE+Indiana/@41.6422031,-85.4176064,15z/data=!4m5!3m4!1s0x0:0x84009aaff9b3df6!8m2!3d41.6421538!4d-85.4176051",,No Yelp page
Women's Care Center - LaPorte,512 Maple Ave,LaPorte,Indiana (IN),46350,,https://www.womenscarecenter.org/laporte-indiana,"https://www.google.com/maps/place/Women%E2%80%99s+Care+Center/@41.610658,-86.717808,15z/data=!4m2!3m1!1s0x0:0x562b4c988b438d80?sa=X&ved=2ahUKEwiR8O3bt5LwAhWBFVkFHZCqCZkQ_BIwEnoECD0QBQ",,
Pregnancy Care Center of SE Indiana,"62 Doughty Rd, Suite 5",Lawrenceburg,Indiana (IN),47025,,https://pregnancylawrenceburg.com/,"https://www.google.com/maps/place/Pregnancy+Care+Center+of+Southeast+Indiana/@39.0946425,-84.8684793,15z/data=!4m5!3m4!1s0x0:0xe83cf4cc6437250c!8m2!3d39.0945818!4d-84.868405",,
Pregnancy Choices Indy - Boone County Pregnancy Center,1208 N. Lebanon Street,Lebanon,Indiana (IN),46052,,https://pregnancychoicesindy.com and https://lifecenters.com/,"https://www.google.com/maps/place/Pregnancy+Choices+Indy+-+Boone+County/@40.057926,-86.471379,15z/data=!4m2!3m1!1s0x0:0x81320d4b97638a3f?sa=X&ved=2ahUKEwjowKWmlJDwAhXGFlkFHew8CxUQ_BIwEnoECCEQBQ",,
Pregnancy Choices Medical Clinic,1759 E State Highway 54,Linton,Indiana (IN),47441,,https://www.gcpchoices.org/,"https://www.google.com/maps/place/Pregnancy+Choices/@39.03414,-87.167016,15z/data=!4m2!3m1!1s0x0:0x4fc200bec9860b37?sa=X&ved=2ahUKEwjpuNKvnpzwAhXAEVkFHQbZBnoQ_BIwCnoECDEQBQ",https://www.facebook.com/,
Birthright of Logansport,1215 College St,Logansport,Indiana (IN),46947,,https://birthright.org/logansport/,"https://www.google.com/maps/place/Birthright+of+Logansport/@40.7609041,-86.3737667,15z/data=!4m2!3m1!1s0x0:0xb27e17c0bb42dfd8?sa=X&ved=2ahUKEwismLH254_kAhWGo1kKHaqQC00Q_BIwCnoECA4QBg",,
Life Choices Clinic,220 Clifty Dr.,Madison,Indiana (IN),47250,,https://www.madisonchoices.com/,"https://www.google.com/maps/place/Life+Choices+Clinic/@38.7761878,-85.3912356,15z/data=!4m5!3m4!1s0x0:0x4eff13dfc96aec10!8m2!3d38.7761883!4d-85.3912818",,
Pregnancy Help Center,319 E 2nd St,Marion,Indiana (IN),46952,,https://mypregnancyhelpcenter.org/,"https://www.google.com/maps/place/Pregnancy+Help+Center/@40.5598339,-85.656347,15z/data=!4m2!3m1!1s0x0:0x86c451cc46b24909?sa=X&ved=2ahUKEwi0nJWcn5zwAhVHFFkFHU7_AHkQ_BIwCnoECDMQBQ",,
Women’s Care Center Merrillville,8500 Broadway Suite B,Merillville,Indiana (IN),46410,,,,,
Women's Care Center - Michigan City,732 Wabash Street,Michigan City,Indiana (IN),46360,,https://www.womenscarecenter.org/michigan-city-indiana,"https://www.google.com/maps/place/Women%E2%80%99s+Care+Center/@41.7133731,-86.9051087,17z/data=!3m1!4b1!4m5!3m4!1s0x8811a7d29b11c427:0x9ec49ed7a5b8fe06!8m2!3d41.7133679!4d-86.9029241",,
Women's Care Center - Mishawaka,607 Lincolnway W,Mishawaka,Indiana (IN),46544,,https://www.womenscarecenter.org/mishawaka-indiana,"https://www.google.com/maps/place/Women%E2%80%99s+Care+Center+-+Mishawaka/@41.660707,-86.1907932,17z/data=!3m1!4b1!4m5!3m4!1s0x8816cdcc50284ddd:0xfa034c5d9a113b9c!8m2!3d41.6607468!4d-86.1886046",,
Hope Resource Center,321 S 7th St,Mitchell,Indiana (IN),47446,,,"https://www.google.com/maps/place/Hope+Resource+Center/@38.7282638,-86.4738354,16.71z/data=!4m12!1m6!3m5!1s0x0:0xa2fe8ebc11cf2396!2sHope+Resource+Center!8m2!3d38.7300637!4d-86.4724911!3m4!1s0x886c1a4c3a51c2bd:0xa2fe8ebc11cf2396!8m2!3d38.7300637!4d-86.4724911",https://www.facebook.com/hoperctr?ref=bookmarks,
Helping Hands Pregnancy Resource Center,109 E Huntington Street,Montpelier,Indiana (IN),47359,,https://helpinghandscpc.org/,"https://www.google.com/maps/place/Helping+Hands/@40.5538876,-85.2774015,15z/data=!4m5!3m4!1s0x0:0x32ee03b4c1f4ee6!8m2!3d40.5539064!4d-85.2773935",,
Care Net Pregnancy Centers of Central IN (Mooresville),225 E High St,Mooresville,Indiana (IN),46158,,http://carenetpc.org/,"https://www.google.com/maps/place/Care+Net+Pregnancy+Centers+of+Central+Indiana/@39.6171765,-86.3857808,17z/data=!4m13!1m7!3m6!1s0x886ca2f3597c2cb5:0x6968ed9f2e8b8f4b!2s410+N+Monroe+St+%2320,+Mooresville,+IN+46158!3b1!8m2!3d39.6171136!4d-86.3835624!3m4!1s0x886ca27273d8c389:0xcc069945ccd6ad68!8m2!3d39.6170806!4d-86.3835629",https://www.facebook.com/carenetpc/,https://www.yelp.com/biz/pregnancy-care-center-of-morgan-county-mooresville
First Choice for Women - Muncie,3020 N Oakwood Ave,Muncie,Indiana (IN),47304,,https://www.firstchoiceforwomen.org/,"https://www.google.com/maps/place/First+Choice+For+Women/@40.217888,-85.4091849,15z/data=!4m5!3m4!1s0x0:0x2625d74c037fe59c!8m2!3d40.217888!4d-85.4091849",,
Clarity Pregnancy Services of Brown Cty,1750 State Rd 46,Nashville,Indiana (IN),47448,,https://claritycares.org/clarity-pregnancy-services-nashville/,"https://www.google.com/maps/place/Clarity+Pregnancy+Services/@39.197979,-86.21849,17z/data=!4m5!3m4!1s0x0:0x5c527974c337c029!8m2!3d39.197985!4d-86.2184681?hl=en-US",https://www.facebook.com/ClarityofSouthCentralIndiana/,
Choices Life Resource Center (formerly CARE) ,2656 Charlestown Rd.,New Albany,Indiana (IN),47150,,https://choiceslrc.org/,"https://www.google.com/maps/place/CHOICES+Life+Resource+Center/@38.317765,-85.802839,13z/data=!4m5!3m4!1s0x0:0xee59e66c27d718e6!8m2!3d38.3177651!4d-85.802839?hl=en-US",,
Henry County PCC,"415 S Main St, Ste A",New Castle,Indiana (IN),47362,,https://hcpcc.org/,"https://www.google.com/maps/place/Henry+County+Pregnancy+Care/@39.9284544,-85.3706885,15z/data=!4m5!3m4!1s0x0:0xb2173ec6dd6b08ce!8m2!3d39.9284544!4d-85.370688",,
Pregnancy Choices Indy - Hamilton County Pregnancy Center,305 Sheridan Road,Noblesville,Indiana (IN),46060,,https://pregnancychoicesindy.com and https://lifecenters.com/,"https://www.google.com/maps/place/Pregnancy+Choices+Indy+-+Hamilton+County/@40.048628,-86.025958,15z/data=!4m2!3m1!1s0x0:0xc01cf0f5436acfa3?sa=X&ved=2ahUKEwjS9_nLlJDwAhWXMlkFHRPuDUMQ_BIwEnoECCIQBQ",,
Clarity Pregnancy Services of Jennings Cty,304 Norris Ave.,North Vernon,Indiana (IN),47265,,https://claritycares.org/clarity-pregnancy-services-north-vernon/,"https://www.google.com/maps/place/Clarity+Pregnancy+Services/@38.99415,-85.63024,16z/data=!4m5!3m4!1s0x0:0xff9b046c0f545680!8m2!3d38.9941497!4d-85.6302928?hl=en-US",https://www.facebook.com/ClarityofSouthCentralIndiana/,
LIFE Family Resource Center,1693 W Hospital Rd,Paoli,Indiana (IN),47454,,,"https://www.google.com/maps/place/L.I.F.E+Family+Resource+Center+Inc./@38.561381,-86.488669,15z/data=!4m5!3m4!1s0x0:0x7ace5f728918350!8m2!3d38.5614308!4d-86.4886986",https://www.facebook.com/LIFE-Family-Resource-Center-of-Orange-County-467510426704526/,
