Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
Aid for Women,1400 S Austin Blvd,Cicero,Illinois (IL),60804,,https://www.aidforwomen.org/,"https://www.google.com/maps/place/Aid+for+Women/@41.8616594,-87.7744102,15z/data=!4m2!3m1!1s0x0:0x721af3a6f786c3d8?sa=X&ved=0ahUKEwiV1eTZv6HcAhXky4MKHYrODEEQ_BIIigEwCg",https://www.facebook.com/AidForWomen/,https://www.yelp.com/biz/aid-for-women-cicero
Living Alternatives Pregnancy Resource Centers,410 N. Broadway St.,Coal City,Illinois (IL),60416,,www.hopeforafuture.com,,,
South Suburban Life Resource Center,418 Cass Street,Crete,Illinois (IL),60417,,,,,
Informed Choices,610-1 Crystal Point Drive,Crystal Lake,Illinois (IL),60014,,www.informedchoices.org,"https://www.google.com/maps/place/Informed+Choices/@42.2245996,-88.3156548,17z/data=!3m1!4b1!4m5!3m4!1s0x880f72b2c1543127:0x7034d34ba52fbfba!8m2!3d42.2245956!4d-88.3134661",,
Women's Care Clinic,200 West Williams Street,Danville,Illinois (IL),61832,,www.danvillewcc.org,,https://www.facebook.com/danvillewcc/,
New Life Pregnancy Center,1698 E Pershing Rd,Decatur,Illinois (IL),62526,,www.newlifepregnancycenter.com,,,https://www.yelp.com/biz/new-life-pregnancy-center-decatur-2?fsid=JsdOALT99VEDJYjj8jJAwg
Aid for Women,1150 N. River Rd.,Des Plaines,Illinois (IL),60016,,https://www.aidforwomen.org/,"https://www.google.com/maps/place/Aid+for+Women/@42.0665232,-87.8979678,15z/data=!4m5!3m4!1s0x0:0x4ef3c24a9d7528f4!8m2!3d42.0665232!4d-87.8979678",,
The Women's Center,"2720 S River Rd, #234",Des Plaines,Illinois (IL),60018,,,,,
Hope Family Services,11440 Johnny Run Rd,Dwight,Illinois (IL),60420,,,,,
Family Life Center,605 Eden Ave,Effingham,Illinois (IL),62401,,www.familylifepcc.org,,https://www.facebook.com/FamilyLifeCenter,
Life Choices Pregnancy Services,825 Dundee Ave,Elgin,Illinois (IL),60120,,www.tlcpregnancyservices.com,,https://www.facebook.com/TLCpregnancyservices/,
CareNet DuPage Elmhurst,"210 N York St, Ste 103",Elmhurst,Illinois (IL),60126,,,,,
The Women's Center,"9730 S Western, Ste 318",Evergreen Park,Illinois (IL),60805,,,,,
Compassion Pregnancy Center,2615 Andrew Dr.,Fairfield,Illinois (IL),62387,,www.compassionpregnancy.com,,,
Jabez Pregnancy Center,200 N Olive Rd,Flora,Illinois (IL),62839,,,,,
Aid for Women,3347 Vollmer Rd.,Flossmoor,Illinois (IL),60422,(630) 447-0838,https://www.aidforwomen.org/,"https://www.google.com/maps/place/Aid+for+Women/@41.5287618,-87.6996379,17z/data=!3m1!4b1!4m5!3m4!1s0x880e19faed808f5b:0xe300101e9a864d1d!8m2!3d41.5287578!4d-87.6974492",https://www.facebook.com/aidforwomenlakecounty/,
Freeport Pregnancy Center,222 W Exchange St Ste 111,Freeport,Illinois (IL),61032,,,,,
Women's Pregnancy Center,1252 W Fremont St,Galesburg,Illinois (IL),61401,,www.womenspregnancycenterofgalesburg.org,,,
Care Net Pregnancy Services of DuPage,"1200 Roosevelt Road, Ste. 101",Glen Ellyn,Illinois (IL),60137,,,,,
Options Now,4854 N. Alby Rd.,Godfrey,Illinois (IL),62035,,"www.options-now.com, www.optionsrightnow.com",,,
Bethany Christian Services - Granite City,2421 Corporate Center #100,Granite City,Illinois (IL),62040,,https://impregnant.org/ // https://bethany.org/locations/us/illinois/southern-illinois,"https://www.google.com/maps/place/Bethany+Christian+Services/@38.7298189,-90.1014467,15z/data=!4m2!3m1!1s0x0:0xbe9309f264cc91c3?sa=X&ved=2ahUKEwiZ0-y2pI_tAhWxiOAKHeugCmsQ_BIwC3oECBIQAw",https://www.facebook.com/bethanyfans,
Mosaic Pregnancy & Health Centers,2019 Johnson Rd,Granite City,Illinois (IL),62040,,https://www.supportmosaic.org/,,https://www.facebook.com/supportmosaic,
Informed Choices,888 E Belvidere Rd. Unit 124,Grayslake,Illinois (IL),60030,(847) 231-4651,www.informedchoices.org,"https://www.google.com/maps/place/Informed+Choices/@42.3378716,-88.0247833,15z/data=!4m5!3m4!1s0x0:0xc720c13c51caf5bb!8m2!3d42.3378716!4d-88.0247833",,
Bond Country Pregnancy Support,116 S. Second St.,Greenville,Illinois (IL),62246,,,,,
Southeastern Pregnancy Resource Ctr,204 N Main St,Harrisburg,Illinois (IL),62946,,,,,
Relevant Pregnancy Options Center,2653 Plaza Drive,Highland,Illinois (IL),62249,(618) 654-3732,http://www.relevantoptions.org/,,http://www.facebook.com/RelevantHighland/,http://www.yelp.com/biz/relevant-pregnancy-options-center-highland
Living Alternatives Pregnancy Resource Centers,214A S. Main Street,Hillsboro,Illinois (IL),62049,,www.hopeforafuture.com,,,
Pregnancy Resource Center - Jacksonville,1440 W Walnut Suite A-3,Jacksonville,Illinois (IL),62650,,www.hopeforafuture.com,,,
1st Way Life Center,3714 Fairview Ave,Johnsburg,Illinois (IL),60051,,"www.mchenry1stway.org, http://www.1stwaymchenry.com/","https://www.google.com/maps/place/1st+Way+Life+Center/@42.3820356,-88.2374953,15z/data=!4m2!3m1!1s0x0:0x10c39d5bfd64a4e9?sa=X&ved=0ahUKEwj8rJnPr6HcAhUD94MKHW9JDs4Q_BIIeTAK",https://www.facebook.com/1stwaylifecenter/,https://www.yelp.com/biz/1st-way-life-center-and-pregnancy-support-services-johnsburg
Birthright,310 N Hammes Ave ,Joliet,Illinois (IL),60435,,https://birthright.org/joliet,,https://www.facebook.com/pages/Birthright-of-Joliet/162555410430197,https://www.yelp.com/biz/birthright-of-joliet-joliet
Pregnancy Resource Center - Will County,2121 Oneida St Unit 301,Joliet,Illinois (IL),60435,,www.hopeforafuture.com,,,
Pregnancy Resource Center - Kankakee,1780 W Merchant,Kankakee,Illinois (IL),60901,,www.hopeforafuture.com,,,
Women's Care Center,136 N. La Grange Road,La Grange,Illinois (IL),60525,(708) 352-5000,http://www.womenscarecenter.org/locations/chicago-lagrange/,,https://www.facebook.com/Womens-Care-Center-Of-LaGrange-1842923569254750/,
PASS PCC - Lansing,3116 Ridge Rd,Lansing,Illinois (IL),60438,,www.passhelps.org,,,
Pregnancy Resource Center - Lincoln,308 N Union St,Lincoln,Illinois (IL),62656,,www.hopeforafuture.com,,,
Pregnancy Resource Center - Montgomery County,623 N State St,Litchfield,Illinois (IL),62056,,,,,
Birthright,303 N Clay St,Macomb,Illinois (IL),61455,,https://birthright.org/Macomb,"https://www.google.com/maps/place/Birthright+of+Macomb+Inc/@40.46128,-90.6809553,15z/data=!4m2!3m1!1s0x0:0x421c3b91368e71f2?sa=X&ved=2ahUKEwidot286I_kAhUFjlkKHWnTD0UQ_BIwCnoECA4QCA",,
"Pregnancy Matters, Inc.",808 W Prairie St,Marion,Illinois (IL),62959,,https://pregnancymatters.org/,,https://www.facebook.com/PregnancyMatters.SI/,
Choices Pregnancy & Health,"105 North 10th St, Ste 3",Mattoon,Illinois (IL),61938,,www.choices4pregnancy.com,,https://www.facebook.com/choices4pregnancy,
Abigail Women's Center,1610 Stroble Ave,Mendota,Illinois (IL),61342,,www.abigailwomenscenter.com,"https://www.google.com/maps/place/Abigail+Women's+Clinic/@41.558248,-89.116325,15z/data=!4m2!3m1!1s0x0:0xf570ae790fdf28c4?sa=X&ved=0ahUKEwjmq-v3uKHcAhUB6IMKHR_NAXMQ_BIIbzAK",https://www.facebook.com/AbigailWomensClinic/,https://www.yelp.com/biz/abigail-womens-clinic-mendota-3
Hope Unlimited Family Care Center,305 Lincoln St,Metropolis,Illinois (IL),62960,,www.hopeunlimitedfcc.org,,https://www.facebook.com/hopeunlimitedfcc/,
Pregnancy Resources,829 15th St,Moline,Illinois (IL),61265,(309) 797-3636,http://www.qcpregnancy.org/contact,,,
Woman's Hope Center,1300 Salem Rd ,Mount Vernon,Illinois (IL),62864,,,,,
Hope Pregnancy & Resource Ctr,612 Market St,Mt. Carmel,Illinois (IL),62863,,www.hopepregnancyresource.org,,https://www.facebook.com/Hope-Pregnancy-Resource-Center-193836714006840/,
Pregnancy and Life Resources,"300 N Seymour Ave, Suite C",Mundelein,Illinois (IL),60060,,,,,
Pregnancy Resource Center - Bloomington,127 N Williamsburg Dr,Normal,Illinois (IL),61704,,http://www.uhohpregnant.com,,https://www.facebook.com/thepregnancyresourcecenter/,https://www.yelp.com/biz/pregnancy-resource-center-normal?fsid=NSOyRg0KV4hFN0gcx9WXAg
Courage Program,9711 S Kolin Avenue,Oak Lawn,Illinois (IL),60453,,,,,
Birthright,1707 East Main - Unit 7,Olney,Illinois (IL),62450,,,"https://www.google.com/maps/place/Birthright+Inc+of+Olney/@38.7311688,-88.0668354,15z/data=!4m5!3m4!1s0x0:0x78d90b96c7ff8ce2!8m2!3d38.7311688!4d-88.0668354",https://www.facebook.com/pages/Birthright-of-Olney/1733398053550537,https://www.yelp.com/biz/birthright-inc-of-olney-olney
Riverside Women's Center,"628 Columbus St, Suite 208",Ottawa,Illinois (IL),61350,(815) 900-7442,http://www.riversidewomensclinic.com/?fbclid=IwAR2X0n7byfSd3BpAcNKDRqaHMxiKxpoXtFmwB1Vogg9Qc8DLoBaGXsDxntU,,http://www.facebook.com/riversidewomenscenter/,http://www.yelp.com/biz/riverside-womens-center-ottawa
Bethany Christian Services - Chicago,12416 S Harlem Ave Suite 305,Palos Heights,Illinois (IL),60463,,https://impregnant.org/  // https://bethany.org/locations/us/illinois/chicago,"https://www.google.com/maps/place/Bethany+Christian+Services/@41.6653415,-87.7970104,15z/data=!4m2!3m1!1s0x0:0x288d45a0029a43b1?sa=X&ved=2ahUKEwjAqOyOpI_tAhUDZd8KHRdtDBQQ_BIwDXoECBYQAw",https://www.facebook.com/bethanyfans,
Choices Pregnancy & Health,210 N High St,Paris,Illinois (IL),61944,,www.choices4pregnancy.com,,https://www.facebook.com/choices4pregnancy,
Pregnancy Resource Center - Tazewell,3223 Griffin Ave,Pekin,Illinois (IL),61554,,www.hopeforafuture.com,,,
Family Resources Center,415 N.E. Monroe ST,Peoria,Illinois (IL),61602,,,,,
Women's Care Center of Peoria,7319 N University St Ste 106,Peoria,Illinois (IL),61614,,http://www.womenscarecenter.org/locations/peoria/,,,
Women's Pregnancy Center,1825 N Knoxville Ave,Peoria,Illinois (IL),61603,,http://www.PeoriaPregnancyChoices.com,,,https://www.yelp.com/biz/womens-pregnancy-center-peoria-2?fsid=_O4wLpEUM8e-Axd5PkHQkw
Caring Pregnancy Center,202 N Main #2,Pontiac,Illinois (IL),61764,,www.pontiachopepc.com,,https://www.facebook.com/pontiacHOPEpregnancycenter/?fref=nf&pnref=story,
Birthright,"428 North 6th St., Suite 101",Quincy,Illinois (IL),62301,,https://www.birthrightquincyil.org/,"https://www.google.com/maps/place/Birthright+of+Quincy/@39.9365742,-91.4063527,15z/data=!4m5!3m4!1s0x0:0xd2a3bc90475cd83f!8m2!3d39.9365742!4d-91.4063527",https://www.facebook.com/birthrightofquincy/,
Care Net Pregnancy Services of Quincy,802 State St,Quincy,Illinois (IL),62301,,,,,
Life Network of Southern Illinois,1447 W Market St,Red Bud,Illinois (IL),62278,,,,,
Gianna's House Pregnancy Resource Center,700 10th Avenue,Rock Falls,Illinois (IL),61071,,,,https://www.facebook.com/GiannasHouseRockFalls/,
The Pregnancy Care Center Mobile Medical Unit,611 W State St,Rockford,Illinois (IL),61101,,,,,
The Pregnancy Care Center of Rockford,4108 Morsay Dr,Rockford,Illinois (IL),61107,,www.thepregnancycarecenter.org,,https://www.facebook.com/ThePregnancyCareCenter,
Pregnancy Resource Center,213 W Washington Street,Rushville,Illinois (IL),62681,,,,,
Pregnancy Care Clinic,302 N Walnut,Salem,Illinois (IL),62881,,,,,
Life Choices West Medical Clinic,127 S Roselle Rd,Schaumburg,Illinois (IL),60193,,www.tlcpregnancyservices.com,,https://www.facebook.com/TLCpregnancyservices/,
Pregnancy Resource Center - Shelbyville,225 E South 1st St,Shelbyville,Illinois (IL),62565,,www.hopeforafuture.com,,,
Caris - South Barrington,67 E Algonquin Rd,South Barrington,Illinois (IL),60010,,,,,
Corbella Clinic,101 E State St,South Elgin,Illinois (IL),60177,,www.corbellaclinic.org,https://www.google.com/maps?q=corbella+clinic+south+elgin+il&um=1&ie=UTF-8&sa=X&ved=0ahUKEwiYp-HN0fbbAhWl5IMKHfZnCC0Q_AUICigB,https://www.facebook.com/corbellaclinic/,https://www.yelp.com/biz/corbella-clinic-south-elgin
PASS Pregnancy Care Center - South Holland,613 E 162nd St,South Holland,Illinois (IL),60473,,www.passhelps.org,,,
Sparta Crisis Pregnancy Center,121 N Vine St,Sparta,Illinois (IL),62286,,,,,
First Step Women's Center,215 S Grand Ave W,Springfield,Illinois (IL),62704,,www.cultureoflifespringfield.org,"https://www.google.com/maps/place/First+Step+Women's+Center/@39.815947,-89.6562773,17z/data=!3m1!4b1!4m5!3m4!1s0x887539d7e0142fa5:0x268d42a8858332bf!8m2!3d39.815947!4d-89.6540886",https://www.facebook.com/FirstStepWomensCenter/,https://www.yelp.com/biz/first-step-womens-center-springfield-3
Pregnancy Care Center of Springfield,"700 N 7th St, Ste B",Springfield,Illinois (IL),62702,,,,,
Bethany Christian Services - St. Louis,1300 Hampton Ave Suite 202,St Louis,Illinois (IL),63139,,https://bethany.org/locations/us/missouri/st-louis // https://impregnant.org/,"https://www.google.com/maps/place/Bethany+Christian+Services/@38.6263154,-90.2870643,15z/data=!4m5!3m4!1s0x0:0xd2a483c2a01271d0!8m2!3d38.6263154!4d-90.2870643",https://www.facebook.com/bethanyfans,
White Oak Women's Center,"2323 E Lincolnway, Ste A",Sterling,Illinois (IL),61081,(815) 408-0793,http://www.whiteoakwomensclinic.com/?fbclid=IwAR00eT_-OnT4W1aq2J0JOUfIxd2q7Z8OlURvljacaynsyEMJYrlu7V5Whqw,,http://www.facebook.com/whiteoakwomenscenter/,http://www.yelp.com/biz/white-oak-womens-center-sterling
Loving Arms Crisis Pregnancy Center,500 N Walnut St,Taylorville,Illinois (IL),62568,,,,,
PASS Pregnancy Care Centers - Tinley Park,17214 Oak Park Ave,Tinley Park,Illinois (IL),60477,,www.passhelps.org,,,
Stark County Pregnancy Resource Center,322 S Downend St,Toulon,Illinois (IL),61483,,,,,
Lighthouse Pregnancy & Health Services,1703 W Fletcher,Vandalia,Illinois (IL),62471,,,,,
Life Network of Southern Illinois,722 N. Market St.,Waterloo,Illinois (IL),62298,,www.mylifenet.org,,,
CareNet DuPage West Chicago,440 E Roosevelt Rd Ste 106,West Chicago,Illinois (IL),60185,,,,,
Care Net Pregnancy Services of DuPage,132 E Irving Park Rd,Wood Dale,Illinois (IL),60191,,,,,
Family Resource Center of Zion,3452 Sheridan Rd,Zion,Illinois (IL),60099,,,,,
Lake County Right To Life Inc,100 N Atkinson Rd Ste 112c,Grayslake,Illinois (IL),60030,(847) 223-7022,,,,
Life Choices Medical Clinic,855 E Palatine Rd #230,Palatine,Illinois (IL),60074,(847) 496-5944,https://www.thinkimpregnant.com/,,,https://www.yelp.com/biz/life-choices-palatine
A Beacon of Light,6201 w main st 150,Maryville ,Illinois (IL),62062,(618) 855-9774,ablpregnancyhelp.com,,,
Avenue Women's Center,1301 Illinois Rte 59 Ste 103,Naperville,Illinois (IL),60564,(630) 455-0300,https://avenuewomenscenter.com,,,
Ridgeway Women's Clinic,1255 W Empire St Suite 7,Freeport,Illinois (IL),61032,(815) 261-9660,https://ridgewaywomensclinic.com,,,
