Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
Pregnancy Center West,4900 Glenway Ave.,Cincinnati,Ohio (OH),45238,,www.pc-west.org,"https://www.google.com/maps/place/Pregnancy+Center+West+,Inc./@39.1186287,-84.5989863,15z/data=!4m2!3m1!1s0x0:0xab6f6cbd2dfd6a40?sa=X&ved=0ahUKEwja-d7hioHcAhUip1kKHUzsDJ4Q_BIImQEwCg",,
Women's Centers of Ohio - Forest Park,1230 W Kemper Rd,Cincinnati,Ohio (OH),45240,(513) 620-8844,https://womenscenterohio.com/locations/womens-center-forest-park/,"https://www.google.com/maps/place/Women's+Centers+of+Ohio/@39.289965,-84.5283806,17z/data=!3m1!5s0x8840494c79770835:0xe8c76fead536f520!4m13!1m7!3m6!1s0x8840494c12ced38b:0xd93a78ce5019333a!2s1230+W+Kemper+Rd,+Parkdale,+OH+45240!3b1!8m2!3d39.2899609!4d-84.5261919!3m4!1s0x8840494c6d2bf263:0x59e9254e97e49e13!8m2!3d39.2899609!4d-84.5261919?hl=en-US",https://www.facebook.com/WomensCentersofOhio/,https://www.yelp.com/biz/womens-centers-of-ohio-cincinnati
Women's Centers of Ohio - Mt. Healthy,8146 Hamilton Ave.,Cincinnati,Ohio (OH),45231,(513) 620-8844,https://womenscenterohio.com/womens-center-mt-healthy/,,,
Elizabeth's Hope Pregnancy Resources - Pickaway,157 W High St,Circleville,Ohio (OH),43113,, ​http://www.thereishopetoday.org/,"https://www.google.com/maps/place/Elizabeth's+Hope+Pregnancy/@39.604349,-82.9456395,15z/data=!4m2!3m1!1s0x0:0xa9dc5c8b4ecb2ba?sa=X&ved=2ahUKEwj5lOi9iaTwAhU3MlkFHSomCoUQ_BIwCnoECDYQBQ",https://www.facebook.com/pages/Elizabeths-Hope-Pregnancy-Resources/169282969749275,
Lilli Women's Center,3924 Lorain Avenue,Cleveland,Ohio (OH),44113,(216) 631-0964,www.clevelandpregnancycenter.org,"https://www.google.com/maps/place/Cleveland+Pregnancy+Center/@41.4805988,-81.7130467,15z/data=!4m2!3m1!1s0x0:0x2522409a42a5bdd3?sa=X&ved=2ahUKEwjfkausg6TwAhX_KVkFHU3ZAPgQ_BIwEnoECDwQBQ",http://www.facebook.com/clevelandpregnancycenter/,http://www.yelp.com/biz/cleveland-pregnancy-center-cleveland
Faith Wellness & Pregnancy Center,2355 E 55th St.,Cleveland,Ohio (OH),44104,,​ ​www.freehope.org,"https://www.google.com/maps/place/Faith+Baptist+Wellness+Center/@41.4946561,-81.6512349,15z/data=!4m2!3m1!1s0x0:0x152270caddf3c602?sa=X&ved=0ahUKEwjv-snI74DcAhXQyVMKHX3ZBTEQ_BIIgwEwCg",https://www.facebook.com/faithchampaign/,​ ​https://www.yelp.com/biz/faith-baptist-wellness-center-cleveland
Two Hearts of Lawrence County,207 Marion Pike,Coal Grove,Ohio (OH),45638,,http://www.twoheartspcc.org/,"https://www.google.com/maps/place/Two+Hearts/@38.5013371,-82.6486897,15z/data=!4m2!3m1!1s0x0:0xf435500d5f7c51a8?sa=X&ved=0ahUKEwiOu_q_54DcAhWE2VMKHQ3dCjMQ_BIIcTAK",https://www.facebook.com/Two-Hearts-Pregnancy-Care-Centers-375773847951/about,
Alpha Pregnancy Counseling Center,"2999 E Dublin-Granville Rd, Ste 108",Columbus,Ohio (OH),43231,,​ ​www.justasking.org,"https://www.google.com/maps/place/Alpha+Pregnancy+Center/@40.0812301,-82.9369988,15z/data=!4m2!3m1!1s0x0:0x855d0a6914dd0663?sa=X&ved=0ahUKEwjyxsDW84DcAhUSvlkKHbTQBSwQ_BIIezAK",https://www.facebook.com/pages/biz/columbus/Alpha-Pregnancy-Counseling-Center/138950726153219/,​ ​https://www.yelp.com/biz/alpha-pregnancy-counseling-center-columbus
Birthright,4768 N High St (rear),Columbus,Ohio (OH),43214,,https://birthright.org/columbusohmain,"https://www.google.com/maps/place/Birthright+of+Columbus/@40.0597049,-83.0194108,15z/data=!4m2!3m1!1s0x0:0x4f88370c9d1d1144?sa=X&ved=0ahUKEwi87NvrhoHcAhUFwlkKHWHYBFAQ_BIIdDAK",https://www.facebook.com/BirthrightColumbusOH/jobs/196245094360405,https://www.yelp.com/biz/in-review-shop-columbus
Birthright,2453 W. Mound St,Columbus,Ohio (OH),43204,,https://birthright.org/columbusohmain,"https://www.google.com/maps/place/Birthright+of+Columbus+Inc/@39.96122,-83.017206,15z/data=!4m2!3m1!1s0x0:0x5de9f5d854b19089?sa=X&ved=0ahUKEwjY7b6VhIHcAhVDs1kKHYQoAkgQ_BIIfTAK",https://www.facebook.com/BirthrightColumbusOH/,https://www.yelp.com/biz/a-a-birthright-of-columbus-columbus-2
Pregnancy Decision Health Centers - Administrative Office,665 E. Dublin Granville Rd.,Columbus,Ohio (OH),43229,,https://www.supportlifepdhc.org/,"https://www.google.com/maps/place/Pregnancy+Decision+Health+Center/@40.0877651,-83.0005256,15z/data=!4m2!3m1!1s0x0:0x4123d170e8b246b?sa=X&ved=0ahUKEwjGgaWGkoHcAhXFtlkKHe84CFsQ_BIIhAEwCg",https://www.facebook.com/pages/Pregnancy-Decision-Health-Center/557754531001592,
Pregnancy Decision Health Centers - Campus,22 E 17th Ave,Columbus,Ohio (OH),43201,, ​http://www.pdhc.org/,"https://www.google.com/maps/place/Pregnancy+Decision+Health+Center/@40.002123,-83.00772,15z/data=!4m2!3m1!1s0x0:0x325b31090edc0f6b?sa=X&ved=0ahUKEwiF_sm67YDcAhVDq1kKHV4SAaAQ_BIIpgEwCg",https://www.facebook.com/pages/biz/pregnancy_childbirth_service-43229/Pregnancy-Decision-Health-Center/557754531001592/,https://www.yelp.com/biz/pregnancy-decision-health-centers-columbus-2
Pregnancy Decision Health Centers - North,5900 Cleveland Avenue,Columbus,Ohio (OH),43231,, ​http://www.pdhc.org/,"https://www.google.com/maps/place/Pregnancy+Decision+Health+Center/@40.0924843,-82.9500848,15z/data=!4m2!3m1!1s0x0:0x548d447e326ba6ab?sa=X&ved=0ahUKEwjA2dLVjoHcAhUhwVkKHcWpC34Q_BIIajAK",https://www.facebook.com/pages/biz/pregnancy_childbirth_service-43229/Pregnancy-Decision-Health-Center/557754531001592/,https://www.yelp.com/biz/pregnancy-decision-health-centers-northern-woods-columbus
Pregnancy Decision Health Centers - West,4111 W Broad Street,Columbus,Ohio (OH),43228,, ​http://www.pdhc.org/,"https://www.google.com/maps/place/Pregnancy+Decision+Health+Center/@39.9516637,-83.110995,15z/data=!4m2!3m1!1s0x0:0xfb354e20f682f062?sa=X&ved=0ahUKEwiKlb-2hIHcAhUBmVkKHRIaCmwQ_BIIlAEwCg",https://www.facebook.com/pages/Pregnancy-Decision-Health-Centers/166420390041329, ​https://www.yelp.com/biz/pregnancy-decision-health-centers-columbus-2
Stowe Pregnancy Resource Center,888 Parsons Ave.,Columbus,Ohio (OH),43206,,www.stoweprc.org and https://stowemission.org/,"https://www.google.com/maps/place/Stowe+Mission+of+Central+Ohio/@39.9453078,-82.9824925,15z/data=!4m2!3m1!1s0x0:0xd4aeffd8da2ef727?sa=X&ved=0ahUKEwiK7a-Cl4HcAhXjtlkKHfvXClEQ_BIImQEwCg",https://www.facebook.com/stowemission/,
Women's Care Center,3273 East Main St,Columbus,Ohio (OH),43213,,https://www.womenscarecenter.org/columbus-ohio and http://womenscarecenterfoundation.org/locations/columbus/,"https://www.google.com/maps/place/Women%E2%80%99s+Care+Center/@39.9562589,-82.910612,15z/data=!4m5!3m4!1s0x0:0x82b36e9686ff6451!8m2!3d39.956263!4d-82.9106118",https://www.facebook.com/pages/Womens-Care-Center-Kinder/134284953287602,"Women's Care Center - 3273 E Main St, Eastmoor, Columbus, OH ..."
Pregnancy Distress Center,819 Main St.,Coshocton,Ohio (OH),43812,,,"https://www.google.com/maps/place/Pregnancy+Distress+Center/@40.2728154,-81.8580181,15z/data=!4m2!3m1!1s0x0:0xc6391f4fd502b64a?sa=X&ved=0ahUKEwjZiu_j3oDcAhWDmVkKHf0qDaAQ_BIIaTAK",https://www.facebook.com/Pregnancy-Distress-Center-of-Coshocton-Inc-407469856042801/,https://www.yelp.com/biz/pregnancy-distress-center-coshocton
Women's Centers of Ohio - North Dixie,5250A N Dixie Dr,Dayon,Ohio (OH),45414,(937) 938-5667,https://womenscenterohio.com/locations/womens-center-north-dixie/,"https://www.google.com/maps/place/Women's+Centers+of+Ohio/@39.8151498,-84.1974787,15z/data=!4m5!3m4!1s0x0:0x867d9aa8c0d9d318!8m2!3d39.8151498!4d-84.1974787",,
Miami Valley Women's Center - Kettering,2345 W Stroop Rd,Dayton,Ohio (OH),45439,,​ ​www.womenscenter.org,"https://www.google.com/maps/place/Miami+Valley+Women's+Center+-+Dayton%2FKettering/@39.69549,-84.211958,15z/data=!4m2!3m1!1s0x0:0x628df149660b21f3?sa=X&ved=0ahUKEwiSkvCfhYHcAhVMx1kKHX9qB30Q_BIIkgEwCg",https://www.facebook.com/womenscentertc,​ ​https://www.yelp.com/biz/miami-valley-womens-center-dayton-2
Miami Valley Women's Center - North Dayton,4247 Philadelphia Dr,Dayton,Ohio (OH),45405,,www.womenscenter.org,"https://www.google.com/maps/place/Miami+Valley+Women's+Center+-+North+Dayton/@39.8044989,-84.2354947,15z/data=!4m2!3m1!1s0x0:0x249f73bdd29430c1?sa=X&ved=2ahUKEwji7NmR06bwAhWhT98KHZFYBr4Q_BIwEnoECDwQBQ",https://www.facebook.com/MiamiValleyWomensCenter/,https://www.yelp.com/biz/miami-valley-womens-health-dayton
Women's Centers of Ohio - Dayton ,359 Forest Ave Suite 105,Dayton,Ohio (OH),45405,(937) 228-2222,https://womenscenterohio.com/locations/womens-center-dayton/,"https://www.google.com/maps/place/Women's+Centers+of+Ohio/@39.770482,-84.201647,16z/data=!4m13!1m7!3m6!1s0x8840814157ed4d05:0x1a9958d125b67e7!2s359+Forest+Ave+%23105,+Dayton,+OH+45405!3b1!8m2!3d39.7704823!4d-84.2016467!3m4!1s0x88408141281faa2b:0xe2974645c916f65b!8m2!3d39.7704823!4d-84.2016467?hl=en-US",https://www.facebook.com/ElizabethsNewLifeCenter/,
Women's Centers of Ohio - East,4787 Burkhardt Ave - Ste 201,Dayton,Ohio (OH),45403,,https://womenscenterohio.com/locations/womens-center-east/,"https://www.google.com/maps/place/Women's+Centers+of+Ohio/@39.7602155,-84.1275113,15z/data=!4m2!3m1!1s0x0:0x576cf1760554cff9?sa=X&ved=0ahUKEwith82Sh4HcAhWlwFkKHY8rCn0Q_BIIjgEwCg",https://www.facebook.com/pages/Womens-Center-East-Area/168069323209041,https://www.yelp.com/biz/womens-center-east-dayton
Women's Centers of Ohio - Kettering,"1377 E Stroop Rd, Ste 301",Dayton,Ohio (OH),45429,,https://womenscenterohio.com/locations/womens-center-kettering/,"https://www.google.com/maps/place/Women's+Centers+of+Ohio/@39.6889202,-84.1419911,15z/data=!4m2!3m1!1s0x0:0x29785cc27e0152ae?sa=X&ved=0ahUKEwiivO2e4YDcAhWGm1kKHVU_CvoQ_BIIuAEwCg",,https://www.yelp.com/biz/womens-support-center-kettering?osq=women%27s+center
​Community Pregnancy Centers - Defiance  (CPC Women's Health Resource),1997 N. Clinton Street,Defiance,Ohio (OH),43512,,https://cpcnwo.org/,"https://www.google.com/maps/place/CPC+Women's+Health+Resource/@41.31182,-84.358913,15z/data=!4m2!3m1!1s0x0:0x68dbdc2c6b97fb38?sa=X&ved=2ahUKEwju5LDbhqTwAhUyF1kFHW8ZBWEQ_BIwCnoECC8QBQ",,Yelp: ​https://www.yelp.com/biz/community-pregnancy-centers-defiance
Pregnancy Resources of Delaware County,652 W Central Ave Ste 30,Delaware,Ohio (OH),43015,,https://www.pregnantdelawarecounty.org/ and https://www.pregnantdelawarecounty.org/,"https://www.google.com/maps/place/Pregnancy+Resources+of+Delaware+County/@40.3073839,-83.0910212,15z/data=!4m2!3m1!1s0x0:0x5fbd9e195014dc28?sa=X&ved=0ahUKEwiX6p--kYHcAhVIzlkKHeEmAhIQ_BIIkwEwDg",https://www.facebook.com/pregnancyresourcesofdelawarecounty/, ​https://www.yelp.com/biz/pregnancy-resources-of-delaware-county-delaware
Ava Women's Center (Heartbeat of Columbia County),130 W. 5th St. ,East Liverpool,Ohio (OH),43920,,https://www.avawomenscenter.com/,"https://www.google.com/search?client=firefox-b-1-d&q=Ava+Women%27s+Center+East+Liverpool,+OH+43920&ludocid=2779517436650346217&lsig=AB86z5WEsLr6Jl8lmwL-nNK9A--R&sa=X&ved=2ahUKEwj2koWkjKTwAhVSGVkFHef1Dl8QoAIwAHoECAUQBw&biw=1608&bih=863",,Yelp:​ ​https://www.yelp.com/biz/abortion-alternatives-heartbeat-of-hardin-county-kenton
Birthright,212 East High St,Eaton,Ohio (OH),45320,,http://birthright.org/eaton,"https://www.google.com/maps/place/Birthright+of+Eaton/@39.7479593,-84.6345577,15z/data=!4m2!3m1!1s0x0:0x6f0df15d2c9c9e2e?sa=X&ved=0ahUKEwjBi6yQ6IDcAhXP0VMKHV8AAjsQ_BIIbjAK",https://www.facebook.com/pages/Birthright-of-Eaton/111378728924940,https://www.yelp.com/biz/birthright-of-eaton-eaton
Birthright,2136 North Ridge Rd,Elyria,Ohio (OH),44035,,https://birthright.org/elyria,"https://www.google.com/maps/place/Birthright-Lorain+County+Inc/@41.418453,-82.121979,15z/data=!4m2!3m1!1s0x0:0xc1f6a6db4c36652e?sa=X&ved=0ahUKEwj62Oum6IDcAhWPyVMKHUDlCUQQ_BIIazAK",https://www.facebook.com/pages/Birthright-of-Lorain-County/151674221541033,https://www.yelp.com/biz/birthright-of-lorain-county-elyria
Cornerstone Pregnancy Services,364 Griswold Road,Elyria,Ohio (OH),44035,,​https://cornerstoneanswers.org/ and www.cornerstonepregnancy.org,"https://www.google.com/maps/place/Cornerstone+Pregnancy+Services/@41.4001449,-82.1100249,15z/data=!4m2!3m1!1s0x0:0x6316b153ef8e740c?sa=X&ved=0ahUKEwikiKblgIHcAhUEvVMKHbomBkgQ_BIIdzAK",https://www.facebook.com/cornerstoneaw/,​ https://www.yelp.com/biz/cornerstone-pregnancy-services-elyria-2
Parenting Network,934 N. Maple Avenue,Fairborn,Ohio (OH),45324,,https://www.fyiohio.org/parenting-network,"https://www.google.com/maps/place/Fairborn+Parenting+Network/@39.8326225,-84.0166461,15z/data=!4m5!3m4!1s0x0:0xcad15dcb2dd3cf1!8m2!3d39.83263!4d-84.0167797",,
Women's Resource Center of Hancock Cty,1011 N Main St,Findlay,Ohio (OH),45840,,https://wrchancock.org/,"https://www.google.com/maps/place/Women's+Resource+Center+of+Hancock+County/@41.0527596,-83.6496795,15z/data=!4m2!3m1!1s0x0:0x241070960844076b?sa=X&ved=2ahUKEwjM8-_A66bwAhUDZN8KHWavBfgQ_BIwD3oECDgQBQ",https://www.facebook.com/wrchancock/,https://www.yelp.com/biz/womens-resource-center-of-hancock-county-findlay
Voice of Hope Pregnancy Center ,109 E Dixon St.,Forest,Ohio (OH),45843,, ​http://www.yourpregnancyoptions.org/ and http://www.betheldonors.org/,, ​https://www.facebook.com/pages/Voice-of-Hope-Pregnancy-Cntr/162262543802379, ​https://www.yelp.com/biz/voice-of-hope-pregnancy-center-marion
Caring Hands Pregnancy Center,202 S. Main St.,Fostoria,Ohio (OH),44830,,https://wecarefostoria.com/,"https://www.google.com/maps/place/Caring+Hands+Pregnancy+Center/@41.1585304,-83.413887,15z/data=!4m2!3m1!1s0x0:0x2cf8198466ff911d?sa=X&ved=0ahUKEwjz-8ry14DcAhVCu1kKHfXyB2IQ_BIIbTAK",https://www.facebook.com/Fostoria-Caring-Hands-Pregnancy-Center-331951493540202/,https://www.yelp.com/biz/caring-hands-pregnancy-center-fostoria
Heartbeat Hope Medical,1243 Napoleon St,Fremont,Ohio (OH),43420,,www.heartfre.com,"https://www.google.com/maps/place/Heartbeat+Hope+Medical/@41.348132,-83.128779,15z/data=!4m2!3m1!1s0x0:0xfdd9044a959c8d8b?sa=X&ved=0ahUKEwjqwYHC3oDcAhUxw1kKHXs0C5cQ_BIIdjAK",https://www.facebook.com/HeartbeatofFremont/,​ ​https://www.yelp.com/biz/heartbeat-fremont-4
Womankind Care Center,"5400 Transportation Blvd, Ste 18",Garfield Heights,Ohio (OH),44125,,​ ​www.womankindcleveland.com,"https://www.google.com/maps/place/Womankind/@41.4160755,-81.6169995,15z/data=!4m2!3m1!1s0x0:0x62fdaa66e1c29406?sa=X&ved=0ahUKEwiI4vivjYHcAhUDrVkKHcR2BLcQ_BIIkAEwCg",https://www.facebook.com/WomankindClevelandOH/,​ ​https://www.yelp.com/biz/womankind-cleveland-2
Pregnancy Resource Center - A Place of Hope,852 Mt. Orab Pike #1/2,Georgetown,Ohio (OH),45121,,www.pregnancyhope.org,"https://www.google.com/maps/place/Pregnancy+Resource+Center/@38.876623,-83.9006119,15z/data=!4m2!3m1!1s0x0:0xc056a109ab0e1298?sa=X&ved=0ahUKEwjP7--eloHcAhUKzlkKHcbRDMgQ_BIIcjAK",https://www.facebook.com/pages/Pregnancy-Resource-Center/162916150392858,https://www.yelp.com/biz/pregnancy-resource-center-georgetown
​Elizabeth’s Hope Pregnancy Resources - Highland,348 South Street,Greenfield,Ohio (OH),45123,,http://www.thereishopetoday.org/,"https://www.google.com/maps/place/Elizabeth's+Hope+Pregnancy+Resources/@39.3488535,-83.3837174,15z/data=!4m2!3m1!1s0x0:0xe8c46a1f01a6496a?sa=X&ved=2ahUKEwjF3amBiqTwAhW8KVkFHTj5AdoQ_BIwCnoECCsQBQ",,
