Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
​Women's Care Center (Downtown),"915 State Street, Suite 100",Erie,Pennsylvania (PA),16501,,https://www.wccerie.org/,"https://www.google.com/search?client=firefox-b-1-d&q=%E2%80%8BWomen%27s%20Care%20Center%20peach%20street%20erie%20pa&tbs=lf:1,lf_ui:2&tbm=lcl&rflfq=1&num=10&rldimm=690857549766439043&lqi=CivigItXb21lbidzIENhcmUgQ2VudGVyIHBlYWNoIHN0cmVldCBlcmllIHBhSJ-kzNPlgICACFpRChN3b21lbidzIGNhcmUgY2VudGVyEAAQARACGAAYARgCGAQYBRgGIih3b21lbidzIGNhcmUgY2VudGVyIHBlYWNoIHN0cmVldCBlcmllIHBhkgEVcHJlZ25hbmN5X2NhcmVfY2VudGVyqgEbEAEqFyITd29tZW4ncyBjYXJlIGNlbnRlcigA&ved=2ahUKEwjAkdGMlZ_wAhWAGVkFHRxxAO4QvS4wAXoECAYQRA&rlst=f#rlfi=hd:;si:690857549766439043,l,CivigItXb21lbidzIENhcmUgQ2VudGVyIHBlYWNoIHN0cmVldCBlcmllIHBhSJ-kzNPlgICACFpRChN3b21lbidzIGNhcmUgY2VudGVyEAAQARACGAAYARgCGAQYBRgGIih3b21lbidzIGNhcmUgY2VudGVyIHBlYWNoIHN0cmVldCBlcmllIHBhkgEVcHJlZ25hbmN5X2NhcmVfY2VudGVyqgEbEAEqFyITd29tZW4ncyBjYXJlIGNlbnRlcigA;mv:[[42.128498199999996,-80.08237849999999],[42.0863366,-80.0870625]]",,Yelp: ​https://www.yelp.com/biz/womens-care-center-of-erie-county-erie
​Women's Care Center (Main),"4408 Peach Street, Suite 302",Erie,Pennsylvania (PA),16509,,https://www.wccerie.org/,"https://www.google.com/search?client=firefox-b-1-d&q=%E2%80%8BWomen%27s%20Care%20Center%20peach%20street%20erie%20pa&tbs=lf:1,lf_ui:2&tbm=lcl&rflfq=1&num=10&rldimm=690857549766439043&lqi=CivigItXb21lbidzIENhcmUgQ2VudGVyIHBlYWNoIHN0cmVldCBlcmllIHBhSJ-kzNPlgICACFpRChN3b21lbidzIGNhcmUgY2VudGVyEAAQARACGAAYARgCGAQYBRgGIih3b21lbidzIGNhcmUgY2VudGVyIHBlYWNoIHN0cmVldCBlcmllIHBhkgEVcHJlZ25hbmN5X2NhcmVfY2VudGVyqgEbEAEqFyITd29tZW4ncyBjYXJlIGNlbnRlcigA&ved=2ahUKEwjAkdGMlZ_wAhWAGVkFHRxxAO4QvS4wAXoECAYQRA&rlst=f#rlfi=hd:;si:11188125307993403444,l,CivigItXb21lbidzIENhcmUgQ2VudGVyIHBlYWNoIHN0cmVldCBlcmllIHBhSN7yoPrwrYCACFpTChN3b21lbidzIGNhcmUgY2VudGVyEAAQARACGAAYARgCGAMYBBgFGAYiKHdvbWVuJ3MgY2FyZSBjZW50ZXIgcGVhY2ggc3RyZWV0IGVyaWUgcGGSARxvYnN0ZXRyaWNzX2d5bmVjb2xvZ3lfY2xpbmljqgEbEAEqFyITd29tZW4ncyBjYXJlIGNlbnRlcigA;mv:[[42.128498199999996,-80.08237849999999],[42.0863366,-80.0870625]]", ​www.wccerie.org, ​https://www.yelp.com/biz/womens-care-center-of-erie-county-erie-3
Birthright of Frackville,10 North Lehigh Ave,Frackville,Pennsylvania (PA),17931,,​http://birthright.org/frackville,"https://www.google.com/maps/place/Birthright+of+Frackville+Inc/@40.7853235,-76.2334887,17z/data=!3m1!4b1!4m5!3m4!1s0x89c592da2e56760d:0x8aae7c9b63321411!8m2!3d40.7853195!4d-76.2313",https://www.facebook.com/pages/Birthright-of-Frackville/103276189737891,​https://www.yelp.com/biz/birthright-of-frackville-frackville
ABC Life Center,323 13th St,Franklin,Pennsylvania (PA),16323,,https://abclifecenter.com/,"https://www.google.com/maps/place/Abc+Life+Center/@41.3983499,-79.8312594,15z/data=!4m5!3m4!1s0x0:0x7f4562b936450816!8m2!3d41.3983529!4d-79.8312838",,
Cornerstone Pregnancy Care Services,5380 Lincoln Hwy,Gap,Pennsylvania (PA),17527,,https://pregnancyresources.org/,"https://www.google.com/maps/place/Cornerstone+Pregnancy+Care+Center/@39.991597,-76.017246,15z/data=!4m2!3m1!1s0x0:0xa3a2060625b17526?sa=X&ved=2ahUKEwiI3pO48Z7wAhVjg-AKHccGDkoQ_BIwCnoECC0QBQ",,
Women's Care Center (Gerard),259 Main St E #5,Gerard,Pennsylvania (PA),16417,,https://www.wccerie.org/,"https://www.google.com/search?client=firefox-b-1-d&q=Women%27s%20Care%20Center%20Gerard%20pa&tbs=lf:1,lf_ui:2&tbm=lcl&rflfq=1&num=10&rldimm=13550003463048522073&lqi=Ch1Xb21lbidzIENhcmUgQ2VudGVyIEdlcmFyZCBwYVo0ChN3b21lbidzIGNhcmUgY2VudGVyIh13b21lbidzIGNhcmUgY2VudGVyIGdlcmFyZCBwYZIBHG9ic3RldHJpY3NfZ3luZWNvbG9neV9jbGluaWOqARsQASoXIhN3b21lbidzIGNhcmUgY2VudGVyKAA&ved=2ahUKEwj0xe-Ilp_wAhUtGVkFHWbPDfYQvS4wAHoECAkQNA&rlst=f#rlfi=hd:;si:13550003463048522073,l,Ch1Xb21lbidzIENhcmUgQ2VudGVyIEdlcmFyZCBwYVo0ChN3b21lbidzIGNhcmUgY2VudGVyIh13b21lbidzIGNhcmUgY2VudGVyIGdlcmFyZCBwYZIBHG9ic3RldHJpY3NfZ3luZWNvbG9neV9jbGluaWOqARsQASoXIhN3b21lbidzIGNhcmUgY2VudGVyKAA;mv:[[42.1489348,-79.81594799999999],[41.8842472,-80.36256209999999]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:2",,
Tender Care Pregnancy Consultation Services,1844 York Rd,Gettysburg,Pennsylvania (PA),17315,,https://tendercare.org/,"https://www.google.com/maps/place/Tender+Care+Pregnancy+Consultation/@39.8490778,-77.1801357,17z/data=!3m1!4b1!4m5!3m4!1s0x89c9ac9732155015:0x6be60661ce41b30f!8m2!3d39.8490737!4d-77.177947",, ​https://www.yelp.com/biz/tender-care-pregnancy-consultation-services-gettysburg
PMI Pregnancy Resource Center,14 South Carlisle Street,Greencastle,Pennsylvania (PA),17225,,https://pmipregnancycenter.org/ and https://pregnancyministries.org/,"https://www.google.com/maps/place/PMI+Pregnancy+Resource+Center/@39.7898285,-77.729924,17z/data=!3m1!4b1!4m5!3m4!1s0x89c99033ba23b09b:0xb15868b40945f8a8!8m2!3d39.7898402!4d-77.7277224",,
​Birthright of Greensburg,"121 N. Main Street, Suite 100",Greensburg,Pennsylvania (PA),15601,,​http://birthright.org/greensburg,"https://www.google.com/maps/place/Birthright-Central+Westmorelan/@40.3042122,-79.5447315,15z/data=!4m5!3m4!1s0x0:0xe89a6b90afb67f19!8m2!3d40.3042123!4d-79.5447308",,​https://www.yelp.com/biz/birthright-of-central-westmoreland-greensburg
My Choice Medical Clinic ,660 E. Pittsburgh St.,Greensburg,Pennsylvania (PA),15601,,https://www.mychoicemedicalclinic.com/,"https://www.google.com/maps/place/My+Choice+Medical+Clinic/@40.3023732,-79.5314889,17z/data=!3m1!4b1!4m5!3m4!1s0x8834d1198cee9cb5:0xb010f172f7c3706d!8m2!3d40.3023645!4d-79.5292933",,
Life's Choices,326 State St,Hamburg,Pennsylvania (PA),19530,,www.lifeschoicessupport.org,"https://www.google.com/maps/place/Life's+Choices/@40.5548689,-75.983141,15z/data=!4m5!3m4!1s0x0:0xd923e9a7d0b3539d!8m2!3d40.5550351!4d-75.9832001",,
Tender Care Pregnancy Consultation Services,300 John St,Hanover,Pennsylvania (PA),17350,,https://tendercare.org/,"https://www.google.com/maps/place/Tender+Care+Pregnancy+Consultation/@39.7944106,-76.9698468,15z/data=!4m5!3m4!1s0x0:0x2e1da5bf0c480f90!8m2!3d39.7943968!4d-76.9699598",,"Pregnancy Tests, Ultrasound (Onsite)"
Bethany Christian Services,2101 N Front St. Building #1 Suite #201 ,Harrisburg,Pennsylvania (PA),15090,,https://impregnant.org/ // https://bethany.org/locations/us/pennsylvania/harrisburg,"https://www.google.com/maps/place/Bethany+Christian+Services/@40.2782941,-76.89939,15z/data=!4m5!3m4!1s0x0:0xecb96c54f3bce21b!8m2!3d40.2782941!4d-76.89939",https://www.facebook.com/bethanyfans,
Morning Star Pregnancy Services,2509 N Front Street,Harrisburg,Pennsylvania (PA),19446,,www.morningstarchoices.com,"https://www.google.com/maps/place/Morning+Star+Pregnancy+Services/@40.2853227,-76.9029889,15z/data=!4m2!3m1!1s0x0:0x11d7aabec6447da0?sa=X&ved=2ahUKEwip1ZiSip_wAhWpiOAKHb2HAhsQ_BIwEnoECFIQBQ",, ​https://www.yelp.com/biz/morning-star-pregnancy-harrisburg
​Crossroads Pregnancy Center - Huntingdon,424 Washington St,Huntingdon,Pennsylvania (PA),16652,,https://crossroadspcs.org/ and https://cpcforlife.org/,"https://www.google.com/maps/place/Crossroads+Pregnancy+Center/@40.485232,-78.011502,15z/data=!4m2!3m1!1s0x0:0x544b83c11961b641?sa=X&ved=2ahUKEwj185mL9J7wAhXwEFkFHbE3DWsQ_BIwCnoECDkQBQ",,Yelp: ​https://www.yelp.com/biz/crossroads-pregnancy-center-huntingdon
Life-Way Pregnancy Center,31 S 3rd Street,Indiana,Pennsylvania (PA),15701,,https://lifewaypregnancycenter.org/pregnancy-services/,"https://www.google.com/search?client=firefox-b-1-d&q=Life-Way%20Pregnancy%20Center%20indiana%20pa&tbs=lf:1,lf_ui:2&tbm=lcl&rflfq=1&num=10&rldimm=16992482952805851552&lqi=CiRMaWZlLVdheSBQcmVnbmFuY3kgQ2VudGVyIGluZGlhbmEgcGFaSQoZbGlmZSB3YXkgcHJlZ25hbmN5IGNlbnRlciIkbGlmZSB3YXkgcHJlZ25hbmN5IGNlbnRlciBpbmRpYW5hIHBhKgYIAhACEAOSARVwcmVnbmFuY3lfY2FyZV9jZW50ZXI&ved=2ahUKEwjBvvmkg5_wAhX-KFkFHcKhAz0QvS4wAXoECAkQMw&rlst=f#rlfi=hd:;si:16992482952805851552,l,CiRMaWZlLVdheSBQcmVnbmFuY3kgQ2VudGVyIGluZGlhbmEgcGFaSQoZbGlmZSB3YXkgcHJlZ25hbmN5IGNlbnRlciIkbGlmZSB3YXkgcHJlZ25hbmN5IGNlbnRlciBpbmRpYW5hIHBhKgYIAhACEAOSARVwcmVnbmFuY3lfY2FyZV9jZW50ZXI;mv:[[40.6225309,-79.1418587],[40.6160579,-79.164234]];tbs:lrf:!1m4!1u2!2m2!2m1!1e1!2m1!1e2!3sIAE,lf:1,lf_ui:2",,
My Choice Medical Clinic,1205 Maple St. Suite A,Indiana,Pennsylvania (PA),15701,(877) 223-7558,https://www.mychoicemedicalclinic.com/,"https://www.google.com/maps/place/My+Choice+Medical+Clinic/@40.61567,-79.1658078,17z/data=!3m1!4b1!4m5!3m4!1s0x89cb5ad17ae40acd:0xae873952c6c1c838!8m2!3d40.615666!4d-79.163631",,https://www.yelp.com/biz/my-choice-medical-clinic-indiana
A Baby's Breath,2062 W Main St,Jeffersonville,Pennsylvania (PA),19403,, ​www.ababysbreath.org,"https://www.google.com/maps/place/A+Baby's+Breath/@40.134379,-75.380885,16z/data=!4m13!1m7!3m6!1s0x89c6965bc10accb5:0x5a3fa6c9012e1ed9!2s2062+W+Main+St,+Eagleville,+PA+19403!3b1!8m2!3d40.1343793!4d-75.3808855!3m4!1s0x89c69659831e4e49:0x65bfc4125c391493!8m2!3d40.1344445!4d-75.3809629?hl=en",,
Bethany Christian Services," 610 Old York Road, Suite 220",Jenkintown,Pennsylvania (PA),19046,,https://impregnant.org/  // https://bethany.org/locations/us/pennsylvania/philadelphia,"https://www.google.com/maps/place/Bethany+Christian+Services/@40.1009104,-75.1251813,15z/data=!4m5!3m4!1s0x0:0xc9ad25dbfc4f9ab3!8m2!3d40.1009104!4d-75.1251813",https://www.facebook.com/bethanyfans,
Greater Hope Care Center,224 South Broad Street,Jersey Shore,Pennsylvania (PA),17740,,https://www.greaterhopecarecenter.org/,"https://www.google.com/maps/place/Greater+Hope+Care+Center/@41.200708,-77.256721,15z/data=!4m5!3m4!1s0x0:0x94c7aefc89cf13d0!8m2!3d41.2007033!4d-77.2566797",,
​Birthright of Johnstown,216 Dibert Street,Johnstown,Pennsylvania (PA),15901,(814) 535-8231,http://birthright.org/johnstown,"https://www.google.com/maps/place/Birthright+of+Johnstown/@40.3197795,-78.9188791,15z/data=!4m2!3m1!1s0x0:0x106b09736673e027?sa=X&ved=2ahUKEwjHys3q4pzwAhX1UjUKHdTrCskQ_BIwCnoECDIQBQ",http://www.facebook.com/BirthrightofJtwn/,http://www.yellowpages.com/johnstown-pa/mip/birthright-15423772
​Precious Life of Cambria County,1407 Eisenhower Blvd.,Johnstown,Pennsylvania (PA),15902,,https://plinc.org/,"https://www.google.com/maps/place/Precious+Life/@40.3099735,-78.8959131,15z/data=!4m5!3m4!1s0x0:0x41114633b850c73b!8m2!3d40.3101672!4d-78.8958074",,Yelp: ​https://www.yelp.com/biz/precious-life-johnstown
Chester County Women's Services - Kennett Square,203 S. Walnut St.,Kennett Square,Pennsylvania (PA),19348,,http://ccwsmedical.org/en/ and https://ccwsmedicalinfo.org/,"https://www.google.com/search?client=firefox-b-1-d&tbs=lf:1,lf_ui:2&tbm=lcl&q=%E2%80%8BChester+County+Women%27s+Services+-+West+Chester&rflfq=1&num=10&ved=2ahUKEwjhyJWD6p7wAhWmElkFHWOkDJQQtgN6BAgGEAc#rlfi=hd:;si:10756967485069916115,l,CjHigItDaGVzdGVyIENvdW50eSBXb21lbidzIFNlcnZpY2VzIC0gV2VzdCBDaGVzdGVySJD7qanxrICACFpfCh13b21lbidzIHNlcnZpY2VzIHdlc3QgY2hlc3RlchACEAMQBBAFGAAYARgCGAMYBSIsY2hlc3RlciBjb3VudHkgd29tZW4ncyBzZXJ2aWNlcyB3ZXN0IGNoZXN0ZXKSARVwcmVnbmFuY3lfY2FyZV9jZW50ZXKqARgQASoUIhB3b21lbidzIHNlcnZpY2VzKAA;mv:[[39.9945667,-75.595128],[39.838175899999996,-75.8163695]]",,
