Name ,Address,City,State,Zip Code,Phone Number,Website,Google Business Page,Facebook,Yelp
Open Arms Pregnancy Center,471 Glen St,Glens Falls,New York (NY),12801,,,,,
Southtowns Care Center,4535 Southwestern Blvd,Hamburg,New York (NY),14075,,(716) 508-0660,,,
Birthright,99 W Montauk Hwy,Hampton Bays,New York (NY),11946,,​ ​http://birthright.org/en/landingpage/lp-hamptonbays,,,​ ​https://www.yelp.com/biz/birthright-of-peconic-hampton-bays
​Life Center of Long Island (Hempstead),474 Fulton Avenue,Hempstead,New York (NY),11550,,Website:​ ​http://www.lifecenterli.org,,,https://www.yelp.com/biz/aaa-pregnancy-options-hempstead-3
Compass Care,2024 W Henrietta Rd #6D,Rochester,New York (NY),14623,(585) 232-3350,http://Compasscare.info,,,
Care Net Pregnancy Center of Central New York,12 West St,Ilion ,New York (NY),13357,,​ ​http://carenetcares.com/,,,​ ​https://www.yelp.com/biz/care-net-pregnancy-center-of-cny-herkimer
Expectant Mother Care Pregnancy Ctr,19-621 Hillside Avenue,Hollis,New York (NY),11423,,,,,
Breath of Life Pregnancy Center,"1930 Veterans Highway, Suite 4",Islandia,New York (NY),11749,,(631) 738-8829,,,
​Birthright of Islip,533 Main Street,Islip,New York (NY),11751,,Website:​ ​http://birthright.org/islip,,,
​Birthright of Ithaca,223 Elmira Rd Unit 1,Ithaca,New York (NY),14850,,Website:​ ​http://birthright.org/ithaca,,,Yelp:​ ​https://www.yelp.com/biz/birthright-of-ithaca-ithaca
Abortos NYC (Jackson Heights),37-51 75th Street,Jackson Heights,New York (NY),11372,,Website: http://abortos.nyc/,,,
Women's Services,21 E 3rd Street #301,Jamestown,New York (NY),14701,,http://www.pregnant-help.org/,,,
Birthright of Binghamton,435 Main St - Ste 126,Johnson City,New York (NY),13790,,​ ​http://birthright.org/binghamton,,,​ ​https://www.yelp.com/biz/birthright-of-binghamton-johnson-city
Northtown Pregnancy Center,2565 Elmwood Ave,Kenmore,New York (NY),14217,,"www.northtownpregnancycenter.com, http://www.716pregnant.com/",,,
​Birthright of Kingston,389 Broadway,Kingston,New York (NY),12401,,​ ​http://birthright.org/kingstonny,,,​ ​https://www.yelp.com/biz/birthright-of-ulster-county-kingston
Bethany Christian Services,410 Troy-Schenectady Rd Suite 202,Latham,New York (NY),12110,,https://impregnant.org/ /// https://bethany.org/locations/us/new-york/albany,"https://www.google.com/maps/place/Bethany+Christian+Services/@42.745131,-73.75387,15z/data=!4m2!3m1!1s0x0:0x589ecaaf9b27bda9?sa=X&ved=2ahUKEwi7tvmVtI_tAhURZN8KHY5CA-gQ_BIwEHoECCEQAw",https://www.facebook.com/bethanyfans,
Sullivan County Pregnancy Center,155 Main Street,Liberty,New York (NY),12754,,(845) 985-2224,,,
​Care Net Pregnancy Center of Central New York (Liverpool),913 Old Liverpool Unit A,Liverpool,New York (NY),13088,,Website:​ ​http://carenetcares.com/,,,
Lockport Care Net Pregnancy Center,229 East Avenue,Lockport,New York (NY),14094,,www.lockportcarenet.com,,https://www.facebook.com/Lockport-Care-Net-Pregnancy-Center-476881162376546/,https://www.facebook.com/Lockport-Care-Net-Pregnancy-Center-476881162376546/
Care Net Pregnancy Center of Lowville,7636 N. State Street,Lowville,New York (NY),13367,,(315) 874-4015,,,
Care Net Pregnancy Centers of Northern New York-Lyons Falls,3938 State Road,Lyons Falls,New York (NY),13368,,(315) 775-6087,,,
New Life Crisis Pregnancy Center,3349 Main St,Mexico,New York (NY),13114,, http://nlpregnancy.org/,,​ ​https://www.facebook.com/New-Life-Pregnancy-Center-230642443733477/,​ ​https://www.yelp.com/biz/new-life-crisis-pregnancy-ctr-mexico
​New Life Pregnancy Center,3349 Main Street,Mexico,New York (NY),13114,, http://nlpregnancy.org/,,https://www.facebook.com/New-Life-Pregnancy-Center-230642443733477/,https://www.yelp.com/biz/new-life-crisis-pregnancy-ctr-mexico
​Birthright of Middleton,40 Grove St. #2,Middletown,New York (NY),10940,,Website:​ ​http://birthright.org/middletown,,,Yelp:​ ​https://www.yelp.com/biz/birthright-middletown?osq=birthright
1st Way,481 Broadway Suite 3,Monticello,New York (NY),12701,,http://www.1stwaylifecenter.org/,"https://www.google.com/maps/place/1st+Way+Life+Center+Monticello+NY/@41.6552914,-74.6897739,15z/data=!4m5!3m4!1s0x0:0x278d3f38ce5bc5fd!8m2!3d41.6552914!4d-74.6897739",,
Care Net Pregnancy Center of Central New York,89 E. Main Street,Morrisville,New York (NY),13408,,​ ​http://carenetcares.com/,,,
​Care Net Pregnancy Center of Central New York (Morrisville),89 E. Main St.,Morrisville,New York (NY),13408,,http://carenetcares.com/,,,
​Pregnancy Resource Center of the Valleys – Mount Morris,83 Main Street,Mount Morris,New York (NY),14510,,Website:​ ​http://www.prcvalleys.org/,,,
"PRC of the Valleys, Inc.",83 Main St.,Mt. Morris,New York (NY),14510,(585) 658-2436,www.prcvalleys.org,,,
​Birthright of Rockland County,"257 S. Middletown Rd., P.O. Box 306",Nanuet,New York (NY),10954,,http://birthright.org/nanuet,,,​ ​https://www.yelp.com/biz/birthright-nanuet
Care Net Pregnancy Center of Central New York,140 Clinton Road,New Hartford,New York (NY),10308,,,,,
Pregnancy Support Ctr of Ulster Cty,"246 Main Street, Ste 9",New Paltz,New York (NY),12561,,(845) 255-8242,,,
"Pregnancy Care Center, Inc.",86 Mayflower Ave,New Rochelle,New York (NY),10801,,,,,
MyChoice Pregnancy Care Center,388 Blooming Grove Turnpike,New Windsor,New York (NY),12553,(845) 561-3057,www.mychoiceppc.com,,,
Avail NYC,115 W 45th St 4th floor,New York,New York (NY),10036,(212) 689-1705,https://www.availnyc.org/,,https://www.facebook.com/availnyc/about/,https://www.yelp.com/biz/avail-nyc-new-york
Bethany Christian Services,292 5th Ave. #400,New York,New York (NY),10001,,https://impregnant.org/,"https://www.google.com/maps/place/Bethany+Christian+Services/@40.7463807,-73.9864445,15z/data=!4m2!3m1!1s0x0:0x66374ea59a87c693?sa=X&ved=2ahUKEwiTrPzmso_tAhWvmOAKHdsSC3cQ_BIwCnoECBIQAw",https://www.facebook.com/bethanyfans,
"Pregnancy Help, Inc.",229 West 14th St,New York,New York (NY),10011,,www.pregnancyhelpnyc.org,,,​ ​https://www.yelp.com/biz/pregnancy-help-new-york
Premium Healthcare Clinic,4300 Broadway - #5J,New York,New York (NY),11230,,,,,
Sisters of Life,20 Cardinal Hayes Place ,New York,New York (NY),10007,,Website:​ ​http://www.sistersoflife.org,,,
​Care Net of Wayne County,1141 East Union St,Newark,New York (NY),14513,,"​ ​http://carenetofwaynecounty.com/, http://abortion-info-wayne-county.com/",,,https://www.yelp.com/biz/care-net-pregnancy-center-newark
"Summit Life Outreach Center, Inc.",1622 Pine Ave,Niagara Falls,New York (NY),14301,,www.summitlifecenter.com,,,"Pregnancy Tests, Ultrasound (Onsite)"
Southern Tier Pregnancy Care Center,483 1/2 N Union St ,Olean,New York (NY),14760,,,,,
Care Net Pregnancy Center of Central New York,730 Lenox Ave Unit 2,Oneida,New York (NY),13421,,Website: ​http://carenetcares.com,,,Yelp: ​https://www.yelp.com/biz/care-net-pregnancy-center-of-cny-oneida
​Birthright of Ontario,2003 Ridge Rd.,Ontario,New York (NY),14519,,​ ​http://birthright.org/ontario,"https://www.google.com/maps/place/Birthright+of+Ontario/@43.2208833,-77.2839755,15z/data=!4m2!3m1!1s0x0:0xbf6135c948267ad3?sa=X&ved=2ahUKEwie18LgzJHkAhUQx1kKHbgABIUQ_BIwCnoECA0QCA",,​ ​https://www.yelp.com/biz/birthright-of-ontario-ontario
Peaceful Harbor,121 Cider St,Oriskany,New York (NY),13424,,,,,
Pregnancy Care Ctr of Oswego Cty,157 Liberty Street,Oswego,New York (NY),13126,,​ ​http://www.oswegopregnancy.org,,https://www.facebook.com/oswegopregnancy/,​ ​https://www.yelp.com/biz/pregnancy-care-center-oswego
Life Choices Center,6 McMaster St.,Owego,New York (NY),13827,,​ ​http://www.lifechoicescenter.org,,,
Birthright,826 South St,Peekskill,New York (NY),10566,,​ ​http://birthright.org/peekskill,,,​https://www.yelp.com/biz/abortion-alternatives-birthright-peekskill
​Care Net Pregnancy Center of Penn Yan,"162 Main St., Suite 1",Penn Yan,New York (NY),14527,,http://carenetpy.com/,"https://www.google.com/maps/place/Care+Net+Penn+Yan/@42.6594213,-77.0548103,17z/data=!3m1!4b1!4m5!3m4!1s0x89d0e5cdbbbce61b:0xea11559345c51fb3!8m2!3d42.6594174!4d-77.0526216",https://www.facebook.com/CareNetPregnancyCenterOfPennYan,
Birthright,66 Clinton St,Plattsburgh,New York (NY),12901,,​ ​http://birthright.org/plattsburgh,,,​ ​https://www.yelp.com/biz/birthright-plattsburgh?osq=birthright
Plattsburgh Pregnancy Center,62 Brinkerhoff St Suite 103,Plattsburgh,New York (NY),12901,,,,,
​Birthright of Poughkeepsie,769 Main Street,Poughkeepsie,New York (NY),12603,,https://birthrightdutchesscounty.com/,"https://www.google.com/maps/place/Birthright+Dutchess+County+Inc./@41.69658,-73.9027309,15z/data=!4m2!3m1!1s0x0:0x76fe34241bcb6221?sa=X&ved=2ahUKEwjosbKGjJLkAhXGx1kKHd7fAHQQ_BIwC3oECAoQCA",,​ ​https://www.yelp.com/biz/birthright-poughkeepsie
Care Net Pregnancy Center of Hudson Valley,226 Church Street,Poughkeepsie,New York (NY),12601,,www.carenetpregnancycenter.com,,,
​Pregnancy Care Center of Oswego County (Pulaski Location),1918 Country Route 41,Pulaski,New York (NY),13142,,​ ​http://www.oswegopregnancy.org,,,
​AAA Pregnancy Options (Riverhead Location),"524 E. Main Street, Suite 200",Riverhead,New York (NY),11901,,Website:​ ​http://www.aaapregnancyoptions.com,,,Yelp:​ ​https://www.yelp.com/biz/aaa-pregnancy-options-riverhead
Bethany Christian Services,321 East Ave.,Rochester,New York (NY),14604,,https://impregnant.org/ /// https://bethany.org/locations/us/new-york/rochester,"https://www.google.com/maps/place/Bethany+Christian+Services/@43.1550957,-77.5959968,15z/data=!4m5!3m4!1s0x0:0xce29d9209f45feda!8m2!3d43.1550957!4d-77.5959968",https://www.facebook.com/bethanyfans,
​Birthright of Rochester,"320 N. Washington St., Suite 116",Rochester,New York (NY),14625,,http://birthright.org/rochesternymain,"https://www.google.com/maps/place/Birthright+-+Rochester/@43.1197575,-77.4851793,15z/data=!4m5!3m4!1s0x0:0x1c2c495dedb266ca!8m2!3d43.1197575!4d-77.4851793",https://www.facebook.com/BirthrightRochester,Yelp:​ ​https://www.yelp.com/biz/birthright-of-rochester-brockport
CompassCare Pregnancy Services,300 White Spruce Blvd Ste 230,Rochester,New York (NY),14623,,,,,
CompassCare Pregnancy Services,2024 West Henrietta Road #6D,Rochester,New York (NY),14623,(585) 232-2350,http://www.compasscare.info/,,,
Crossroads Pregnancy Care,10 Cedarfield Commons,Rochester,New York (NY),14612,,http://www.greecepregnancy.com/,"https://www.google.com/maps/place/Crossroads+Pregnancy+Care/@43.2655258,-77.6977288,17z/data=!3m1!4b1!4m5!3m4!1s0x89d6b0896c91b53d:0x35f79746786aacbf!8m2!3d43.2655219!4d-77.6955401",https://www.facebook.com/Crossroads-Pregnancy-Care-273747929397927/,https://www.yelp.com/biz/crossroads-pregnancy-care-rochester
Embracing Options,"342 Arnett Blvd., Ste 2",Rochester,New York (NY),14619,,​ ​http://embracingoptions.org/site/,,https://www.facebook.com/EmbracingOptions,​ ​https://www.yelp.com/biz/embracing-options-rochester
Focus Pregnancy Help Center,135 University Ave.,Rochester,New York (NY),14605,,,,,
​Place of Hope Resource Center,916 Goodman Street N,Rochester,New York (NY),14623,,​ ​http://placeofhopeprc.com/,,,
​Women’s Care Center,3252 Lake Ave.,Rochester,New York (NY),14612,(585) 865-0360,​ ​http://www.rochesterwomenscare.com,,,​ ​https://www.yelp.com/biz/womens-care-center-rochester
​Birthright of Rocky Point,106 Prince St.,Rocky Point,New York (NY),11778,,Website:​ ​http://birthright.org/rockypoint,,,Yelp:​ ​https://www.yelp.com/biz/birthright-of-long-island-rocky-point
Care Net Pregnancy Center of Central New York,312 N. James Street,Rome,New York (NY),13440,,​ ​http://carenetcares.com/,,,https://www.yelp.com/biz/care-net-pregnancy-center-of-cny-rome-2
Ascent Care,20 Academy Street,Saranac Lake,New York (NY),12983,(518) 739-3388,http://ascentcare.org/,,http://www.facebook.com/AscentCare,
Alpha Pregnancy Care Center,967 Albany Street,Schenectady,New York (NY),12307,,www.alphacare.org,,,https://www.yelp.com/biz/alpha-pregnancy-care-center-schenectady
​Birthright of Schenectady,12 Jay St. Suite 1,Schenectady,New York (NY),12305,,​http://birthright.org/schenectady,,,Yelp:​ ​https://www.yelp.com/biz/birthright-international-schenectady-2
​Birthright of Sidney,20 East Main St.,Sidney,New York (NY),13838,,Website:​ ​http://birthright.org/sidney,,,Yelp:​ ​https://www.yelp.com/biz/birthright-of-sidney-sidney
Women First Pregnancy Options,91 Maple Ave,Smithtown,New York (NY),11787,,https://womenfirstpregnancyoptions.org/,,,
Care Net of Wayne County - Sodus Location at Spirit of Grace Fellowship,12 Maple Ave.,Sodus,New York (NY),14551,,​ ​http://carenetofwaynecounty.com/,,,
New Hope Family Services,523 Charles Ave,Solvay,New York (NY),13209,,,,,
Birthright,53345 Route 25 ,Southold,New York (NY),11971,,​ ​http://birthright.org/southold,,,
Care Net PC of Rockland Cty,2 Perlman Dr Suite L9,Spring Valley,New York (NY),10977,(845) 352-6074,http://carenetrockland.com/,,https://www.facebook.com/carenetrockland,
"Crisis Pregnancy Center of New York, Inc.",38 Tenth St,Staten Island,New York (NY),10306,,,,,
"Crisis Pregnancy Center of New York, Inc.",3902 Amboy Road,Staten Island,New York (NY),10308,,(718) 667-4357,,,
Pregnancy Resource Services,1152 Victory Blvd,Staten Island,New York (NY),10301,,"www.crossroadfoundation.org, ​ ​www.pregnancystatenislandny.com",,,​ ​https://www.yelp.com/biz/pregnancy-resource-services-staten-island
​Birthright of Onandage County,346 Midler Ave. #46,Syracuse,New York (NY),13206,,Website:​ ​http://birthright.org/syracuse,"https://www.google.com/maps/place/Birthright+Pregnancy+Services/@43.0754546,-76.1052859,15z/data=!4m2!3m1!1s0x0:0xce1dd5648275055f?sa=X&ved=2ahUKEwia6sXumJLkAhUizlkKHVY6DaAQ_BIwCnoECAsQCA",,Yelp:​ ​https://www.yelp.com/biz/birthright-pregnancy-service-syracuse
New Hope Family Services,3519 James St,Syracuse,New York (NY),13206,,www.newhopefamilyservices.com,,, ​https://www.yelp.com/biz/new-hope-family-services-syracuse
New Hope Family Services,620 W Genesee St ,Syracuse,New York (NY),13204,,www.newhopefamilyservices.com,,,
Tonawanda Pregnancy Information Center,2978 Colvin Blvd.,Tonawanda,New York (NY),14150,,​ ​http://www.sonraysministries.org,,https://www.facebook.com/sonraysministries/,​ ​https://www.yelp.com/biz/tonawanda-pregnancy-information-center-tonawanda
Alight Care Center,1838 5th Ave,Troy,New York (NY),12180,,www.alight.org,,,
Care Net Pregnancy Center of Central New York,2046 Genesee St,Utica,New York (NY),13502,,​ ​http://carenetcares.com/,,,​ ​https://www.yelp.com/biz/care-net-pregnancy-center-utica
Pregnancy Resource Center,200 Front Street Suite A,Vestal,New York (NY),13850,,,,,
​Birthright of Victor,221 High St.,Victor,New York (NY),14564,,​ ​http://birthright.org/victor,,,​ ​https://www.yelp.com/biz/birthright-of-victor-victor
​Birthright of Wantagh,1134-A Wantagh Avenue,Wantagh,New York (NY),11793,,​ ​http://birthright.org/wantagh,,,​ ​https://www.yelp.com/biz/birthright-of-nassau-and-suffolk-wantagh
Bethany Christian Services,16 Maple Avenue,Warwick,New York (NY),10990,,https://impregnant.org/,"https://www.google.com/maps/place/Bethany+Christian+Services/@41.2607084,-74.3565119,15z/data=!4m5!3m4!1s0x0:0x1899b4802c47b2de!8m2!3d41.2607084!4d-74.3565119",https://www.facebook.com/bethanyfans,
Care Net Pregnancy Center of Northern New York,724 State Street Apt 1,Watertown,New York (NY),13601,,(315) 782-5433,,,
​Liferight,870 Arsenal Street,Watertown,New York (NY),13601,,​ ​http://www.liferight.org,,,​ ​https://www.yelp.com/biz/liferight-of-watertown-watertown
Embracing Options,35 Curtice Park,Webster,New York (NY),14580,,​ ​http://embracingoptions.org/site/,,https://www.facebook.com/EmbracingOptions,
Bright Alternatives,68 1/2 N Main St,Wellsville,New York (NY),14895,,https://brightalternatives.org/,,,
Good Neighbors Community Services,8180 Greiner Road,Williamsville,New York (NY),14221,,,,,
Care Net of Wayne County - Wolcott Office at First Baptist Church,"First Baptist Church, 6025 New Hartford St.",Wolcott,New York (NY),14590,,​ ​http://carenetofwaynecounty.com/,,,
Care Net Pregnancy Center of Wayne County,12062 Main St,Wolcott,New York (NY),14590,,,,,
Abortos NYC (Woodside),47-57 43rd Street,Woodside,New York (NY),11377,,Website: http://abortos.nyc/,,,
Expectant Mother Care Pregnancy Center,61 Lewis Parkway,Yonkers,New York (NY),10705,,,,,
Life Options Center,141 Ashburton Ave,Yonkers,New York (NY),10701,,http://www.pregnancylifeoptions.com,,https://www.facebook.com/pregnancyfreetest,
C.H.O.I.C.E.S.,12109 Old Olean Rd,Yorkshire,New York (NY),14173,,,,,
Ithaca Pregnancy Center,210 West Green St.,Ithaca ,New York (NY),14850,(607) 273-4673,https://www.ithacapregnancy.com/,,https://www.facebook.com/ithacapregnancycenter/, ​https://www.yelp.com/biz/ithaca-pregnancy-center-ithaca
MyChoice Pregnancy Care Center,18 Grove Street,Middletown,New York (NY),10940,(914) 255-4249,https://mychoicepcc.com/,,,
Free Abortion Aternatives,"3751 75th St. Jackson Heights, NY 11372",Queens,New York (NY),11372,(917) 261-3550,https://freeabortionalternatives.com/,Free Abortion Alternatives (917) 261-3550 https://goo.gl/maps/fzK1PwQuZGsBvGrQA,,
Andrea Girolamo,16 Joslen Pl,Hudson,New York (NY),12534,(516) 398-9806,http://www.alightpc.org/,,,
Katie Wallace,2075 Pine Neck Rd,Southold,New York (NY),11971,(617) 512-2075,https://www.pathwaypregnancy.org/,https://goo.gl/maps/ZAxFvc8HrR4ueSTd7,,
CompassCare Pregnancy Services,1230 Eggert Rd,Buffalo ,New York (NY),14226,(716) 800-2306,https://www.compasscare.info/,,,
Free Abortion Alternatives,"344 East 149th Street, 2nd Floor",Bronx,New York (NY),10451,(718) 596-4300,freeabortionalternatives.com,,,
Alight Center,199 Fairview Ave,Hudson,New York (NY),12534,(518) 822-9008,https://www.alightpc.org/,"https://www.google.com/search?sa=X&sxsrf=ALiCzsYpe53xRIZAAR-wU7vni7gd549f5w:1658092624755&q=abortion%20ghent%20ny&ved=2ahUKEwjavpyv7ID5AhVuGFkFHQurAxYQvS56BAgKEAE&biw=1163&bih=632&dpr=2.2&tbs=lf:1,lf_ui:2&tbm=lcl&rflfq=1&num=10&rldimm=13248643174574765107&lqi=ChFhYm9ydGlvbiBnaGVudCBueUimqY_25YCAgAhaFxAAGAIiEWFib3J0aW9uIGdoZW50IG55kgEVcHJlZ25hbmN5X2NhcmVfY2VudGVyqgEQEAEqDCIIYWJvcnRpb24oAA&rlst=f#rlfi=hd:;si:13248643174574765107,l,ChFhYm9ydGlvbiBnaGVudCBueUimqY_25YCAgAhaFxAAGAIiEWFib3J0aW9uIGdoZW50IG55kgEVcHJlZ25hbmN5X2NhcmVfY2VudGVyqgEQEAEqDCIIYWJvcnRpb24oAA;mv:[[43.109811699999995,-73.6383007],[40.5775681,-74.37517319999999]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:2",https://www.facebook.com/AlightCenterInc/,https://www.yelp.com/biz/alight-pregnancy-center-hudson
Alpha Pregnancy Care,518 Clinton Ave,Albany ,New York (NY),12206,(518) 462-2188,alphacare.org,https://www.google.com/search?gs_ssp=eJwNyDsSQDAUBdDRsok0avn5JEuwCXPFQ5G8IaOQ3XPKUzfd0aknLulek6x8K9_JbSRhLGln9WaVl68eBwXjbI8dAWafBeJ1QlyZDgaHIgLxQ_nvFVwElw9dDxtk&q=alpha+pregnancy+center+albany+ny&oq=alpha&aqs=chrome.1.69i59j46i39i175i199j69i57j46i67i199i457i465j46i67i175i199j0i433i512j0i131i433i512j0i433i512.1768j0j9&client=ms-android-verizon&sourceid=chrome-mobile&ie=UTF-8,https://m.facebook.com/100063612849117/,Yelp:​ ​https://www.yelp.com/biz/alpha-pregnancy-care-center-albany-2
Pregnancy support center,246 Main St #9,New Paltz,New York (NY),12561,(845) 255-8242,https://pscuc.org/,https://www.google.com/search?q=pregnancy+center+new+palyz&rlz=1CDGOYI_enUS724US724&oq=pregnancy+center+new+palyz&aqs=chrome..69i57.4665j0j4&hl=en-US&sourceid=chrome-mobile&ie=UTF-8#,https://m.facebook.com/The-Bravo-Center-106471592123285/,
Life Choices Center,93 Oak Street,Binghamton,New York (NY),13905,(607) 205-8506,https://lifechoicescenter.org,"https://www.google.com/maps/place/Life+Choices+Center/@42.0976572,-75.9228323,17z/data=!3m1!4b1!4m12!1m5!8m4!1e1!2s115513314848750031227!3m1!1e1!3m5!1s0x89daef6ced1ac283:0x6736d4bde9ada41!8m2!3d42.0976532!4d-75.9206383!16s%2Fg%2F1tg_mmkm?authuser=1",https://www.facebook.com/LifeChoicesCenter,
Life Center of Long Island ,35 East Willow Street ,Massapequa,New York (NY),11758,(516) 798-9100,https://lifecenterli.org/,,,​https://www.yelp.com/biz/a-a-a-pregnancy-options-massapequa
Life Center of Long Island,91 Maple Avenue,Smithtown,New York (NY),11787,(631) 656-0441,https://lifecenterli.org/,,,
