index,url,urls_visited,token1,count1,token2,count2,token3,count3,token4,count4,token5,count5,token6,count6,token7,count7,token8,count8,token9,count9,token10,count10,token11,count11,token12,count12,token13,count13,token14,count14,token15,count15,token16,count16,token17,count17,token18,count18,token19,count19,token20,count20,token21,count21,token22,count22,token23,count23,token24,count24,token25,count25,token26,count26,token27,count27,token28,count28,token29,count29,token30,count30,token31,count31,token32,count32,token33,count33,token34,count34,token35,count35,token36,count36,token37,count37,token38,count38,token39,count39,token40,count40,token41,count41,token42,count42,token43,count43,token44,count44,token45,count45,token46,count46,token47,count47,token48,count48,token49,count49,token50,count50,token51,count51,token52,count52,token53,count53,token54,count54,token55,count55,token56,count56,token57,count57,token58,count58,token59,count59,token60,count60,token61,count61,token62,count62,token63,count63,token64,count64,token65,count65,token66,count66,token67,count67,token68,count68,token69,count69,token70,count70,token71,count71,token72,count72,token73,count73,token74,count74,token75,count75,token76,count76,token77,count77,token78,count78,token79,count79,token80,count80,token81,count81,token82,count82,token83,count83,token84,count84,token85,count85,token86,count86,token87,count87,token88,count88,token89,count89,token90,count90,token91,count91,token92,count92,token93,count93,token94,count94,token95,count95,token96,count96,token97,count97,token98,count98,token99,count99,token100,count100,token101,count101,token102,count102,token103,count103,token104,count104,token105,count105,token106,count106,token107,count107,token108,count108,token109,count109,token110,count110,token111,count111,token112,count112,token113,count113,token114,count114,token115,count115,token116,count116,token117,count117,token118,count118,token119,count119,token120,count120,token121,count121,token122,count122,token123,count123,token124,count124,token125,count125,token126,count126,token127,count127,token128,count128,token129,count129,token130,count130,token131,count131,token132,count132,token133,count133,token134,count134,token135,count135,token136,count136,token137,count137,token138,count138,token139,count139,token140,count140,token141,count141,token142,count142,token143,count143,token144,count144,token145,count145,token146,count146,token147,count147,token148,count148,token149,count149,token150,count150,token151,count151,token152,count152,token153,count153,token154,count154,token155,count155,token156,count156,token157,count157,token158,count158,token159,count159,token160,count160,token161,count161,token162,count162,token163,count163,token164,count164,token165,count165,token166,count166,token167,count167,token168,count168,token169,count169,token170,count170,token171,count171,token172,count172,token173,count173,token174,count174,token175,count175,token176,count176,token177,count177,token178,count178,token179,count179,token180,count180,token181,count181,token182,count182,token183,count183,token184,count184,token185,count185,token186,count186,token187,count187,token188,count188,token189,count189,token190,count190,token191,count191,token192,count192,token193,count193,token194,count194,token195,count195,token196,count196,token197,count197,token198,count198,token199,count199,token200,count200,id
count31,https://www.psicionia.org/schedule-appointment,1,pregnancy,12,informed,11,services,10,you,10,var,9,solutions,9,choices,8,your,6,abortion,6,what,5,psic,4,positive,4,ionia,4,free,4,options,4,baby,3,help,3,girlfriend,3,center,3,all,2,medicated,2,phone,2,medical,2,may,2,google,2,explore,2,community,2,safety,2,unplanned,2,appointment,2,our,2,giving,2,resources,2,can,2,their,2,surgical,2,emotional,2,global,2,limited,2,adoption,2,these,2,cyber,1,useful,1,attending,1,provided,1,providing,1,size,1,missed,1,mission,1,referral,1,assist,1,mobilize,1,monday,1,sitefilesmap,1,siteinformation,1,problems,1,refer,1,"""psics""",1,alternative,1,emergency,1,making,1,schedule,1,after,1,while,1,when,1,married,1,maternity,1,along,1,select,1,decision,1,sharing,1,dear,1,meet,1,information,1,dbsitemetadata,1,woman,1,settings,1,irreversible,1,everything,1,invite,1,shared,1,items,1,life-changing,1,factual,1,support,1,helping,1,offered,1,classes,1,offers,1,healthy,1,through,1,three,1,christ-centered,1,super,1,business,1,open,1,this,1,think,1,small,1,generosity,1,there,1,them,1,partners,1,charity,1,care,1,parenting,1,temporaryimages,1,pantry,1,own,1,causes,1,pagedata,1,closed,1,clothing,1,stress,1,pill,1,morning,1,available,1,upcoming,1,family,1,far,1,movement,1,control,1,sanctity,1,including,1,prenatal,1,feeling,1,fetal,1,spiritual,1,connect,1,post,1,possible,1,how,1,birth,1,compassionate,1,black,1,trauma,1,not,1,plans,1,november,1,plan,1,determine,1,celebrate,1,discuss,1,earn,1,lessen,1,dynamicpagecontent,1,list,1,about,1,least,1,life,1,links,1,resource,1,right,1,educational,1,labor,1,plenty,0,plymouth,0,plus,0,plugin,0,require,0,plopping,0,playful,0,playing,0,playgrounds,0,playmates,0,pleasure,0,please,0,plays,0,playroom,0,regardless,0,pmtuesday,0,pmfriday,0,pmthursday,0,requested,0,policysite,0,policyprivacy,0,policy,0,policies,0,police,0,requesting,0,pole,0,points,0,pointed,0,pointe,0,point,0,pogats,0,podmanicki,0,pmwednesday,0,played,0,requests,0,player,0,platform,0,playback,0,play,0,rescheduled,0,pile,0,pigeon,0,piercefort,0,pierce,0,pieces,0,13
count32,http://www.wolpregnancyservices.com/,5,visible,32,var,31,cedar,25,pregnancy,21,iron,18,function,14,services,13,new,13,extend,12,web,12,more,11,all,11,you,10,transform,10,abortion,9,learn,9,help,8,swinginx,8,slidedownhr,8,local,8,swingoutx,8,flipoutx,8,slideuphr,8,flipinx,8,your,8,bounceoutup,8,bounceindown,8,back,8,get,7,here,7,search,7,call,7,childheight,7,parentheight,7,have,6,our,6,chat,6,contact,6,center,6,live,6,not,5,about,5,marketing,5,information,5,this,5,quiz,5,design,5,experience,5,stickyoffset,4,read,4,free,4,seo,4,online,4,click,4,google,4,considering,4,home,4,what,4,advanced,3,must,3,can,3,social,3,"""shes""",3,const,3,test,3,now,3,log,3,else,3,media,3,how,3,find,3,emergency,3,"""google""",3,life,3,blogging,3,offering,3,very,3,hosted,2,scared,2,out,2,into,2,policy,2,women,2,ads,2,it’s,2,might,2,management,2,conditions,2,sticky,2,view,2,stickycontainerheight,2,working,2,isdraggable,2,started,2,had,2,safari,2,own,2,recommend,2,consultant,2,but,2,whatever,2,there,2,abortions,2,return,2,signs,2,when,2,content,2,tests,2,right,2,contentstring,2,privacy,2,symptoms,2,text,2,"""use""",2,feel,2,feeling,2,website,2,websites,2,contraception,2,near,2,been,2,needed,2,sure,2,think,2,email,2,they,2,you’re,2,details,2,terms,2,their,2,digital,2,these,2,scroll,2,professional,2,expect,1,schedule,1,ready,1,highly,1,one,1,miles,1,committed,1,selectors,1,medication,1,plans,1,medical,1,javascript,1,development,1,common,1,gap,1,any,1,highest,1,questions,1,searching,1,anxious,1,storage,1,meta,1,deserve,1,her,1,answers,1,watching,1,appointment,1,walk,1,complete,1,men,1,vulnerable,1,rate,1,see,1,"""helps""",1,rave,1,unsure,1,visual,1,mymarker,1,"""ive""",1,nothing,1,probably,1,procedures,1,customer,1,myoptions,1,inmessengerfacebook,1,innovative,1,uplog,1,unplanned,1,unprotected,1,sign,1,possible,1,possibility,1,baby,1,much,1,bonus,1,contextmenu,1,infowindow,1,informed,1,true,1,trust,1,solid,1,preborn,1,pregnant,1,pre-built,1,finds,1,increase,1,14
count35,https://impregnant.org/ /// https://bethany.org/locations/us/michigan/southwest-michigan,4,our,136,you,100,your,58,have,56,love,55,family,50,adoption,39,care,31,eastern,30,this,30,ave,29,but,28,know,27,time,25,been,24,child,23,foster,23,support,22,through,22,home,21,about,21,get,21,not,18,god,17,can,17,very,17,would,17,grand,17,always,16,global,16,make,15,all,15,services,15,families,15,her,15,new,14,his,14,when,14,married,14,both,13,help,13,bethany,12,being,12,going,12,refugee,12,immigrant,12,friends,12,birth,12,children,12,taking,12,what,11,hope,11,also,11,work,11,out,11,much,10,lives,10,life,10,look,10,parents,10,like,10,who,9,var,9,other,9,now,9,blessed,9,best,9,live,9,started,9,function,9,how,9,together,9,she,9,excited,9,church,9,expectant,9,each,9,relationship,9,close,8,pregnancy,8,having,8,one,8,only,8,pray,8,years,8,more,8,desire,8,decision,8,christian,8,locations,8,find,8,little,8,imagine,8,there,8,met,7,events,7,start,7,see,7,into,7,part,7,thank,7,local,7,loves,7,room,7,enjoy,7,hearts,7,careers,7,two,6,every,6,playing,6,feel,6,else,6,after,6,things,6,open,6,consider,6,must,6,process,6,many,6,resources,6,believe,6,may,6,forward,6,want,6,loving,6,able,6,journey,6,respect,6,mother,6,praying,6,even,6,where,6,spending,6,desirée,6,right,6,share,6,their,6,most,5,such,5,learn,5,come,5,working,5,back,5,donate,5,lord,5,them,5,"""were""",5,own,5,play,5,thing,5,than,5,made,5,they,5,counselor,5,several,5,during,5,day,5,knew,5,perfect,5,favorite,5,boys,5,year,5,decisions,5,old,5,named,5,grow,5,difficult,5,got,5,him,5,throughout,5,people,5,adopted,5,opportunity,5,cannot,5,give,5,biological,4,spend,4,choose,4,contact,4,long-term,4,"""gods""",4,family-based,4,plan,4,beautiful,4,hard,4,tree,4,study,4,few,4,become,4,cassi,4,short-term,4,brother,4,gods,4,high,4,fun,4,empower,4,explore,4,community,4,refugees,4,amazing,4,15
count36,http://pregnancyhelplincolnpark.com,2,web,21,click,20,browser,14,select,13,javascript,12,this,12,your,11,you,11,enable,10,window,10,button,9,how,8,internet,6,var,6,refresh,6,instructions,6,when,5,all,5,want,4,close,4,menu,4,settings,4,change,4,tab,3,user,3,look,3,section,3,google,3,toni,3,here,3,page,3,podmanicki,3,functionality,3,dialog,3,out,3,codes,3,opera,3,explorer,3,asking,2,getting,2,used,2,script-disabled,2,text,2,search,2,message,2,run,2,chrome,2,item,2,paul,2,irish,2,pops,2,enabled,2,disabled,2,any,2,jeremy,2,src,2,apple,2,icon,2,firefox,2,code,2,sure,2,pages,2,can,2,site,2,current,2,much,2,mozilla,2,find,2,safari,2,sites,2,full,2,five,2,website,2,commonly,2,necessary,2,most,2,mert,1,ondrek,1,martin,1,put,1,vpnoverview,1,those,1,vps,1,who,1,helped,1,app,1,help,1,français,1,materials,1,they,1,developers,1,developer-centric,1,deutsch,1,anton,1,quelmatelas,1,functional,1,erland,1,jan,1,scripting,1,jorrit,1,joon,1,jrop,1,español,1,eskici,1,tiktok,1,comparison,1,brokescholar,1,free,1,ratta,1,jesse,1,warning,1,hill,1,just,1,antal,1,almost,1,function,1,may,1,한국어,1,experience,1,fox,1,some,1,implement,1,myler,1,bahasa,1,best,1,control,1,sitdhibong,1,contributed,1,finish,1,filipino,1,newsrc,1,fire,1,until,1,images,1,probably,1,tricks,1,content,1,nell,1,mäklararvode,1,today,1,feedback,1,type,1,smart,1,twitter,1,türkçe,1,slovenčina,1,nederlands,1,preference,1,press,1,mäklare,1,indonesia,1,cookies,1,coupon,1,improve,1,nagashima,1,under,1,below,1,contain,1,contact,1,urdu,1,top,1,david,1,davis,1,nowadays,1,polski,1,development,1,hope,1,server,1,arabic,1,use,1,"""visitors""",1,visitors,1,italiano,1,toggle,1,home,1,ivana,1,purposes,1,sports,1,veluz,1,share,1,daniel,1,programming,1,insurance,1,users,1,uses,1,facebook,1,"""donofrio""",1,specific,1,modify,1,uğur,1,consider,1,promo,1,norsk,1,mitidji,1,português,1,value,1,försäkrat,1,stick,1,dontpayfull,1,have,1,16
count37,https://aaapregnancyinfo.org/index.php,14,var,119,you,98,pregnancy,93,your,60,auto,60,have,48,our,46,center,40,aaa,39,abortion,38,not,37,resource,36,make,36,all,34,can,33,this,33,about,31,men,30,none,30,services,25,health,24,women,24,information,24,help,22,following,22,contact,22,number,22,options,20,entered,20,resources,19,what,18,test,18,privacy,18,best,18,community,18,medical,17,sexual,17,visit,17,free,16,decisions,16,give,16,below,15,how,15,sure,15,get,15,hours,15,been,15,important,15,family,14,serving,13,empower,13,check,13,see,13,more,13,new,13,may,13,livonia,12,call,12,who,12,provide,11,symptoms,11,abortions,11,ultrasound,11,after,11,many,11,page,10,appointment,10,please,10,rights,10,fix,10,financial,10,years,10,wrong,10,tests,10,clinic,10,correct,10,could,10,inline,10,select,10,divi,10,use,10,perform,10,auto-generated,10,life,10,fields,10,file,10,fill,10,here,10,one,9,interest,9,references,9,know,9,available,9,cdc,9,terms,9,because,9,most,9,schoolcraft,9,refer,9,arrange,9,practices,9,policy,9,nor,9,right,8,each,8,decision,8,positive,8,testing,8,their,8,there,8,they,8,caring,8,but,8,accurate,8,learn,8,trained,7,support,7,come,7,read,7,we’re,7,just,7,way,7,people,7,easy,7,it’s,7,only,7,does,7,baby,7,sexually,7,adoption,6,medically,6,click,6,ask,6,parenting,6,find,6,material,6,other,6,website,6,father,6,associates,6,transmitted,6,any,5,events,5,next,5,home,5,program,5,ways,5,referrals,5,post-abortion,5,licensed,5,ultrasounds,5,providing,5,first,5,questions,5,confirm,5,std,5,chat,5,feel,5,involved,5,faulty,4,past,4,immediate,4,than,4,steps,4,fathers,4,aaaprc,4,myth,4,united,4,confidential,4,complications,4,complete,4,simple,4,should,4,gives,4,goods,4,blood,4,weeks,4,client,4,mission,4,flash,4,arrow,4,player,4,plan,4,having,4,safe,4,false,4,when,4,also,4,keys,4,some,4,impacted,4,advance,4,even,4,disease,4,dad,4,thursday,4,like,4,these,4,think,4,schedule,4,17
count39,https://impregnant.org/ // https://bethany.org/locations/us/michigan/southeast-michigan,4,our,156,you,110,have,68,your,61,love,52,family,38,adoption,36,this,33,ave,29,know,29,care,29,eastern,29,about,26,child,25,foster,23,support,22,time,22,through,22,each,21,his,21,both,21,very,21,children,20,families,20,their,20,new,19,all,19,also,18,make,17,but,17,them,17,grand,17,one,16,can,16,global,16,when,16,life,16,services,15,friends,15,want,15,help,15,birth,15,always,15,home,14,been,14,work,14,many,14,while,13,get,13,enjoy,13,room,13,more,13,find,13,important,12,met,12,refugee,12,what,12,bethany,12,relationship,12,years,12,learn,12,little,12,immigrant,12,best,11,they,11,being,11,another,11,would,11,parents,11,not,11,hope,11,where,11,live,10,baby,10,god,10,she,10,who,10,had,10,grow,10,school,9,grateful,9,around,9,var,9,decision,9,married,9,loved,9,every,9,safe,9,other,9,into,9,how,9,function,9,there,9,together,8,two,8,education,8,lives,8,different,8,plan,8,pregnancy,8,able,8,locations,8,look,8,pray,8,wanted,8,full,8,only,7,church,7,parent,7,involved,7,open,7,share,7,after,7,expectant,7,christian,7,out,7,world,7,continue,7,give,7,peace,7,play,7,much,7,day,7,events,7,during,7,young,7,marriage,6,choose,6,close,6,see,6,future,6,desire,6,enjoys,6,like,6,her,6,hearts,6,taking,6,meet,6,knew,6,grew,6,resources,6,college,6,spending,6,way,6,adopt,6,ways,6,near,6,first,6,excited,6,believe,6,since,6,francesco,6,playing,6,few,6,careers,6,four,5,couple,5,spend,5,counseling,5,people,5,which,5,privacy,5,could,5,big,5,good,5,courage,5,already,5,opportunity,5,kids,5,something,5,"""weve""",5,filled,5,favorite,5,beautiful,5,start,5,jenn,5,ourselves,5,journey,5,chosen,5,try,5,loves,5,long,5,now,5,trying,5,considering,5,contact,5,adoptive,5,active,5,admire,5,rossella,5,donate,5,thank,5,local,5,loving,5,living,5,else,5,faith,5,advocate,5,selfless,5,things,4,18
count40,https://www.lighthousepcc.org/,11,your,600,normal,255,solid,186,new,167,content,154,get,122,ease,112,comments,110,extends,99,they,92,visitors,89,var,88,magazine,88,customers,88,email,88,you,78,any,77,free,70,social,67,after,66,unlimited,66,payment,66,star,66,"""chelsea""",66,subscription,66,add,66,all,59,"""undefined""",57,void,55,class,55,found,55,set,55,typeof,55,send,55,display,54,more,46,app,46,this,45,not,45,pregnancy,45,complete,45,have,45,each,45,when,45,notifications,44,research,44,price,44,automatically,44,publish,44,transaction,44,stripe,44,fees,44,own,44,back,44,shipping,44,daily,44,confirmation,44,business,44,offline,44,lighthouse,44,trial,44,subscribers,44,table,44,reviews,44,website,44,"""magazines""",44,care,41,center,40,which,37,forms,34,may,34,only,33,use,33,page,33,software,33,"""playfair""",32,our,27,can,26,share,24,time,24,into,24,provides,24,per,24,much,23,start,23,choice,23,purchase,23,click,23,always,23,messages,23,image,23,like,23,users,22,feeds,22,setup,22,updated,22,awesome,22,provider,22,unwanted,22,navigation,22,url,22,seo,22,sent,22,drill,22,real,22,alternatives,22,using,22,expecting,22,exposure,22,warranties,22,min-content,22,domain,22,satisfied,22,approve,22,explore,22,keep,22,down,22,intructions,22,discovery,22,article,22,articles,22,expertise,22,discount,22,assistance,22,favorite,22,section,22,receive,22,latest,22,different,22,published,22,author,22,automatic,22,select,22,promotional,22,simply,22,find,22,before,22,charged,22,polymer,22,changes,22,gets,22,popups,22,copyright,22,specific,22,"""post""",22,their,22,options,22,optional,22,function,22,credit,22,call-to-action,22,fresh,22,"""page""",22,high-quality,22,taxes,22,collecting,22,subjects,22,successful,22,come,22,greatest,22,colors,22,payments,22,codes,22,stay,22,code,22,stores,22,hashtags,22,connect,22,participate,22,chunk,22,preferred,22,custom,22,customer,22,networks,22,instanceof,22,instant,22,products,22,"""shops""",22,professional,22,newsroom,22,demonstrate,22,blog,22,interests,22,project,22,depending,22,perspectives,22,intriguing,22,unexpected,22,show,22,trials,22,customize,22,traffic,22,smart,22,tools,22,brought,22,damages,22,include,22,bring,22,individual,22,recurring,22,19
count45,http://www.lifechoicescm.com,3,life,10,choices,10,our,10,your,9,central,7,you,7,medical,6,pregnancy,6,health,5,sexual,5,back,5,programs,4,clinic,4,parenting,4,michigan,4,risk,3,log,3,provide,3,charge,3,more,3,services,3,learn,3,knowledge,3,care,3,free,3,serve,3,donate,3,new,2,online,2,dating,2,giving,2,meet,2,privacy,2,employment,2,empower,2,about,2,staff,2,through,2,who,2,testing,2,securities,2,introduction,2,concerns,2,people,2,how,2,into,2,their,2,share,2,make,2,what,2,development,2,accurate,2,not,2,abortion,2,gift,2,biggest,2,information,2,parents,2,return,2,prenatal,2,sex,2,endowment,2,why,2,after,2,men,2,engage,2,must,2,funds,2,listen,2,goal,2,form,2,let,2,should,1,install,1,mission,1,agency,1,such,1,else,1,gallery,1,this,1,intended,1,empowermentyour,1,program,1,function,1,agent,1,staffemploymentmedical,1,well–being,1,they,1,internet,1,professional,1,international,1,facebook,1,facebookenglish,1,called,1,have,1,programvolunteercontact,1,missionprotecting,1,encouraging,1,healthyour,1,also,1,well-being,1,saboutmeet,1,affiliate,1,build,1,all,1,healthy,1,string,1,heartbeat,1,clinicparenting,1,browser,1,sign,1,offers,1,video,1,confirm,1,institute,1,refer,1,three,1,substitute,1,offer,1,welcome,1,description,1,only,1,clinicthe,1,obstetrical,1,empowering,1,programsshare,1,general,1,sharing,1,chrome,1,parkland,1,check,1,unsupportedalertdiv,1,another,1,member,1,family,1,avoidance,1,sexually,1,partner,1,inmessengerfacebook,1,watch,1,disease,1,policyprivacy,1,inforgot,1,transmitted,1,earn,1,volunteer,1,volunteercontact,1,uplog,1,isabella,1,purposes,1,centerprivacy,1,centergroupsaboutcreate,1,meta,1,limited,1,united,1,chance,1,resources,1,gratiot,1,please,1,static,1,baby,1,google,1,national,1,does,1,uploading,1,display,1,nor,1,accredited,1,adcreate,1,facebookyou,1,standard,1,user,1,practical,1,relied,1,longer,1,supported,1,choicestermshelpcontact,1,educational,1,education,1,scroll,1,microsoft,1,need,1,contact,1,upon,1,edge,1,way,1,informed,1,role,1,points,0,pointed,0,pops,0,portion,0,portions,0,portrayed,0,pointe,0,population-based,0,point,0,pogats,0,population,0,português,0,20
count5,https://optionspregnancycenter.org/,13,pregnancy,234,solid,193,center,144,options,142,all,137,blockquote,108,your,96,auto,96,you,93,screen,85,var,80,only,75,our,67,information,64,this,52,ease,49,opacity,48,color,48,use,44,any,41,support,37,license,36,-webkit-transform,36,theme,36,divi,36,contact,32,not,32,following,31,about,28,email,28,copyright,27,free,27,new,27,function,25,fix,24,background-color,24,transform,24,entered,24,these,23,michigan,23,what,23,contraception,22,abortion,22,terms,22,website,22,emergency,22,may,22,services,21,other,20,check,19,make,19,learn,19,blog,17,more,17,get,17,personal,17,such,16,under,16,most,15,sure,15,call,15,team,15,appointment,14,address,14,provides,14,general,14,guys,14,visit,14,fields,14,rights,14,sans,14,how,14,cavanaugh,13,confidential,13,let,13,plugin,13,public,13,answers,13,privacy,13,member,12,thead,12,icons,12,encoder,12,online,12,nav,12,wrong,12,gnu,12,source,12,hidden,12,licensed,12,eden,12,inline-block,12,themes,12,select,12,span,12,fill,12,html,12,author,12,powerful,12,number,12,below,12,daniel,12,elegant,12,facebook,12,icon,12,info,12,correct,12,display,12,left,12,page,12,mit,12,schedule,10,request,10,does,10,time,10,hours,10,policy,10,content,10,user,9,using,9,file,9,never,9,her,9,next,9,have,8,provide,8,when,8,least,8,used,8,step,8,through,8,can,8,relationship,8,women,8,must,8,one,8,related,8,offer,8,got,8,providing,7,include,7,care,7,please,7,emily,7,right,7,material,7,could,7,websites,7,adoption,7,director,7,men,7,she’s,7,provided,7,healthy,7,cookies,7,also,6,log,6,links,6,missed,6,potter,6,like,6,within,6,agree,6,why,6,they,6,medical,6,set,6,parenting,6,should,6,best,6,uses,6,unless,5,three,5,security,5,recent,5,facing,5,without,5,here,5,otherwise,5,help,5,you’ve,5,common,5,allow,5,external,5,form,5,need,5,linkspregnancy,5,commonly,5,morning-after,5,consider,5,posts,5,advice,5,ask,5,before,5,read,5,service,5,quick,5,liability,5,professional,5,uppercase,4,1
count51,https://womenandteens.org/,2,you,25,pregnancy,20,can,16,your,15,not,13,help,8,test,8,may,8,get,8,how,7,have,7,women,7,step,7,center,7,free,6,next,6,all,6,this,5,need,5,confidential,5,medical,4,call,4,about,4,but,3,what,3,decision,3,services,3,var,3,understand,3,you’re,3,abortion,3,teens,3,google,3,result,3,place,3,could,3,tests,3,more,3,contact,3,"""google""",3,those,3,new,3,does,3,certain,2,learn,2,used,2,facing,2,variety,2,cesar,2,hormone,2,talk,2,must,2,reliable,2,view,2,equip,2,care,2,who,2,welcome,2,there,2,age,2,after,2,they,2,our,2,designed,2,maps,2,see,2,take,2,function,2,time,2,serve,2,decisions,2,program,2,when,2,information,2,local,2,chavez,2,"""use""",2,child,2,support,2,crisis,2,feeling,2,someone,2,some,2,results,2,unintended,2,feel,2,positive,2,listen,2,first,2,under,2,undecided,1,through,1,common,1,one,1,indicate,1,indication,1,plans,1,wait,1,still,1,compassionate,1,needs,1,ultrasound,1,answers,1,pressure,1,quantitative,1,mentoring,1,storage,1,throughout,1,been,1,only,1,any,1,online,1,necessarily,1,questions,1,sooner,1,faq,1,think,1,thinking,1,improper,1,realization,1,pregnant,1,options,1,including,1,their,1,along,1,scan,1,come,1,allows,1,order,1,pregnancies,1,preferable,1,that’s,1,whatever,1,especially,1,then,1,before,1,read,1,commitment,1,called,1,negative,1,medications,1,present,1,sometimes,1,fit,1,important,1,determine,1,preparing,1,estimated,1,means,1,ready,1,solid,1,complete,1,non,1,exist,1,baby,1,date,1,until,1,property,1,touch,1,moms,1,contacting,1,mom,1,body,1,into,1,staff,1,contained,1,unplanned,1,confirmed,1,day,1,monetarily,1,father,1,michigan,1,mousedown,1,urine,1,most,1,considering,1,far,1,formerly,1,professional,1,available,1,produced,1,false,1,should,1,now,1,tour,1,pontiac,1,money”,1,traumatic,1,confirm,1,tool,1,defective,1,friends,1,concentration,1,info,1,offer,1,offers,1,arbitrary,1,experiencing,1,keypress,1,experienced,1,21
count56,https://www.maubc.org/,16,you,57,function,55,baby,43,contact,42,get,41,var,40,donate,39,unborn,37,else,36,about,35,help,34,mother,33,involved,33,care,33,home,31,your,31,our,30,events,29,m-f,26,now,25,other,24,donations,24,infinite,24,material,24,new,23,volunteer,23,lives,22,ways,22,pregnancy,21,giving,20,planned,19,mothers,18,login,18,systems,18,like,18,banquet,18,can,17,fall,17,k-data,16,need,16,try,15,since,15,babies,14,selector,14,who,14,powered,14,center,13,their,13,defending,13,follow,13,information,12,informationpregnancy,12,here,12,errors,12,what,11,please,11,code,11,southfield,11,make,11,abortion,11,this,10,provide,10,would,10,life,9,only,9,have,9,high,9,donation,9,return,9,they,9,how,9,change,8,her,8,ellipse,8,women,8,maubc,8,solid,8,eventend,8,pregnant,7,learn,7,span,7,when,7,more,7,screen,7,auto,7,after,7,community,7,also,6,serve,6,divs,6,through,6,gift,6,use,6,support,6,test,6,used,6,his,6,below,6,idofdraggeditem,6,hope,6,name,6,svg,6,offer,6,give,6,targetid,6,postback,6,async,6,legacy,6,free,5,time,5,parents,5,service,5,services,5,school,5,know,5,using,5,into,5,may,5,family,5,leave,5,all,5,which,5,gently,5,well,5,any,5,love,5,first,5,consider,4,netscape,4,choose,4,container,4,verify,4,twice,4,next,4,always,4,previous,4,lady,4,confidential,4,"""divs""",4,available,4,undefined,4,line,4,important,4,classname,4,detroitabortion,4,vulnerable,4,parent,4,speaker,4,prm,4,class,4,before,4,most,4,winter,4,pro-life,4,problem,4,last,4,state,4,clients,4,them,4,outfits,4,prayer,4,thank,4,reference,4,medical,4,executed,4,save,4,careers,4,options,4,bring,4,elements,4,items,4,eventstart,4,open,4,schedule,3,should,3,assist,3,fundraising,3,determine,3,having,3,could,3,car,3,following,3,development,3,she,3,client,3,accept,3,depends,3,questions,3,share,3,welcome,3,img,3,gestational,3,volunteers,3,guadalupe,3,group,3,answer,3,appointment,3,ready,3,online,3,data,3,22
count57,http://www.problempregnancycenter.com/,25,southfield,290,infinite,288,onto,226,you,213,pregnancy,180,informationpregnancy,144,mile,137,solid,107,auto,97,your,82,var,73,can,61,problem,54,test,52,high,52,toward,52,oak,48,detroitabortion,48,exit,47,information,47,ultrasound,46,center,46,make,45,take,42,near,42,new,42,abortion,38,free,38,continue,38,have,38,body,35,traffic,35,right,35,not,35,function,35,google,34,"""google""",33,around,33,provide,32,park,32,lathrup,31,may,31,appointment,31,should,30,symptoms,30,royal,29,when,28,arrive,28,abortions,27,lanes,27,this,26,state,26,cost,25,fork,25,sans,25,route,25,all,24,ultrasoundwest,24,parkabortion,24,questions,24,villageabortion,24,ease-in-out,24,homeaboutservicesareas,24,servedbrightmoorabortion,24,washington,24,ultrasounduniversity,24,ultrasoundsouthfield,24,ultrasoundoak,24,ultrasoundnorth,24,webfontconfig,24,linear,24,districtabortion,24,lincoln,24,our,23,more,23,"""use""",23,lake,22,closed,22,west,22,only,22,call,21,lahser,21,turn,21,get,21,stay,21,now,21,know,21,local,21,available,20,due,20,services,20,info,20,informed,19,search,19,help,19,long,19,verify,18,which,18,important,18,bloomfield,18,before,18,brightmoor,17,answer,17,nice,17,enter,17,about,16,instanceof,16,how,16,detroit,16,determine,16,active,16,after,16,pregnant,16,ellipse,16,confidential,16,sexually,15,what,15,service,15,regarding,15,copyright,15,city,15,qualify,15,limited,15,span,14,screen,14,community,14,left,14,return,14,medical,14,road,14,these,14,read,14,outer,13,signs,13,follow,13,also,13,press,12,ajaxurl,12,merge,12,nan,12,enteredcaptcha,12,svg,12,it’s,12,time,12,adamerica,12,typing,12,warren,12,action,12,north,12,schedule,12,see,12,php,12,learn,12,ramp,12,iframe,12,must,12,istest,12,try,12,lane,12,start,12,maps,11,storage,11,complete,11,keypress,11,remains,11,school,11,contextmenu,11,minus,11,bus,11,"""mute""",11,eliminated,11,javascript,11,"""product""",11,enable,11,empty,11,length,11,considering,11,property,11,rightclick,11,whatever,11,access,11,mousedown,11,sure,11,dead,11,grand,11,enough,11,syntax,11,options,11,unexpected,10,appointmentschedule,10,woodward,10,factual,10,clinics,10,concerned,10,early,10,contact,10,groves,10,appointmentif,10,eleven,10,please,10,23
