index,url,urls_visited,token1,count1,token2,count2,token3,count3,token4,count4,token5,count5,token6,count6,token7,count7,token8,count8,token9,count9,token10,count10,token11,count11,token12,count12,token13,count13,token14,count14,token15,count15,token16,count16,token17,count17,token18,count18,token19,count19,token20,count20,token21,count21,token22,count22,token23,count23,token24,count24,token25,count25,token26,count26,token27,count27,token28,count28,token29,count29,token30,count30,token31,count31,token32,count32,token33,count33,token34,count34,token35,count35,token36,count36,token37,count37,token38,count38,token39,count39,token40,count40,token41,count41,token42,count42,token43,count43,token44,count44,token45,count45,token46,count46,token47,count47,token48,count48,token49,count49,token50,count50,token51,count51,token52,count52,token53,count53,token54,count54,token55,count55,token56,count56,token57,count57,token58,count58,token59,count59,token60,count60,token61,count61,token62,count62,token63,count63,token64,count64,token65,count65,token66,count66,token67,count67,token68,count68,token69,count69,token70,count70,token71,count71,token72,count72,token73,count73,token74,count74,token75,count75,token76,count76,token77,count77,token78,count78,token79,count79,token80,count80,token81,count81,token82,count82,token83,count83,token84,count84,token85,count85,token86,count86,token87,count87,token88,count88,token89,count89,token90,count90,token91,count91,token92,count92,token93,count93,token94,count94,token95,count95,token96,count96,token97,count97,token98,count98,token99,count99,token100,count100,token101,count101,token102,count102,token103,count103,token104,count104,token105,count105,token106,count106,token107,count107,token108,count108,token109,count109,token110,count110,token111,count111,token112,count112,token113,count113,token114,count114,token115,count115,token116,count116,token117,count117,token118,count118,token119,count119,token120,count120,token121,count121,token122,count122,token123,count123,token124,count124,token125,count125,token126,count126,token127,count127,token128,count128,token129,count129,token130,count130,token131,count131,token132,count132,token133,count133,token134,count134,token135,count135,token136,count136,token137,count137,token138,count138,token139,count139,token140,count140,token141,count141,token142,count142,token143,count143,token144,count144,token145,count145,token146,count146,token147,count147,token148,count148,token149,count149,token150,count150,token151,count151,token152,count152,token153,count153,token154,count154,token155,count155,token156,count156,token157,count157,token158,count158,token159,count159,token160,count160,token161,count161,token162,count162,token163,count163,token164,count164,token165,count165,token166,count166,token167,count167,token168,count168,token169,count169,token170,count170,token171,count171,token172,count172,token173,count173,token174,count174,token175,count175,token176,count176,token177,count177,token178,count178,token179,count179,token180,count180,token181,count181,token182,count182,token183,count183,token184,count184,token185,count185,token186,count186,token187,count187,token188,count188,token189,count189,token190,count190,token191,count191,token192,count192,token193,count193,token194,count194,token195,count195,token196,count196,token197,count197,token198,count198,token199,count199,token200,count200,id
count22,http://www.lifechoiceks.org/,12,life,63,choice,50,ministries,45,donate,40,our,36,new,28,volunteer,28,more,27,about,27,events,27,contact,26,testimonials,25,have,22,fight,22,much,20,there,20,all,20,services,19,var,18,who,18,support,18,programs,17,mission,16,display,16,this,14,anderson,13,real,13,staff,13,she,12,ave,12,been,12,options,12,lcm,12,supported,12,summer,12,through,11,too,11,small,11,being,11,rights,11,excited,11,navigation,11,copyright,11,had,11,heartbeat,11,function,11,lot,11,felt,11,toggle,11,saw,11,choices,11,pregnancy,11,remember,11,knew,11,babyâs,11,thinking,11,herself,11,"""datalayer""",11,asked,10,first,10,decision,10,talking,10,minute,10,helped,10,could,10,meet,10,ever,10,loved,10,process,10,âmy,10,making,10,immediate,10,you,10,visit,10,knowing,10,than,10,walked,10,"""of""",8,free,7,your,7,help,7,practical,7,baby,7,women,6,not,6,emotional,6,mmm,6,involved,6,provide,6,organization,6,would,6,facing,6,clients,5,give,5,adoption,5,volunteers,5,challenging,5,private,5,offers,5,get,5,serving,5,professional,5,prenatal,5,kenn,5,parenting,5,like,5,learn,4,"""at""",4,out,4,can,4,families,4,those,4,their,4,segoe,4,lives,4,they,4,young,4,work,4,counseling,4,office,4,life-affirming,4,birth,3,special,3,other,3,without,3,interested,3,safe,3,donations,3,hope,3,confidential,3,client,3,offer,3,file,3,friendship,3,room,3,thanks,3,resource,3,make,3,below,3,best,3,facilitation,3,value,3,spiritual,3,coaches,2,application,2,maternity,2,participation,2,unplanned,2,mothers,2,fill,2,here,2,journey,2,care,2,youâve,2,information,2,keeping,2,team,2,gift,2,check,2,gifts,2,his,2,having,2,education,2,any,2,type,2,parents,2,form,2,assist,2,october,2,ssr,2,because,2,saving,2,items,2,communicate,2,donation,2,needs,2,now,2,licensed,2,financial,2,number,2,please,2,fatherhood,2,opportunity,2,comedy,2,available,2,online,2,tests,2,consultants,2,non-political,2,earn,2,payload,2,christian,2,post-abortion,2,nonprofit,2,grateful,2,director,2,amazon,2,connect,2,serve,2,email,2,17
count23,http://www.heartlandpcc.com/,15,you,2203,only,2053,screen,1980,your,1885,our,1124,information,880,use,855,data,803,any,790,may,700,google,595,services,591,not,569,this,490,privacy,423,have,405,momentive,397,account,380,other,379,terms,367,personal,354,these,352,can,344,service,344,customer,328,about,313,all,282,such,263,provide,263,content,242,which,239,also,236,cloud,221,third,212,when,198,how,189,party,181,collect,180,applicable,177,using,173,partner,171,"""hiragino""",164,solid,160,more,157,security,151,email,150,cognito,147,access,146,forms,137,under,137,please,136,time,136,where,133,make,132,see,131,through,131,contact,129,legal,127,cookies,125,agreement,122,their,121,website,121,including,120,help,119,policy,118,rights,114,provided,112,new,111,marketing,110,survey,109,business,108,means,108,var,107,certain,105,improve,105,those,103,share,103,section,102,support,100,following,99,used,97,like,95,parties,93,into,92,without,92,they,91,some,91,responsible,91,notice,89,device,89,program,88,end,88,address,88,learn,87,uses,87,gothic,86,"""national""",86,out,85,ease,84,subscription,84,billing,83,agree,83,except,82,"""helvetica""",82,"""yu""",82,kaku,82,"""ms""",82,each,82,"""ï½ï½""",82,users,81,user,81,required,81,company,81,described,80,processing,80,process,80,analytics,79,apply,79,changes,79,payment,79,change,79,within,78,organization,78,fees,76,browser,76,delete,76,form,76,must,75,specific,75,subject,75,what,74,surveymonkey,74,online,73,customers,73,relevant,73,shield,72,but,72,ensure,72,otherwise,71,right,71,protection,71,api,71,websites,71,free,70,does,70,create,70,advertising,70,application,69,based,69,referral,69,laws,68,sales,68,available,67,take,67,response,66,whether,66,who,66,unless,66,after,66,ads,65,extent,64,search,64,need,64,before,63,products,63,order,63,them,63,request,62,features,62,product,62,one,62,maps,61,providing,61,determine,61,card,60,credit,60,send,60,keep,59,purposes,59,paid,59,receive,58,include,58,identify,58,united,58,web,57,located,57,breach,57,visible,57,law,56,limited,56,third-party,55,accordance,55,enterprise,55,log,55,via,55,transfer,54,related,54,additional,54,tax,54,reasonable,54,18
count24,https://www.lifecarecenter.org/,4,var,27,you,26,have,21,care,20,your,18,years,16,lifecare,16,they,15,love,14,this,12,get,11,pregnancy,11,about,10,baby,10,abortion,9,classes,9,help,8,going,8,new,8,place,8,learn,8,const,8,their,8,things,8,center,7,out,6,feel,6,many,6,been,6,every,6,earn,6,want,6,function,6,lot,5,firstsection,5,make,5,offer,5,absolutely,5,accessible,5,return,5,know,5,women,5,first,4,very,4,daughter,4,parenting,4,taken,4,when,4,highly,4,great,4,buy,4,way,4,health,4,helped,4,god,4,amazing,4,more,4,appointment,4,all,4,always,4,thank,4,information,4,east,4,"""im""",4,clothes,4,time,4,staff,4,else,4,valuey,4,may,4,bucks,4,menu,4,nice,4,experience,4,needed,4,diseases,3,sexually,3,available,3,"""google""",3,post,3,teach,3,men,3,pill,3,services,3,there,3,reversal,3,transmitted,3,log,3,education,3,opens,3,also,3,closed,3,headerheight,3,standard,3,donate,3,valuex,3,courses,3,must,3,done,3,other,3,"""cant""",2,bless,2,just,2,here,2,throughout,2,details,2,blessing,2,who,2,into,2,but,2,maternity,2,while,2,can,2,parentdimensionwidth,2,relationship,2,reach,2,opportunity,2,"""isnt""",2,parentdimensionheight,2,"""womens""",2,security,2,wonderful,2,close,2,community,2,kids,2,outfits,2,week,2,comfort,2,focalpointx,2,javascript,2,ottawa,2,own,2,our,2,coming,2,grow,2,welcomed,2,enable,2,welcome,2,originalwidth,2,times,2,such,2,though,2,educational,2,afford,2,recommend,2,"""its""",2,whole,2,recommened,2,focalpointy,2,grandson,2,say,2,through,2,header,2,open,2,right,2,"""use""",2,informational,2,even,2,prepared,2,could,2,walk,2,how,2,two,2,appreciate,2,videos,2,lots,2,still,2,mother,2,google,2,especially,2,presence,2,"""ive""",2,being,2,life,2,probably,2,attending,2,something,2,continue,2,gave,2,some,2,little,2,team,2,program,2,awesome,2,babies,2,targetwidth,2,targetheight,2,everytime,2,give,2,off,2,test,2,"""christs""",2,pray,2,anyone,2,best,2,learning,2,share,2,one,2,them,2,homework,2,19
count25,https://www.lifecarecenter.org/,4,var,27,you,26,have,21,care,20,your,18,years,16,they,16,lifecare,16,love,14,this,12,get,11,pregnancy,11,about,10,baby,10,abortion,9,their,9,classes,9,const,8,place,8,going,8,new,8,help,8,learn,8,things,8,center,7,want,7,been,6,feel,6,earn,6,out,6,many,6,function,6,every,6,women,5,absolutely,5,firstsection,5,very,5,accessible,5,lot,5,know,5,make,5,return,5,offer,5,information,4,when,4,great,4,taken,4,east,4,clothes,4,parenting,4,always,4,thank,4,not,4,helped,4,staff,4,god,4,more,4,daughter,4,bucks,4,buy,4,highly,4,"""im""",4,appointment,4,nice,4,needed,4,all,4,valuey,4,else,4,menu,4,time,4,health,4,may,4,experience,4,way,4,first,4,life,4,amazing,4,services,3,also,3,but,3,education,3,valuex,3,standard,3,sexually,3,courses,3,opens,3,headerheight,3,there,3,teach,3,other,3,being,3,"""google""",3,diseases,3,transmitted,3,pill,3,reversal,3,post,3,must,3,closed,3,done,3,available,3,log,3,men,3,how,3,them,3,donate,3,though,2,maternity,2,can,2,parentdimensionheight,2,say,2,presence,2,through,2,grow,2,details,2,relationship,2,"""ive""",2,homework,2,throughout,2,videos,2,afford,2,outfits,2,javascript,2,appreciate,2,focalpointy,2,focalpointx,2,our,2,ottawa,2,still,2,such,2,comfort,2,"""its""",2,whole,2,who,2,while,2,off,2,originalwidth,2,recommened,2,header,2,"""isnt""",2,enable,2,welcomed,2,fiance,2,week,2,everytime,2,kids,2,educational,2,informational,2,prepared,2,especially,2,even,2,own,2,parentdimensionwidth,2,times,2,mother,2,close,2,just,2,could,2,wonderful,2,two,2,coming,2,"""womens""",2,security,2,welcome,2,"""cant""",2,recommend,2,learning,2,give,2,gave,2,lots,2,christina,2,one,2,babies,2,anything,2,reach,2,few,2,range,2,program,2,targetwidth,2,targetheight,2,choices,2,thankful,2,diapers,2,"""christs""",2,"""didnt""",2,attending,2,into,2,walk,2,anyone,2,opportunity,2,got,2,here,2,google,2,share,2,awesome,2,only,2,pray,2,blessing,2,community,2,currently,2,20
count26,https://adviceandaid.com/,25,var,700,you,575,abortion,484,function,400,your,230,return,201,our,194,toggle,192,pregnancy,187,auto,175,this,156,after,156,all,154,body,150,index,150,about,139,typeof,125,hitobject,125,solid,125,pill,123,need,117,menu,111,advice,111,know,110,want,104,new,104,aid,103,tbody,100,book,90,how,88,have,86,support,83,first,82,sure,81,not,80,risks,78,education,78,else,76,thead,75,none,75,email,75,decide,72,loss,71,test,70,assessment,70,types,70,services,69,try,68,post-abortion,68,parenting,68,soon,68,out,67,awakenings,67,morning,65,now,64,classes,61,can,60,ultrasounds,60,adoption,60,information,59,connections,58,std,56,offer,53,blog,53,required,52,hour,52,contact,51,enter,50,fill,50,reversal,50,donate,50,locations,50,opt-out,50,cancel,50,overland,50,img,50,espaÃ±ol,49,abortionmenu,48,aboutmenu,48,educationmenu,48,choicesmenu,48,right,45,make,38,choose,38,appointment,35,feel,35,help,35,more,35,accurate,32,centers,32,educated,31,center,30,article,29,free,29,check,29,please,28,before,27,park,26,name,26,suite,26,granada,26,dec,25,noopfn,25,approve,25,len,25,action,25,valid,25,inline,25,specify,25,password,25,instructions,25,compatibility,25,wait,25,jetelements,25,things,25,skip,25,"""ltr""",25,"""object""",25,"""none""",25,astraaddon,25,hit,25,hitconverted,25,astra,25,detect,25,parameters,25,catch,25,posts,25,nan,25,opted,25,elementorfrontendconfig,25,"""text""",25,address,25,localize,25,"""timing""",25,resetting,25,gamap,25,args,25,username,25,users,25,error,25,file,25,tracking,25,privacy,25,newtracker,25,auto-generated,25,content,25,disable,25,"""elementor-active""",25,tracker,25,cookie,25,disablestrs,25,eae,25,policy,24,facts,24,copyright,24,does,24,may,24,counseling,23,what,23,who,23,important,23,scared,23,refer,23,peer,22,keeping,21,pro-woman,21,any,21,"""its""",21,easy,20,through,20,there,20,many,20,when,20,should,19,medical,19,women,18,both,17,but,17,best,17,they,17,decision,17,along,16,those,16,their,16,time,16,available,16,these,15,one,15,unplanned,15,donât,15,child,15,also,15,provide,15,never,15,making,14,future,14,here,14,health,13,other,13,far,13,21
count27,http://viemedicalclinic.org/,16,you,229,your,145,services,97,auto,78,vie,74,pregnancy,73,medical,73,clinic,72,our,69,all,68,this,66,can,65,make,63,provide,60,not,58,have,58,out,52,options,50,what,49,abortion,49,contact,48,testing,47,support,46,care,46,appointment,42,here,39,but,38,var,36,staff,34,men,33,adoption,33,blog,32,their,31,css,30,when,30,function,29,parenting,29,they,29,ultrasounds,28,file,28,took,27,need,27,like,27,very,27,family,26,more,26,amazing,26,free,24,ultrasound,24,help,24,answers,23,days,22,new,22,counseling,22,only,21,compassionate,21,time,21,because,21,other,21,there,21,any,20,feel,20,her,20,get,20,understand,19,education,19,people,19,information,18,someone,18,weâre,17,supported,17,"""its""",17,come,17,she,17,even,17,had,16,whether,16,after,16,right,16,broadway,16,without,15,license,15,async,15,religious,15,rights,15,loading,15,than,15,preload,15,navigation,15,enabling,15,toggle,15,each,15,workflow,15,browsers,15,arbitrary,15,once,15,rel,15,refer,15,mit,15,filament,15,attributename,15,pro-woman,15,discrimination,15,meant,15,copyright,15,applying,15,standalone,15,hours,15,phone,14,made,14,found,14,way,14,called,14,how,14,schedule,14,really,14,needing,14,everyone,14,never,14,look,14,show,14,possible,13,less,13,health,13,may,13,utilize,13,lives,13,"""ive""",13,"""im""",13,good,13,everything,13,them,13,live,13,nice,13,continue,13,niece,13,grateful,13,"""will""",13,learn,13,nothing,13,auto-generated,13,recommend,13,about,13,answered,13,offered,13,went,13,"""members""",13,pittsburg,13,definitely,13,glad,13,before,13,test,12,find,12,option,12,thatâs,11,best,11,receive,11,should,11,take,11,who,11,many,10,where,9,protect,9,solid,9,through,9,open,9,reach,9,quality,9,matter,9,donât,8,return,8,important,8,different,8,while,8,choose,8,one,8,knowledge,7,know,7,itâs,7,available,7,used,7,tests,7,youâre,7,making,7,deserve,7,would,7,informed,7,does,7,home,6,might,6,offer,6,believe,6,discuss,6,things,6,usually,6,unplanned,6,decision,6,helps,6,comfortable,6,why,6,22
count3,http://www.heartchoicesbeloit.com/about-us/,23,you,257,your,254,choices,160,our,108,pregnancy,107,can,99,this,98,heart,88,parenting,83,tiktok,82,about,60,none,57,have,42,adoption,42,donate,41,search,40,beloit,40,videos,39,account,39,contact,38,may,38,more,37,heartchoicesprc,36,not,36,center,34,symptoms,34,services,34,support,33,single,32,who,31,wordpress,31,help,30,all,30,test,30,please,29,screen,27,make,27,try,27,marriage,26,resource,26,video,26,content,26,many,25,friend,25,find,24,baby,24,view,23,skip,23,change,22,here,22,also,21,get,21,mission,21,file,20,free,20,information,20,home,20,tik,19,auto-generated,19,other,19,helping,19,inline,19,their,19,faqâs,19,media,19,visit,18,how,18,primary,18,powered,18,one,18,proudly,18,provide,18,follow,18,menu,18,discover,17,username,16,through,16,new,16,when,16,they,16,see,16,community,15,code,15,want,15,business,15,available,14,open,14,any,14,watch,14,what,14,after,14,child,13,trending,13,out,13,women,13,people,13,first,12,options,12,live,12,call,12,different,12,choice,12,solid,12,only,12,app,12,family,12,early,12,there,11,latest,11,best,11,like,11,messages,11,young,11,but,11,send,11,could,11,every,11,someone,11,crisis,11,choose,11,"""isnt""",11,name,11,even,11,most,10,some,10,youâre,10,privacy,10,before,10,questions,10,pregnant,10,while,9,adoptive,9,her,9,popular,9,just,9,parents,9,auto,9,sexual,9,donât,9,much,9,due,9,because,9,download,9,life,8,email,8,such,8,woman,8,explore,8,learn,8,birth,8,using,8,sure,8,switch,8,cost,8,know,8,these,8,often,8,create,8,body,8,tap,8,need,8,private,7,bottom,7,orders,7,now,7,come,7,once,7,request,7,youâll,7,share,7,user,7,liked,7,keep,7,receive,7,verified,7,users,7,message,7,individuals,7,sound,7,stop,7,select,7,weâll,7,plan,6,"""youll""",6,itâs,6,food,6,results,6,annual,6,created,6,site,6,into,6,log,6,changes,6,appear,6,personal,6,urine,6,report,6,person,6,work,6,consider,6,3
count30,http://www.pscsalina.com/,4,pregnancy,21,var,17,visible,16,function,11,extend,11,more,11,web,10,services,10,you,9,abortion,8,childheight,7,back,7,search,7,get,7,parentheight,7,local,7,chat,6,live,6,all,6,contact,6,new,5,learn,5,marketing,5,have,5,center,5,transform,5,quiz,5,our,4,slideuphr,4,online,4,slidedownhr,4,seo,4,help,4,click,4,swingoutx,4,else,4,design,4,find,4,about,4,considering,4,bounceoutup,4,call,4,your,4,here,4,flipoutx,4,flipinx,4,information,4,swinginx,4,home,4,bounceindown,4,tests,3,how,3,very,3,media,3,emergency,3,img,3,log,3,test,3,social,3,blogging,3,symptoms,3,read,3,info,3,now,3,advanced,3,not,3,const,3,they,2,had,2,offering,2,itâs,2,near,2,out,2,free,2,there,2,ads,2,their,2,policy,2,these,2,been,2,contraception,2,google,2,can,2,make,2,stickyoffset,2,email,2,"""shes""",2,privacy,2,must,2,sure,2,consultant,2,feeling,2,content,2,right,2,professional,2,hosted,2,started,2,websites,2,website,2,"""src""",2,conditions,2,service,2,digital,2,signs,2,management,2,terms,2,women,2,text,2,return,2,into,2,what,2,working,2,might,2,youâre,2,easy,1,additional,1,adoption,1,overview,1,easy-to-use,1,jquery,1,tim,1,rate,1,wondering,1,espaÃ±ol,1,much,1,adcreate,1,medical,1,ultrasounds,1,sticky,1,classes,1,appointment,1,pregnant,1,support,1,educational,1,education,1,today,1,work,1,kansas,1,stickycontainerheight,1,editors,1,searching,1,would,1,scroll,1,surgical,1,informed,1,sign,1,line,1,medication,1,"""helps""",1,highly,1,racing,1,reasonable,1,vulnerable,1,already,1,filled,1,possible,1,inmessengerfacebook,1,possibility,1,feel,1,mind,1,daphnie,1,recently,1,blog,1,highest,1,real,1,common,1,ready,1,transmit,1,watching,1,sexual,1,her,1,sex,1,mobile-friendly,1,customer,1,interact,1,enjoyed,1,strong,1,engaging,1,rave,1,one,1,come,1,finds,1,miles,1,visual,1,policyprivacy,1,innovative,1,before,1,selectors,1,men,1,virtual,1,tothe,1,virus,1,dealing,1,after,1,any,1,preborn,1,meta,1,questions,1,recovery,1,she,1,23
count31,http://www.pscsalina.com,4,pregnancy,21,var,17,visible,16,function,11,extend,11,more,11,web,10,services,10,you,9,abortion,8,childheight,7,back,7,search,7,get,7,parentheight,7,local,7,chat,6,live,6,all,6,contact,6,new,5,learn,5,marketing,5,have,5,center,5,transform,5,quiz,5,our,4,slideuphr,4,online,4,slidedownhr,4,seo,4,help,4,click,4,swingoutx,4,else,4,design,4,find,4,about,4,considering,4,bounceoutup,4,call,4,your,4,here,4,flipoutx,4,flipinx,4,information,4,swinginx,4,home,4,bounceindown,4,tests,3,how,3,very,3,media,3,emergency,3,img,3,log,3,test,3,social,3,blogging,3,symptoms,3,read,3,info,3,now,3,advanced,3,not,3,const,3,they,2,had,2,offering,2,itâs,2,near,2,out,2,free,2,there,2,ads,2,their,2,policy,2,these,2,been,2,contraception,2,google,2,can,2,make,2,stickyoffset,2,email,2,"""shes""",2,privacy,2,must,2,sure,2,consultant,2,feeling,2,content,2,right,2,professional,2,hosted,2,started,2,websites,2,website,2,"""src""",2,conditions,2,service,2,digital,2,signs,2,management,2,terms,2,women,2,text,2,return,2,into,2,what,2,working,2,might,2,youâre,2,easy,1,additional,1,adoption,1,overview,1,easy-to-use,1,jquery,1,tim,1,rate,1,wondering,1,espaÃ±ol,1,much,1,adcreate,1,medical,1,ultrasounds,1,sticky,1,classes,1,appointment,1,pregnant,1,support,1,educational,1,education,1,today,1,work,1,kansas,1,stickycontainerheight,1,editors,1,searching,1,would,1,scroll,1,surgical,1,informed,1,sign,1,line,1,medication,1,"""helps""",1,highly,1,racing,1,reasonable,1,vulnerable,1,already,1,filled,1,possible,1,inmessengerfacebook,1,possibility,1,feel,1,mind,1,daphnie,1,recently,1,blog,1,highest,1,real,1,common,1,ready,1,transmit,1,watching,1,sexual,1,her,1,sex,1,mobile-friendly,1,customer,1,interact,1,enjoyed,1,strong,1,engaging,1,rave,1,one,1,come,1,finds,1,miles,1,visual,1,policyprivacy,1,innovative,1,before,1,selectors,1,men,1,virtual,1,tothe,1,virus,1,dealing,1,after,1,any,1,preborn,1,meta,1,questions,1,recovery,1,she,1,24
count32,https://adviceandaid.com/,25,var,700,you,575,abortion,484,function,400,your,230,return,201,our,194,toggle,192,pregnancy,187,auto,175,this,156,after,156,all,154,body,150,index,150,about,139,typeof,125,hitobject,125,solid,125,pill,123,need,117,menu,111,advice,111,know,110,want,104,new,104,aid,103,tbody,100,book,90,how,88,have,86,support,83,first,82,sure,81,not,80,risks,78,education,78,else,76,thead,75,none,75,email,75,decide,72,loss,71,test,70,assessment,70,types,70,services,69,try,68,post-abortion,68,parenting,68,soon,68,out,67,awakenings,67,morning,65,now,64,classes,61,can,60,ultrasounds,60,adoption,60,information,59,connections,58,std,56,offer,53,blog,53,required,52,hour,52,contact,51,enter,50,fill,50,reversal,50,donate,50,locations,50,opt-out,50,cancel,50,overland,50,img,50,espaÃ±ol,49,abortionmenu,48,aboutmenu,48,educationmenu,48,choicesmenu,48,right,45,make,38,choose,38,appointment,35,feel,35,help,35,more,35,accurate,32,centers,32,educated,31,center,30,article,29,free,29,check,29,please,28,before,27,park,26,name,26,suite,26,granada,26,dec,25,noopfn,25,approve,25,len,25,action,25,valid,25,inline,25,specify,25,password,25,instructions,25,compatibility,25,wait,25,jetelements,25,things,25,skip,25,"""ltr""",25,"""object""",25,"""none""",25,astraaddon,25,hit,25,hitconverted,25,astra,25,detect,25,parameters,25,catch,25,posts,25,nan,25,opted,25,elementorfrontendconfig,25,"""text""",25,address,25,localize,25,"""timing""",25,resetting,25,gamap,25,args,25,username,25,users,25,error,25,file,25,tracking,25,privacy,25,newtracker,25,auto-generated,25,content,25,disable,25,"""elementor-active""",25,tracker,25,cookie,25,disablestrs,25,eae,25,policy,24,facts,24,copyright,24,does,24,may,24,counseling,23,what,23,who,23,important,23,scared,23,refer,23,peer,22,keeping,21,pro-woman,21,any,21,"""its""",21,easy,20,through,20,there,20,many,20,when,20,should,19,medical,19,women,18,both,17,but,17,best,17,they,17,decision,17,along,16,those,16,their,16,time,16,available,16,these,15,one,15,unplanned,15,donât,15,child,15,also,15,provide,15,never,15,making,14,future,14,here,14,health,13,other,13,far,13,25
count34,http://maryschoices.com/,4,visible,48,var,38,new,21,broad,21,all,18,services,17,transform,15,online,15,lorenzo,15,function,15,web,14,extend,13,our,13,flipoutx,12,flipinx,12,swingoutx,12,care,12,swinginx,12,bounceoutup,12,bounceindown,12,slideuphr,12,slidedownhr,12,have,12,not,11,year,11,choices,10,pregnancy,10,you,10,baby,9,they,9,childheight,8,parentheight,8,local,8,help,8,search,8,very,7,google,7,your,7,here,7,open,7,back,6,years,6,when,6,design,6,maryâs,6,size,6,free,5,their,5,experience,5,get,5,center,5,accessible,5,home,5,donations,5,health,5,contact,5,been,5,learn,5,would,5,marketing,5,life,4,abortion,4,call,4,provide,4,her,4,needed,4,quiz,4,contentstring,4,more,4,guide,4,please,4,what,4,"""im""",4,isdraggable,4,there,4,months,4,wednesdays,4,seo,4,went,4,this,4,had,3,recommend,3,blogging,3,website,3,sure,3,can,3,test,3,but,3,advanced,3,cried,3,blankets,3,amazing,3,make,3,left,3,email,3,clinic,3,about,3,topeka,3,day,3,friend,3,maps,3,see,3,safari,3,"""shes""",3,media,3,client,3,medical,3,highly,3,click,3,out,3,almost,3,happy,3,glad,3,donate,3,listened,3,"""google""",3,newborn,3,sooo,3,hours,3,social,3,both,2,box,2,speak,2,anyone,2,listen,2,sew,2,march,2,latlng,2,donation,2,extremely,2,marys,2,websites,2,minutes,2,digital,2,thank,2,helpful,2,did,2,advertising,2,"""womens""",2,"""its""",2,mothers,2,people,2,maybe,2,"""use""",2,ready,2,details,2,available,2,gave,2,false,2,phone,2,pretty,2,offering,2,office,2,working,2,guilt,2,development,2,ladies,2,them,2,lady,2,ads,2,nice,2,december,2,supporting,2,next,2,trying,2,into,2,caring,2,work,2,resize,2,february,2,intend,2,map,2,january,2,management,2,challenges,2,does,2,information,2,understanding,2,drop,2,mymarker,2,myoptions,2,still,2,stickyoffset,2,needs,2,need,2,november,2,which,2,own,2,who,2,abortions,2,show,2,only,2,crisis,2,confronted,2,stated,2,blanket,2,infowindow,2,started,2,aint,2,professional,2,26
count36,https://www.birthline.net/,25,abortion,1276,wichita,631,birthline,607,free,471,you,445,pregnancy,433,planned,312,pill,201,solid,193,information,189,auto,168,your,158,about,155,more,149,book,142,appointment,137,all,135,contact,130,services,128,call,126,city,126,have,121,can,121,fort,118,learn,115,provide,109,scott,109,junction,108,surgical,104,trimester,102,chanute,101,info-abortion,98,liberal,97,ultrasound,95,reversal,90,health,88,what,86,costs,85,help,84,unplanned,83,sexual,82,risks,81,first,81,this,79,options,77,make,76,tests,76,text,74,effects,73,none,72,post,72,side,70,referrals,70,had,70,here,67,our,66,informed,66,not,63,after,62,laws,58,std,57,var,55,doctor,55,they,55,may,55,contraception,54,types,54,today,54,emergency,54,wellington,53,clinic,53,resources,52,counseling,52,plan,52,procedures,51,serving,51,syndrome,51,when,51,test,50,most,50,tests-,50,morning,50,second,49,espaÃ±ol,49,education,49,derby,49,locations,49,real,48,alternatives-free,48,city-bel,48,aire-andover-augusta-,48,very,48,safety,48,help-abortion,48,wichita-free,48,checklist,48,felt,46,helped,44,came,44,heard,44,confidential,43,who,42,having,39,park,38,right,38,concerns,38,women,37,decision,36,pregnant,36,much,36,sti,36,care,35,whether,34,body,34,people,33,like,33,place,33,than,31,there,31,but,31,treatment,31,testing,30,give,30,fully,30,near,29,stds,28,support,28,birth,28,out,28,speak,28,rights,27,hiv,27,please,27,others,27,let,27,any,26,terms,26,only,26,bel,26,seneca,26,how,26,visit,25,recovery,25,least,25,counseling-free,25,community,25,help-,24,quick,24,uabb,24,positive,24,content,24,file,24,powered,24,marketing,24,oaklawn,24,info,24,find,24,unsure,24,america,24,auto-generated,24,saying,24,friendly,24,know,24,test-free,24,offers,24,ybreplacephnums,24,immediate,24,ybfindphnums,24,inline,24,internet,24,symptoms-free,24,"""womens""",24,sonogram,24,else,24,links,24,themeopts,24,span,24,crisis,24,pregnancy-pregnancy,24,staff,24,dmapi,24,organization,24,skip,24,before,23,hospital-grade,23,never,23,get,23,treated,22,medical,22,them,21,son,21,rushed,20,nervous,20,thank,20,went,20,"""wichitas""",20,lucky,20,great,20,reaching,20,originally,20,27
